#IID	F_ROH	ROH_length_kB	KBAVG
4111	0.14824	13705.3	4568.42
4112	0.10258	9483.65	4741.83
4113	0.13817	12774.9	4258.32
4114	0.22234	20556.3	4111.25
4115	0.28576	26419.6	8806.54
4116	0.05979	5527.92	5527.92
4117	0.22572	20869.3	10434.7
4118	0.18660	17251.9	8625.94
4119	0.20616	19060.4	9530.22
4120	0.14289	13210.5	6605.26
4121	0.13850	12804.9	6402.43
4122	0.10451	9662.37	4831.18
4123	0.16446	15205.3	7602.67
4124	0.06883	6363.89	6363.89
4125	0.24590	22735	11367.5
4126	0.10398	9613.46	3204.49
4127	0.34974	32335.4	16167.7
4128	0.11349	10492.5	3497.51
4129	0.09844	9101.6	4550.8
4130	0.42337	39143.1	9785.78
4131	0.18606	17202.2	5734.06
4132	0.06755	6245.77	3122.89
4133	0.17331	16023.1	4005.78
4134	0.10666	9860.82	4930.41
4135	0.58583	54163.2	54163.2
4136	0.16415	15176.9	3794.22
4137	0.52213	48273.4	12068.3
4138	0.56011	51784.7	10356.9
4139	0.10941	10115.5	5057.76
4140	0.11138	10297.5	3432.51
4141	0.08125	7511.62	3755.81
4142	0.21085	19494.2	19494.2
4143	0.12158	11240.8	5620.39
4144	0.09391	8682.85	4341.42
4145	0.19096	17655.6	5885.19
4146	0.18202	16828.2	8414.09
4147	0.16011	14803.4	4934.46
4148	0.22520	20821	10410.5
4149	0.06695	6189.74	6189.74
4150	0.10739	9929.02	3309.67
4151	0.05813	5374.64	5374.64
4152	0.29717	27474.7	5494.94
4153	0.00000	0	0
4154	0.11273	10422.4	10422.4
4155	0.00000	0	0
4156	0.19376	17914.1	5971.37
4157	0.29951	27691	6922.74
4158	0.18737	17323.3	5774.43
4159	0.34349	31757.2	5292.87
4160	0.16083	14869.2	3717.31
4161	0.20106	18589.1	4647.27
4162	0.09033	8351.15	4175.57
4163	0.14464	13372.7	6686.33
4164	0.37650	34809.6	5801.59
4165	0.24929	23047.9	5761.98
4166	0.13344	12337.6	4112.54
4167	0.19250	17798	5932.68
4168	0.15041	13905.7	4635.24
4169	0.10252	9478.89	4739.44
4170	0.54249	50155.5	12538.9
4171	0.28197	26069.9	6517.47
4172	0.09248	8550.65	4275.32
4173	0.28121	25999.5	6499.87
4174	0.29145	26945.7	8981.89
4175	0.26547	24544	8181.34
4176	0.20113	18595.7	6198.57
4177	0.14243	13168.6	4389.54
4178	0.23436	21667.5	5416.87
4179	0.17653	16320.9	5440.31
4180	0.34490	31888	10629.3
4181	0.09996	9241.94	4620.97
4182	0.12140	11224.3	3741.45
4183	0.11566	10693.2	3564.42
4184	0.00000	0	0
4185	0.04945	4572.2	4572.2
4186	0.25944	23986.5	5996.62
4187	0.51638	47742	7957.01
4188	0.16384	15148.2	3787.05
4189	0.26678	24665.3	8221.78
4190	0.14239	13165.1	4388.36
4191	0.30971	28634.2	5726.85
4192	0.24192	22366.5	4473.3
4193	0.44147	40816.4	10204.1
4194	0.10669	9863.91	3287.97
4195	0.03911	3616.1	3616.1
4196	0.00000	0	0
4197	0.14528	13431.6	4477.19
4198	0.12211	11289.9	5644.93
4199	0.27095	25050.8	5010.15
4200	0.44247	40908.2	8181.64
