#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.30824	28496.2	3166.25
8102	0.22603	20895.8	4179.17
8103	0.26129	24155.6	3450.81
8104	0.30555	28247.5	3138.61
8105	0.26910	24877.8	3553.97
8106	0.41764	38609.2	4289.91
8107	0.40558	37494.7	4686.84
8108	0.18448	17054.8	2436.4
8109	0.26917	24883.8	3110.48
8110	0.27542	25461.8	3182.72
8111	0.34505	31898.7	3544.3
8112	0.36773	33995.3	3090.48
8113	0.22034	20369.8	2546.23
8114	0.42007	38834	3530.36
8115	0.29160	26957.2	4492.87
8116	0.28732	26561.6	3794.51
8117	0.21978	20318.5	6772.85
8118	0.33738	31190.2	6238.04
8119	0.25590	23657.7	3379.66
8120	0.30404	28107.3	4684.55
8121	0.41025	37926.4	5418.06
8122	0.35219	32558.8	3255.88
8123	0.36607	33842.2	3076.57
8124	0.29240	27032	3861.72
8125	0.17561	16234.9	2319.26
8126	0.11618	10740.5	5370.26
8127	0.54961	50810.1	5081.01
8128	0.24051	22234.9	2470.54
8129	0.19894	18391.6	3065.27
8130	0.45574	42131.7	3830.15
8131	0.26194	24215.2	2421.52
8132	0.40089	37061.4	3369.22
8133	0.49218	45501	7583.5
8134	0.36486	33730.7	4818.68
8135	0.36375	33628.1	4203.51
8136	0.38288	35395.9	4424.49
8137	0.22117	20446.7	2920.96
8138	0.34202	31619.2	4517.03
8139	0.31021	28678.2	3186.46
8140	0.22542	20839.8	3473.31
8141	0.41560	38421.1	5488.73
8142	0.37541	34705.6	4338.2
8143	0.16673	15413.6	1926.7
8144	0.25417	23497.6	2349.76
8145	0.23428	21658.8	2707.35
8146	0.34615	32000.8	4571.54
8147	0.36928	34139.1	4267.39
8148	0.26491	24490.2	3061.28
8149	0.19490	18018.2	3603.64
8150	0.27112	25064.2	5012.84
8151	0.34875	32240.9	5373.48
8152	0.28003	25887.6	2876.4
8153	0.31824	29420.2	4202.89
8154	0.26768	24746.2	3535.17
8155	0.39366	36392.4	4043.6
8156	0.36972	34179.6	3417.96
8157	0.38705	35781.4	4472.67
8158	0.23425	21655.3	3609.21
8159	0.29902	27643.6	3455.45
8160	0.27047	25004.2	3572.03
8161	0.24593	22735.9	2273.59
8162	0.26326	24338.1	3476.87
8163	0.24252	22420.1	2491.12
8164	0.32771	30295.5	3786.93
8165	0.16102	14885.4	2480.89
8166	0.31425	29051.4	5810.28
8167	0.13730	12693	2115.5
8168	0.26596	24587.4	3073.43
8169	0.48804	45117.8	5639.73
8170	0.28789	26614.4	4435.74
8171	0.40475	37417.7	5345.38
8172	0.30042	27772.7	3085.85
8173	0.29654	27414	4569
8174	0.36996	34202	4275.26
8175	0.30200	27919.4	3102.16
8176	0.39344	36372.4	5196.06
8177	0.35427	32751.1	3639.01
8178	0.31618	29229.6	2922.96
8179	0.27484	25408.1	4234.69
8180	0.32897	30412.3	5068.72
8181	0.23584	21802.6	3633.77
8182	0.31673	29281.1	3253.46
8183	0.32507	30051.6	6010.31
8184	0.34565	31954.2	3195.42
8185	0.41837	38677.1	3867.71
8186	0.31587	29201.2	2433.43
8187	0.21070	19478.7	3246.44
8188	0.29517	27287.4	2728.74
8189	0.33005	30512.1	3390.23
8190	0.32475	30022	3752.75
8191	0.29090	26892.8	2444.8
8192	0.24893	23013.1	2876.64
8193	0.37464	34634.5	4947.78
8194	0.39525	36539.3	4567.42
8195	0.33393	30871.2	5145.19
8196	0.28737	26566.8	4427.79
8197	0.28844	26665.7	3809.39
8198	0.33121	30619.1	4374.16
8199	0.25494	23568.8	4713.76
8200	0.29550	27318.5	3902.65
8201	0.39657	36661.7	2820.13
8202	0.20728	19162.3	2737.48
8203	0.13231	12232.1	2446.43
8204	0.19536	18060.1	3010.01
8205	0.31747	29349.4	2934.94
8206	0.40041	37016.5	4627.06
8207	0.23057	21316	3045.14
8208	0.27327	25263.3	3157.91
8209	0.33719	31171.9	5195.31
8210	0.14508	13411.9	2235.32
8211	0.38329	35433.7	5061.96
8212	0.27945	25834.3	3229.28
8213	0.12236	11312.1	2262.43
8214	0.42256	39064.1	3255.34
8215	0.30965	28626.3	2602.39
8216	0.30313	28023.6	2802.36
8217	0.27603	25518	3189.75
8218	0.27522	25442.9	2826.99
8219	0.36165	33433.9	4776.27
8220	0.24194	22367	3195.29
8221	0.21221	19618.6	2452.32
8222	0.30796	28469.6	3558.7
8223	0.37477	34646.1	3849.56
8224	0.38449	35544.7	3554.47
8225	0.26542	24537.6	4089.61
8226	0.30170	27891.6	2789.16
8227	0.44880	41490.1	3457.51
8228	0.17995	16636.1	4159.02
8229	0.12632	11678.1	2919.52
8230	0.41730	38577.8	4286.42
8231	0.27180	25127.1	3589.58
8232	0.26293	24307.3	3472.47
8233	0.40769	37689.4	5384.2
8234	0.28839	26660.9	3808.7
8235	0.39519	36533.8	4059.31
8236	0.11405	10544	2635.99
8237	0.16334	15100.1	3020.01
8238	0.26385	24391.8	2439.18
8239	0.23658	21871.6	3645.27
8240	0.17015	15729.9	2621.66
8241	0.31202	28845.7	4807.62
8242	0.59651	55146.1	9191.01
8243	0.42487	39278.5	4909.82
8244	0.24449	22602.3	3767.06
8245	0.49986	46211.1	5776.39
8246	0.36190	33456.8	5576.13
8247	0.25171	23269.8	3324.26
8248	0.27092	25045.8	3130.73
8249	0.36518	33760.2	3069.11
8250	0.41468	38335.8	3833.58
8251	0.36697	33925.5	3392.55
8252	0.19928	18422.7	3070.45
8253	0.41142	38034.8	4226.09
8254	0.29038	26845	3355.62
8255	0.21227	19623.4	3270.57
8256	0.30818	28490	4748.33
8257	0.35828	33122.3	3680.26
8258	0.28992	26802.2	4467.04
8259	0.47049	43495.8	6213.68
8260	0.37823	34965.9	4370.74
8261	0.37251	34437.6	3443.76
8262	0.29777	27527.7	2752.77
8263	0.31699	29304.7	3256.08
8264	0.33046	30549.8	3054.98
8265	0.30638	28323.9	3540.49
8266	0.31640	29250.4	3656.3
8267	0.26037	24070.5	3438.65
8268	0.27682	25591.2	2559.12
8269	0.37740	34889.6	3876.62
8270	0.33826	31271.1	3908.89
8271	0.15289	14134.5	2826.91
8272	0.36509	33751.2	3068.29
8273	0.19473	18001.8	3000.3
8274	0.36420	33669.3	3060.85
8275	0.31461	29085.1	4155.01
8276	0.25593	23659.9	2628.88
8277	0.26065	24096.5	3442.35
8278	0.34592	31979.1	3553.23
8279	0.23585	21803.5	3633.91
8280	0.28375	26232.3	2914.7
8281	0.32905	30420	5070
8282	0.43877	40562.8	5794.69
8283	0.23578	21797.4	3632.9
8284	0.11581	10706.1	1784.35
8285	0.20271	18740.2	2677.17
8286	0.30179	27899.2	3487.4
8287	0.45216	41801.1	4644.57
8288	0.25308	23396.5	2924.56
8289	0.11129	10288.8	2057.76
8290	0.36235	33498.5	3349.85
8291	0.43239	39973.2	3331.1
8292	0.31261	28900	3612.5
8293	0.28805	26629.3	2958.81
8294	0.22754	21035.8	2629.48
8295	0.15647	14465.2	2893.03
8296	0.34553	31943.5	3549.28
8297	0.31740	29343.1	3667.89
8298	0.44317	40970.1	8194.02
8299	0.35795	33091.3	2757.61
8300	0.31308	28943	3617.88
