#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.07758	7173.91	1793.48
8102	0.22486	20793.6	4158.72
8103	0.27411	25347.6	5069.53
8104	0.10175	9408.75	2352.19
8105	0.04551	4208.18	2104.09
8106	0.15553	14382.5	3595.63
8107	0.21827	20183.7	3363.95
8108	0.23259	21508.4	2688.55
8109	0.20478	18936.7	2367.08
8110	0.34677	32066.9	4580.98
8111	0.33372	30860.3	4408.62
8112	0.23673	21890.9	2736.36
8113	0.19429	17966.4	3593.28
8114	0.25625	23696.6	2369.66
8115	0.15967	14765.1	2109.3
8116	0.14878	13757.8	2751.55
8117	0.32427	29985.8	4997.63
8118	0.13675	12645.7	2529.13
8119	0.28188	26066.1	4344.35
8120	0.17422	16111	2301.58
8121	0.16167	14950.4	2990.07
8122	0.10244	9472.84	3157.61
8123	0.12007	11103.3	2220.67
8124	0.47282	43722.9	5465.36
8125	0.21014	19432	3238.67
8126	0.17233	15936	2656.01
8127	0.21356	19748.4	2821.2
8128	0.30364	28078.9	4011.28
8129	0.23056	21320.5	3045.78
8130	0.31824	29428.6	4204.08
8131	0.20568	19019.5	2717.07
8132	0.24400	22563	2507
8133	0.19358	17901.1	5967.05
8134	0.28708	26547.3	2949.7
8135	0.26224	24250.5	4850.1
8136	0.26988	24956.2	4159.37
8137	0.27404	25341.6	3167.7
8138	0.15043	13910.5	3477.63
8139	0.17586	16262.5	3252.5
8140	0.24988	23107.4	4621.48
8141	0.21607	19980.4	2497.55
8142	0.23006	21274.6	5318.66
8143	0.12105	11193.5	2798.37
8144	0.19730	18245	2606.43
8145	0.17316	16012.6	2668.76
8146	0.11851	10959.4	3653.14
8147	0.20755	19193.1	2741.87
8148	0.18183	16813.9	2401.99
8149	0.28846	26674.9	4445.82
8150	0.32279	29849.3	3316.59
8151	0.19672	18191.1	3638.22
8152	0.23726	21939.9	5484.98
8153	0.38104	35236	3915.11
8154	0.10327	9549.69	1909.94
8155	0.28758	26593.7	4432.29
8156	0.40369	37330.3	4666.28
8157	0.43013	39775.3	9943.83
8158	0.10035	9279.8	2319.95
8159	0.19930	18429.9	3685.99
8160	0.33985	31427.3	10475.8
8161	0.28089	25974.4	3710.62
8162	0.11009	10180.2	3393.4
8163	0.27331	25273.8	3610.54
8164	0.13435	12423.9	2070.64
8165	0.25231	23332	4666.4
8166	0.22410	20723.1	2072.31
8167	0.20856	19285.7	3857.14
8168	0.14996	13866.9	2773.38
8169	0.07739	7156.27	2385.42
8170	0.28337	26204.1	2911.56
8171	0.17672	16341.7	3268.35
8172	0.06650	6149.9	2049.97
8173	0.18463	17072.8	2845.46
8174	0.30031	27770.3	3967.19
8175	0.15715	14531.7	3632.93
