#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.24965	23080.6	4616.12
8102	0.30141	27865.3	3483.17
8103	0.26263	24280.5	2428.05
8104	0.21208	19607.2	2178.58
8105	0.21800	20154.6	2519.32
8106	0.14080	13017	2603.4
8107	0.11343	10486.3	2097.27
8108	0.24903	23023.2	2558.13
8109	0.32205	29773.3	2481.11
8110	0.27588	25505	3643.58
8111	0.08454	7816.06	1954.01
8112	0.18188	16815.2	3363.04
8113	0.19448	17979.4	2247.42
8114	0.23629	21845.3	4369.07
8115	0.23262	21506.2	4301.25
8116	0.36647	33880.6	4235.08
8117	0.21361	19748.1	4937.02
8118	0.12016	11109.3	2777.31
8119	0.26550	24545.4	2727.27
8120	0.18163	16791.5	4197.87
8121	0.20277	18746.3	2678.04
8122	0.33174	30669.4	4381.34
8123	0.19249	17795.7	2542.25
8124	0.19221	17769.9	2538.56
8125	0.20944	19362.7	2766.1
8126	0.23342	21579.5	2697.43
8127	0.21334	19723.2	2817.6
8128	0.12027	11118.8	2223.76
8129	0.18107	16740.5	2790.08
8130	0.13001	12019.1	1717.01
8131	0.24871	22993.7	3284.81
8132	0.04820	4456.28	1485.43
8133	0.36692	33921.6	3769.06
8134	0.11296	10443.2	2610.81
8135	0.14048	12987.7	2597.53
8136	0.28474	26324.2	3290.52
8137	0.27636	25549.8	3649.98
8138	0.14113	13047.4	2174.56
8139	0.25003	23115.5	2568.39
8140	0.28722	26554	5310.81
8141	0.22941	21209.3	3534.88
8142	0.23801	22004.4	2444.93
8143	0.18690	17278.9	2879.82
8144	0.22005	20343.8	2542.98
8145	0.26790	24767.2	3095.9
8146	0.23087	21344.4	3049.19
8147	0.35440	32764.6	4095.58
8148	0.16303	15072.5	2512.08
8149	0.45694	42244.7	10561.2
8150	0.12602	11650.5	2912.62
8151	0.22543	20841	2605.13
8152	0.28520	26367.1	2636.71
8153	0.24794	22922.1	3274.58
8154	0.18295	16914.3	2819.05
8155	0.44747	41368.8	3760.8
8156	0.27446	25374.1	3624.87
8157	0.20073	18557.6	2319.7
8158	0.25708	23767.3	3395.33
8159	0.32073	29651.8	3706.47
8160	0.43981	40660.8	5808.69
8161	0.26249	24267.5	2426.75
8162	0.12424	11486.5	2297.3
8163	0.22581	20876.4	2982.34
8164	0.54230	50135.6	12533.9
8165	0.13322	12316	3079
8166	0.12164	11246.1	2249.21
8167	0.20291	18759.1	3126.52
8168	0.29972	27709.7	3958.52
8169	0.12599	11648	1664
8170	0.35716	33020	5503.34
8171	0.16318	15086.1	3771.52
8172	0.28426	26280.4	2628.04
8173	0.17432	16116	2302.28
8174	0.31772	29373.1	3671.63
8175	0.19806	18311	3662.19
8176	0.23863	22061.4	4412.29
8177	0.26848	24821.6	3102.69
8178	0.15859	14661.9	2443.66
8179	0.21448	19828.6	2832.66
8180	0.25499	23574.1	2946.76
8181	0.47391	43813.6	7302.27
8182	0.23334	21572.6	3595.44
8183	0.16641	15384.5	3076.9
8184	0.17435	16118.9	3223.77
8185	0.24919	23037.9	2879.74
8186	0.30595	28285.3	3535.66
8187	0.15555	14380.9	1597.88
8188	0.16814	15544.5	2220.64
8189	0.20671	19110.9	2388.86
8190	0.28230	26099	3728.43
8191	0.13357	12348.2	3087.05
8192	0.46727	43199.6	4319.96
8193	0.20409	18868.7	2358.59
8194	0.27193	25140.2	2285.47
8195	0.20019	18507.7	2313.46
8196	0.26555	24550.7	2727.85
8197	0.38354	35458.5	3545.85
8198	0.34794	32167.6	4020.95
8199	0.21774	20129.9	2875.7
8200	0.33643	31103.2	3455.91
8201	0.13970	12915.4	2583.08
8202	0.24709	22843.5	3807.24
8203	0.17062	15773.9	1752.66
8204	0.09870	9124.55	1824.91
8205	0.34065	31493.5	3936.69
8206	0.23452	21681.2	4336.25
8207	0.26937	24903.3	3557.61
8208	0.15718	14531.1	2075.88
8209	0.12163	11245	2811.25
8210	0.16237	15011.4	2501.9
8211	0.08508	7865.25	2621.75
8212	0.20509	18960.7	2370.08
8213	0.27587	25504.4	4250.73
8214	0.13023	12039.9	1719.99
8215	0.18012	16652	2081.5
8216	0.18499	17102.6	2443.23
8217	0.16580	15328.1	3832.02
8218	0.16704	15443.4	3860.86
8219	0.23921	22115.3	2764.41
8220	0.23518	21742.2	2174.22
8221	0.19140	17695.1	2949.19
8222	0.33562	31028	6205.59
8223	0.20425	18883.2	3147.2
8224	0.14446	13355.5	2225.92
8225	0.20644	19085.9	2385.74
8226	0.25210	23307.1	2589.67
8227	0.12316	11386.5	2846.63
8228	0.25917	23960.4	3422.91
8229	0.19704	18216.8	3036.13
8230	0.30186	27907.4	2790.74
8231	0.29752	27506.2	4584.37
8232	0.10046	9287.91	2321.98
8233	0.26987	24950	6237.49
8234	0.27924	25815.6	2868.4
8235	0.10397	9611.94	3203.98
8236	0.24942	23058.6	3843.1
