#IID	F_ROH	ROH_length_kB	KBAVG
16101	0.44209	40876.1	6812.68
16102	0.30910	28579.8	4082.83
16103	0.24493	22646.6	2830.82
16104	0.40835	37756.9	5393.85
16105	0.31948	29539.9	2685.45
16106	0.25423	23506.8	4701.36
16107	0.19557	18082.2	4520.54
16108	0.37380	34562.1	3840.24
16109	0.23098	21356.5	3559.42
16110	0.23411	21646	3607.66
16111	0.44714	41343.1	5167.88
16112	0.44221	40887	4543
16113	0.23010	21275.7	2363.97
16114	0.34917	32284.6	4035.58
16115	0.20462	18919.6	2364.95
16116	0.20302	18771.1	2085.68
16117	0.26959	24926.7	4985.33
16118	0.50357	46560.5	3880.04
16119	0.33827	31277.1	4468.16
16120	0.27505	25431.7	3178.96
16121	0.21329	19720.6	2465.08
16122	0.44671	41303.3	4589.26
16123	0.14727	13616.6	2269.43
16124	0.21494	19873.4	2208.16
16125	0.21448	19831.1	2833.01
16126	0.25114	23221.1	2902.63
16127	0.35750	33054.5	3672.73
16128	0.23073	21333.9	4266.78
16129	0.27797	25701.4	3671.62
16130	0.23765	21973	3662.17
16131	0.29952	27693.7	3461.72
16132	0.34074	31505.2	2625.44
16133	0.29413	27195.9	3885.12
16134	0.23246	21493.4	3070.49
16135	0.13394	12384.2	2476.84
16136	0.16715	15455.3	3091.06
16137	0.24349	22513.4	2814.17
16138	0.44566	41206.1	5150.76
16139	0.51807	47901.7	5322.41
16140	0.31562	29182.9	3647.86
16141	0.22357	20672	2296.89
16142	0.39886	36879.2	4097.68
16143	0.17962	16607.6	2372.51
16144	0.28240	26111.2	3730.18
16145	0.35265	32606.2	4075.78
16146	0.32204	29776.2	3308.46
16147	0.27387	25322.5	2532.25
16148	0.45081	41682.1	4631.34
16149	0.29274	27067.1	2460.65
16150	0.32531	30078.9	3342.1
16151	0.34006	31442.1	5240.35
16152	0.28031	25918.1	3239.76
16153	0.18857	17435	2490.71
16154	0.26234	24256.7	4851.34
16155	0.35236	32579.2	5429.86
16156	0.35546	32866.3	2987.84
16157	0.33740	31196.4	2599.7
16158	0.25301	23393.7	3898.96
16159	0.21915	20263	2894.72
16160	0.28327	26191.8	4365.29
16161	0.35052	32409.1	4629.88
16162	0.28581	26426.4	4404.4
16163	0.25268	23362.7	3893.79
16164	0.30776	28455.9	4065.12
16165	0.29622	27388.8	2738.88
16166	0.44019	40700.5	4522.27
16167	0.39438	36464.4	3314.94
16168	0.33583	31051.3	3881.42
16169	0.40881	37799.4	3779.94
16170	0.36066	33346.9	8336.71
16171	0.26167	24194.2	2688.24
