#IID	F_ROH	ROH_length_kB	KBAVG
79491	0.33273	30766.3	3845.79
79492	0.40274	37240	2864.62
79493	0.54578	50466.3	3364.42
79494	0.32649	30189.5	3354.39
79495	0.26003	24044.1	2404.41
79496	0.39617	36632.5	3663.25
79497	0.46280	42793.5	3056.68
79498	0.48102	44478.2	2779.89
79499	0.48993	45301.8	3484.76
79500	0.39563	36582.4	2814.03
79501	0.45039	41646	2602.87
79502	0.53719	49671.7	2257.81
79503	0.39715	36723.1	3672.31
79504	0.39554	36574	2438.26
79505	0.42453	39254.5	2616.96
79506	0.46507	43002.7	2687.67
79507	0.40152	37126.7	2475.11
79508	0.34058	31491.8	2422.44
79509	0.38243	35361.2	2720.09
79510	0.48865	45183.6	3765.3
79511	0.41580	38447.2	2563.15
79512	0.48923	45237.3	2827.33
79513	0.44618	41256	3173.54
79514	0.46516	43011.6	2530.09
79515	0.38978	36041	2772.38
79516	0.40554	37498.9	2678.49
79517	0.35469	32796.5	2522.81
79518	0.50199	46417.1	4219.74
79519	0.39242	36285.8	2419.06
79520	0.37059	34267	2284.47
79521	0.42734	39514	3039.54
79522	0.46649	43134.1	2875.6
79523	0.48093	44469.4	4446.94
79524	0.38057	35189.7	2706.9
79525	0.38474	35574.8	2541.06
79526	0.43971	40657.7	3127.51
79527	0.44233	40900	3408.34
79528	0.40467	37418.3	3118.19
79529	0.38529	35625.9	2968.82
79530	0.49699	45954.4	3534.96
79531	0.47776	44176	2945.07
79532	0.43670	40380	2375.29
79533	0.36704	33938.6	3085.33
79534	0.34154	31580.7	2255.76
79535	0.36405	33662.2	3060.2
79536	0.40267	37233	3384.82
79537	0.37356	34541.5	2878.46
79538	0.43970	40656.8	3696.07
79539	0.35182	32531.3	2168.76
79540	0.39145	36195.8	3619.58
79541	0.30262	27982	3109.11
79542	0.41521	38392.5	2953.27
79543	0.31335	28974.2	2228.78
79544	0.47816	44213.6	2210.68
79545	0.45465	42039.8	4671.09
79546	0.44176	40848	3404
79547	0.37932	35074.1	2338.27
79548	0.28670	26510.3	2651.03
79549	0.36909	34128.3	2844.02
79550	0.50480	46677	3334.07
79551	0.42873	39642.7	2642.85
79552	0.36369	33629.3	4203.66
79553	0.32810	30337.7	2333.67
79554	0.30321	28036.4	2548.77
79555	0.41868	38713.6	3519.42
79556	0.45787	42337.1	3528.09
79557	0.52868	48884.6	3258.97
79558	0.50370	46575	3326.79
79559	0.44483	41131.5	2419.5
79560	0.38165	35289.1	3208.1
79561	0.48044	44423.9	3173.13
79562	0.33901	31347.1	2612.26
79563	0.58112	53733.9	2336.26
79564	0.34333	31746.7	2886.06
79565	0.50229	46444.5	2732.03
79566	0.47362	43793.9	2919.6
79567	0.37357	34542.5	2878.54
79568	0.50846	47015.2	5223.91
79569	0.50335	46542.7	2737.81
79570	0.39280	36320.4	2594.31
79571	0.45360	41942.9	2796.19
79572	0.33682	31144.3	2224.59
79573	0.27472	25402.3	2822.48
79574	0.49911	46150.6	2428.98
79575	0.43136	39886.1	2849
79576	0.45889	42431.7	2828.78
79577	0.40355	37314.6	2487.64
79578	0.54161	50079.9	5564.43
79579	0.36413	33669.7	2805.81
79580	0.35986	33275	2772.92
79581	0.50501	46696.3	3592.02
79582	0.38009	35144.9	2510.35
79583	0.37650	34813.1	2677.93
79584	0.46178	42698.9	3881.72
79585	0.46712	43192.9	3085.21
79586	0.48809	45131.3	3760.94
79587	0.49471	45743.9	3518.76
79588	0.46385	42890.4	2859.36
79589	0.40436	37389.5	3115.79
79590	0.41667	38527.8	2751.99
79591	0.42696	39478.8	2467.42
79592	0.45063	41668.2	3472.35
79593	0.43069	39823.6	3063.36
79594	0.53026	49031.2	3268.74
79595	0.48593	44932.3	2643.08
79596	0.48397	44750.3	2632.37
79597	0.46949	43411.8	3100.84
79598	0.38389	35496.4	2730.49
79599	0.43062	39817.2	2654.48
79600	0.51333	47465.5	3651.19
79601	0.55289	51123.4	2840.19
79602	0.35971	33260.4	2558.49
79603	0.47981	44365.6	3412.74
79604	0.40241	37208.9	2657.78
79605	0.45763	42315.2	2821.01
79606	0.44536	41180.9	2422.41
79607	0.40793	37719.3	2514.62
79608	0.35608	32925.3	3292.53
79609	0.28436	26293.2	2022.55
79610	0.45971	42507.8	3269.83
79611	0.42033	38866	2989.69
79612	0.44547	41190.5	3744.59
79613	0.48395	44748.5	2983.24
79614	0.42242	39059.5	3004.57
79615	0.45359	41941.7	2621.36
79616	0.55166	51009.8	4637.25
79617	0.50884	47050.7	2940.67
79618	0.46477	42975.2	3906.83
79619	0.39974	36962.5	2640.18
79620	0.38608	35699	2379.93
79621	0.48079	44456.4	3704.7
79622	0.41806	38656.2	2273.9
79623	0.38195	35317.2	2716.7
79624	0.40871	37791.8	2699.42
79625	0.39126	36178.2	3617.82
79626	0.57383	53060	3537.34
79627	0.40413	37368.3	3114.03
79628	0.53403	49379.6	3798.43
79629	0.42216	39035.6	3548.69
79630	0.43354	40087.5	2672.5
79631	0.49870	46112.5	3074.17
79632	0.35416	32747.2	2728.93
79633	0.65221	60307.4	5025.62
79634	0.41807	38657.3	3221.44
79635	0.30382	28093.2	2553.93
79636	0.35165	32515.2	2501.17
79637	0.37498	34672.6	2667.12
79638	0.39744	36749.7	3674.97
79639	0.50104	46328.9	2895.56
79640	0.46818	43290.4	2886.03
79641	0.37696	34856.1	2323.74
79642	0.43649	40359.9	2242.21
79643	0.50531	46724.1	3114.94
79644	0.43527	40247.8	2874.84
79645	0.37397	34579.6	2305.3
79646	0.39676	36686.4	3668.64
79647	0.46750	43227.8	2542.81
79648	0.44019	40702.3	2713.49
79649	0.42626	39414.4	2463.4
79650	0.46849	43318.9	2707.43
79651	0.53970	49904	3119
79652	0.42964	39727.2	3055.94
79653	0.43381	40112.3	2865.17
79654	0.39373	36406.4	2427.09
79655	0.38748	35829	2756.07
79656	0.49652	45911.3	2869.45
79657	0.38134	35260.6	2938.39
79658	0.42634	39421.6	3583.79
79659	0.48669	45002	3461.69
79660	0.46112	42637.9	3553.16
79661	0.54242	50155.7	2639.78
79662	0.28610	26454.6	2404.96
79663	0.42008	38843	2987.92
79664	0.51352	47483	2637.94
79665	0.43056	39812.1	3062.47
79666	0.48141	44513.5	3424.12
79667	0.37198	34395.7	2866.31
79668	0.41662	38523.5	3852.35
79669	0.52306	48365.4	3454.67
79670	0.37702	34861.6	4357.7
79671	0.39953	36942.9	2841.76
79672	0.46280	42793.4	3056.67
79673	0.35562	32882.9	2989.36
79674	0.43037	39794.6	2652.97
79675	0.36924	34141.9	3103.81
79676	0.40216	37185.8	3098.81
79677	0.49265	45552.8	4141.16
79678	0.37266	34458.3	3132.57
79679	0.37156	34356.2	2454.01
79680	0.44807	41431.4	2589.47
79681	0.54971	50829	3630.64
79682	0.36102	33382.1	3338.21
79683	0.48185	44554.2	2784.64
79684	0.34422	31828.1	2273.43
79685	0.44902	41519.3	2767.95
79686	0.44196	40866.2	2270.35
79687	0.54125	50047	2943.94
79688	0.44753	41381.5	2955.82
79689	0.41208	38102.9	2381.43
79690	0.47997	44381.1	2773.82
79691	0.45684	42242.2	3520.18
79692	0.52143	48214.5	4017.87
79693	0.44423	41075.8	4107.58
79694	0.45065	41670	3205.38
79695	0.36071	33353.1	2382.36
79696	0.52105	48179.3	2676.63
79697	0.38237	35356	2357.07
79698	0.42711	39493.4	3291.12
79699	0.46952	43414.7	2411.93
