#IID	F_ROH	ROH_length_kB	KBAVG
39541	0.33382	30861.7	2805.61
39542	0.37929	35066.1	2697.39
39543	0.27060	25017.1	2501.71
39544	0.28640	26477.9	2941.99
39545	0.36433	33682.6	2590.97
39546	0.30251	27967.7	2151.36
39547	0.20853	19278.7	1927.87
39548	0.19580	18101.9	2262.73
39549	0.27922	25814.1	1985.7
39550	0.39198	36238.7	2131.69
39551	0.25517	23591.2	1814.71
39552	0.31307	28944	2894.4
39553	0.21553	19925.7	2213.97
39554	0.20624	19067	2723.86
39555	0.25962	24002.2	3000.27
39556	0.45424	41995	2799.67
39557	0.22950	21218	1928.91
39558	0.33517	30987	2213.36
39559	0.32963	30474.9	2770.45
39560	0.31310	28946.7	2226.67
39561	0.37430	34604.2	2035.54
39562	0.42034	38860.7	2590.71
39563	0.23363	21599.3	1799.94
39564	0.29188	26984.5	1798.97
39565	0.32630	30167.3	3016.73
39566	0.23706	21916.9	1992.45
39567	0.23689	21901.2	1991.02
39568	0.29416	27195.3	2266.27
39569	0.41951	38784.2	3232.01
39570	0.21352	19740.5	1794.59
39571	0.24892	23012.7	3287.53
39572	0.34685	32067.1	2466.7
39573	0.39339	36369.4	2424.62
39574	0.30797	28472.6	2847.26
39575	0.34582	31971.8	2131.45
39576	0.29678	27438.2	2110.63
39577	0.33880	31322.3	2847.49
39578	0.36213	33479.8	2789.98
39579	0.21909	20255.1	1841.38
39580	0.31039	28695.7	2049.69
39581	0.37853	34995.4	2499.67
39582	0.47154	43595	3353.46
39583	0.31073	28727.3	2209.79
39584	0.23556	21777.9	1814.83
39585	0.30506	28202.8	2563.89
39586	0.32819	30341.9	2758.36
39587	0.38817	35886.6	2990.55
39588	0.26473	24474.8	2224.98
39589	0.33492	30963.7	2381.82
39590	0.27067	25024.2	2780.47
39591	0.24471	22624.2	2262.42
39592	0.32167	29739.3	2478.27
39593	0.33345	30827.9	2201.99
39594	0.33084	30586.5	2352.8
39595	0.28323	26184.7	2014.21
39596	0.22503	20804.1	2080.41
39597	0.45864	42402.1	3028.72
39598	0.17296	15990.1	1776.68
39599	0.38022	35152	2343.46
39600	0.40778	37700.2	2356.26
39601	0.25234	23329	2120.82
39602	0.32212	29780.1	2481.67
39603	0.35541	32858.4	2527.57
39604	0.22992	21256.9	2361.87
39605	0.39801	36796.4	3345.13
39606	0.39015	36070.1	2774.63
39607	0.38241	35354.6	3535.46
39608	0.34045	31475.3	2248.24
39609	0.24901	23021.2	1918.43
39610	0.42944	39702.1	3308.5
39611	0.30112	27839.2	1988.52
39612	0.21393	19778.5	2197.62
39613	0.33814	31261.4	2841.95
39614	0.36318	33576.2	2238.41
39615	0.27735	25641.4	2564.14
39616	0.39112	36159.5	3287.23
39617	0.28748	26578.3	2657.83
39618	0.36771	33995.8	2428.27
39619	0.22985	21250.3	2125.03
39620	0.30427	28129.8	2344.15
39621	0.35875	33167.1	2763.92
39622	0.23216	21463.6	2146.36
39623	0.29261	27052	2080.92
39624	0.24218	22390.3	2035.48
39625	0.28168	26041.4	2367.4
39626	0.29891	27634.9	1727.18
39627	0.28687	26521.1	2652.11
39628	0.36121	33394.8	2568.83
39629	0.28800	26625.6	2420.5
39630	0.35224	32564.8	2326.06
39631	0.21172	19573.8	1779.44
39632	0.35126	32474.6	2498.05
39633	0.55892	51673.3	6459.16
39634	0.27399	25330.5	2302.77
39635	0.26849	24822.7	1909.44
39636	0.40399	37349.8	2197.05
39637	0.25695	23755.7	2159.61
39638	0.30419	28123.2	2812.32
39639	0.26319	24332.3	2703.59
39640	0.46892	43352.7	3096.62
39641	0.44221	40882.8	2725.52
39642	0.36102	33376.8	2225.12
39643	0.28976	26788.8	2435.35
39644	0.43748	40445.7	2527.86
39645	0.21879	20227.7	2247.53
39646	0.24003	22191.4	3170.2
39647	0.26835	24809.5	2255.41
39648	0.32324	29884.3	2298.79
39649	0.39306	36338.9	2422.6
39650	0.33509	30979.5	2383.04
39651	0.37831	34974.9	3179.53
39652	0.33583	31048.3	2388.33
39653	0.30940	28604.2	2383.69
39654	0.23866	22064.6	2005.88
39655	0.25840	23889.2	3412.75
39656	0.25073	23180.2	2575.58
39657	0.25807	23859.1	1988.26
39658	0.26049	24082.7	2006.89
39659	0.27147	25097.9	1930.61
39660	0.29691	27449.4	1829.96
39661	0.21948	20291.7	1844.7
39662	0.28619	26458.9	2035.3
39663	0.35759	33059.7	2066.23
39664	0.32847	30367.9	2169.14
39665	0.40884	37797.5	4724.69
39666	0.30160	27883.1	2144.85
39667	0.87636	81020.5	27006.8
39668	0.30696	28378.9	2579.9
39669	0.23774	21979.6	2442.18
39670	0.26027	24062	3437.42
39671	0.31156	28804.1	2618.55
39672	0.25176	23275.7	2327.57
39673	0.22793	21072.1	2341.35
39674	0.31150	28798.3	3199.81
39675	0.26742	24723.8	2472.38
39676	0.50963	47115.6	3926.3
39677	0.30333	28043.3	2336.94
39678	0.30471	28170.6	2166.97
39679	0.30501	28198.6	2819.86
39680	0.41092	37990.5	2234.74
39681	0.25987	24025.4	2002.12
39682	0.34320	31729.5	2266.39
39683	0.42188	39003.8	2294.34
39684	0.22097	20429	2553.63
39685	0.26168	24192.9	2419.29
39686	0.42196	39010.7	2438.17
39687	0.45988	42516.4	2834.43
39688	0.17452	16134.6	2016.83
39689	0.28508	26355.7	2928.41
39690	0.35830	33125.5	2366.1
39691	0.28894	26712.6	3339.07
39692	0.32216	29784.1	2127.43
39693	0.27825	25724.5	1978.81
39694	0.41244	38131	2933.16
39695	0.38521	35613.1	1978.5
39696	0.25946	23987.9	1998.99
39697	0.26482	24482.8	2225.71
39698	0.30577	28268.8	2174.52
39699	0.36262	33525.1	3047.74
39700	0.35946	33232.3	1954.84
39701	0.31093	28745.8	2395.48
39702	0.27441	25369.6	2536.96
39703	0.30543	28237.9	2567.08
39704	0.21273	19667.4	2185.26
39705	0.48069	44440.6	4040.05
39706	0.31086	28739.4	2612.68
39707	0.35632	32942.3	2994.75
39708	0.34848	32217.6	2301.26
39709	0.28695	26528.6	2652.86
39710	0.25022	23133	2313.3
39711	0.22425	20732.7	1884.79
39712	0.29673	27433.4	2743.34
39713	0.20277	18746.4	3124.4
39714	0.25326	23414.1	3344.87
39715	0.27194	25141.5	2285.59
39716	0.30910	28576.3	2857.63
39717	0.23445	21675.5	2408.39
39718	0.42599	39383.6	2625.57
39719	0.40041	37018.7	3701.87
39720	0.31416	29044.6	1936.3
39721	0.32129	29703.4	2475.29
39722	0.29765	27517.9	2501.62
39723	0.28494	26343.1	2634.31
39724	0.29639	27402	2283.5
39725	0.47938	44319.7	3693.31
39726	0.20735	19169.7	2738.52
39727	0.19720	18231.2	2025.68
39728	0.25429	23509.8	2612.2
39729	0.32423	29975.3	2305.79
39730	0.40784	37705.5	3427.77
39731	0.49701	45948.9	4177.17
39732	0.20970	19387.5	1938.75
39733	0.36845	34063.5	2620.27
39734	0.25897	23941.9	2394.19
39735	0.21973	20314.4	2539.3
39736	0.27726	25633.4	2563.34
39737	0.29443	27220.2	1944.3
39738	0.31440	29066.6	2235.89
39739	0.18736	17321.4	2165.18
39740	0.40542	37481.9	2883.22
39741	0.51706	47803.2	2987.7
39742	0.34149	31571.5	1753.97
39743	0.24126	22304.4	1858.7
39744	0.13863	12816.9	2136.15
39745	0.35638	32948.3	2196.55
39746	0.37244	34432.6	2459.47
39747	0.19641	18158.3	3026.39
39748	0.26662	24649.4	2054.12
39749	0.30853	28524	2037.43
39750	0.25142	23244	1660.29
39751	0.36151	33421.8	2570.9
39752	0.36420	33670.7	2805.89
39753	0.20255	18726	1872.6
39754	0.40385	37336.5	2489.1
39755	0.20774	19205.5	2400.69
39756	0.29492	27266	1947.57
39757	0.33776	31226.5	2230.47
39758	0.30594	28285	2357.08
39759	0.29826	27574.6	1838.31
39760	0.22701	20987.5	1907.96
39761	0.24460	22613.8	2261.38
39762	0.38618	35702.5	3245.68
39763	0.35732	33035.1	3303.51
39764	0.26188	24210.9	2200.99
39765	0.38527	35619.1	2968.26
39766	0.32805	30328.4	2757.12
39767	0.31539	29157.9	1822.37
39768	0.38104	35227.8	2348.52
39769	0.30224	27942.7	3104.74
39770	0.39102	36150.5	2410.04
39771	0.29438	27215.9	2093.53
39772	0.28583	26425.4	2202.12
39773	0.33271	30759.4	2366.11
39774	0.33833	31279	3127.9
39775	0.29098	26901.7	2445.61
39776	0.27669	25580.5	2842.28
39777	0.29216	27010.2	2250.85
39778	0.28472	26322.7	2392.97
39779	0.33271	30759.5	3075.95
39780	0.35259	32597.7	2716.48
39781	0.28546	26391.3	2932.37
39782	0.42502	39293.7	3022.59
39783	0.27670	25581.4	2131.78
39784	0.49170	45458.6	4545.86
39785	0.25049	23158	2573.11
39786	0.33806	31254.4	2232.45
39787	0.51957	48035.2	4366.84
39788	0.21833	20184.8	2523.11
39789	0.35171	32516.1	3612.9
39790	0.22826	21103	2637.88
39791	0.24374	22534.4	2253.44
39792	0.28822	26646.8	2422.44
39793	0.24665	22803.3	2533.7
39794	0.27246	25188.9	2289.9
39795	0.20526	18976.4	2108.49
39796	0.35554	32870.4	3287.04
39797	0.29032	26840.1	2684.01
39798	0.31435	29062.4	2642.04
39799	0.27662	25573.6	2324.87
39800	0.12269	11342.9	1890.49
39801	0.27818	25718	2571.8
39802	0.27258	25200.8	2100.07
39803	0.26776	24755.1	2250.46
39804	0.30922	28587.6	2382.3
39805	0.34164	31585.5	2871.41
39806	0.36836	34055.4	2432.53
39807	0.38547	35637.5	2375.83
39808	0.28353	26212.8	2382.98
39809	0.22571	20867	1738.92
39810	0.27910	25802.9	1984.84
39811	0.31758	29360.4	2258.49
39812	0.28163	26037.4	2367.03
39813	0.34361	31767.1	2269.08
39814	0.27715	25623.3	2847.03
39815	0.16937	15658.7	1957.34
39816	0.40460	37405.8	2078.1
39817	0.32654	30189	1886.81
39818	0.24634	22774.3	2530.48
39819	0.30367	28074.8	2339.57
39820	0.53916	49846	3115.38
39821	0.19877	18377	1531.42
39822	0.30125	27850.9	2320.91
39823	0.27171	25120.3	1932.33
39824	0.36603	33839.6	2255.97
39825	0.28372	26230	2914.45
39826	0.32155	29727.8	2477.32
39827	0.41153	38046.7	2536.45
39828	0.28640	26477.8	2407.07
39829	0.34011	31443.3	2418.72
39830	0.36848	34066.7	2838.89
39831	0.40029	37007.4	2643.39
39832	0.32524	30069.1	2505.76
39833	0.36974	34182.9	2441.64
39834	0.29368	27151.3	2468.3
39835	0.19255	17801.2	2543.03
39836	0.24382	22541.6	2254.16
39837	0.32653	30188.6	2515.71
39838	0.26061	24094.1	2677.12
39839	0.26910	24878.8	2764.31
39840	0.29127	26928.2	2244.02
39841	0.32766	30292.8	2753.89
39842	0.20492	18944.7	1894.47
39843	0.29507	27279.9	2098.45
39844	0.30970	28631.8	2385.98
39845	0.31281	28919.8	2065.7
39846	0.33469	30942.5	2210.18
39847	0.66068	61080.8	5552.8
39848	0.20872	19296.8	1754.25
39849	0.31601	29216	2086.86
39850	0.32581	30121.5	2008.1
39851	0.28988	26799.6	2233.3
39852	0.40020	36999.2	2466.61
39853	0.33951	31388.4	2615.7
39854	0.35521	32839.8	3283.98
39855	0.45150	41741.7	3794.7
39856	0.29461	27236.7	2269.73
39857	0.26356	24366.1	2707.34
39858	0.25899	23944.3	2660.47
39859	0.24390	22549	2049.91
39860	0.50632	46810.1	3900.84
39861	0.20664	19104.1	2122.68
39862	0.32492	30039.5	2503.3
39863	0.39723	36724.4	1932.86
39864	0.28124	26001.5	3250.19
39865	0.30644	28330.8	2575.53
39866	0.26463	24465.5	2038.79
39867	0.35910	33199.5	2766.62
