#IID	F_ROH	ROH_length_kB	KBAVG
39541	0.26432	24440	2036.66
39542	0.23226	21476	1952.36
39543	0.23117	21374.8	1781.24
39544	0.20319	18788.2	2087.58
39545	0.30241	27961.8	2330.15
39546	0.20744	19180.7	1918.07
39547	0.19157	17713.5	1771.35
39548	0.21802	20159.4	2879.92
39549	0.22053	20391.4	2265.72
39550	0.19770	18280.4	1828.04
39551	0.13026	12044.1	3011.04
39552	0.26353	24367.5	2030.62
39553	0.22001	20343.2	2034.32
39554	0.20408	18870.3	1715.48
39555	0.22596	20893.3	1899.39
39556	0.26274	24294.1	3036.76
39557	0.20401	18863.6	1886.36
39558	0.16368	15134.2	1681.58
39559	0.43948	40635.7	5079.46
39560	0.08572	7925.73	2641.91
39561	0.18762	17348.3	2478.32
39562	0.27438	25370.3	4228.38
39563	0.23830	22034.5	2003.14
39564	0.16576	15327.1	2554.51
39565	0.32221	29793.1	1986.21
39566	0.23613	21833.5	3638.92
39567	0.30190	27915.2	3101.69
39568	0.14411	13324.7	2220.78
39569	0.17211	15913.8	2652.3
39570	0.26301	24318.9	1737.06
39571	0.26150	24179.2	2686.57
39572	0.23917	22114.3	2211.43
39573	0.22789	21071.8	2633.98
39574	0.19964	18459.1	2307.39
39575	0.19913	18412	2630.28
39576	0.21938	20284.9	2253.88
39577	0.33293	30784.3	2798.57
39578	0.21621	19991.8	1817.44
39579	0.16096	14883	1860.37
39580	0.16328	15097.3	1887.16
39581	0.21489	19869.2	2207.69
39582	0.39695	36703.2	3336.65
39583	0.24063	22249.6	2022.69
39584	0.23358	21597.9	2159.79
39585	0.24072	22257.7	2225.77
39586	0.20181	18660.2	1866.02
39587	0.10929	10105.7	2021.15
39588	0.13509	12490.9	2081.82
39589	0.30227	27949	3105.44
39590	0.25313	23405.8	2127.8
39591	0.24463	22619.9	3231.41
39592	0.18966	17536.7	1948.52
39593	0.24738	22873.7	2079.42
39594	0.24857	22983.4	2298.34
39595	0.14343	13262.4	1894.63
39596	0.26423	24432.2	2714.69
39597	0.13525	12505.4	2501.09
39598	0.19436	17971.7	2567.38
39599	0.25451	23533.1	2941.63
39600	0.38317	35429.5	2952.46
39601	0.15323	14168.2	2833.64
39602	0.22047	20385.8	2912.25
39603	0.20410	18872.1	2096.9
39604	0.14919	13795.1	2299.19
39605	0.27407	25341.2	1949.33
39606	0.35330	32668	2512.92
39607	0.21086	19497.2	2166.35
39608	0.22293	20613.3	2576.66
39609	0.14015	12958.9	1851.27
39610	0.18470	17078.3	1707.83
39611	0.13375	12367.5	2473.51
39612	0.22022	20362	2036.2
39613	0.21343	19735	2192.78
39614	0.22450	20757.8	1729.81
39615	0.12739	11778.9	1682.7
39616	0.16255	15029.9	2147.13
39617	0.20412	18874.2	1887.42
39618	0.36012	33298.4	3027.13
39619	0.11011	10181.4	2036.28
39620	0.19156	17712.6	1771.26
39621	0.15601	14425	2060.72
39622	0.14514	13420.2	1677.53
39623	0.19286	17832.7	2972.11
39624	0.31530	29154	2242.62
39625	0.20493	18948.5	1722.59
39626	0.20686	19127.1	1912.71
39627	0.22206	20532.5	2053.25
39628	0.24658	22799.7	2279.97
39629	0.22766	21050.1	2631.26
39630	0.11286	10435.2	1739.2
39631	0.24038	22226.5	2020.59
39632	0.18600	17198	1910.89
39633	0.27178	25129.5	2792.17
39634	0.12814	11848	1974.67
39635	0.30877	28550	2379.17
39636	0.20991	19409.5	1764.5
39637	0.22036	20375.7	1852.34
39638	0.15209	14062.8	2343.79
39639	0.22342	20658	2582.25
39640	0.22362	20676.6	2297.4
39641	0.26677	24666.3	2740.7
39642	0.33059	30567.6	2547.3
39643	0.16982	15702	1744.66
39644	0.22870	21146.1	2114.61
39645	0.26914	24885.4	2488.54
39646	0.25562	23635.6	2148.69
39647	0.15195	14049.6	2007.09
39648	0.31129	28782.7	2055.91
39649	0.20335	18802.8	1709.35
39650	0.28547	26395.7	2199.64
39651	0.19100	17661	2523
39652	0.23936	22131.8	2213.18
39653	0.20111	18595.4	2656.48
39654	0.16305	15076	2512.67
39655	0.10414	9629.16	1604.86
39656	0.17707	16372.4	2728.73
39657	0.10061	9302.38	1550.4
39658	0.31351	28988.5	2898.85
39659	0.19036	17601.3	1955.7
39660	0.17344	16036.9	2290.98
39661	0.21759	20118.9	2514.86
39662	0.19363	17904.2	1989.35
39663	0.11118	10280.1	2570.03
39664	0.31246	28891.1	2063.65
39665	0.17575	16250.2	2031.27
39666	0.26932	24902.5	1915.58
39667	0.22400	20711.6	1882.88
39668	0.25532	23608.1	2623.12
39669	0.21309	19703.2	2814.75
39670	0.25610	23679.6	2152.69
39671	0.19358	17899.6	2557.08
39672	0.26717	24703.5	2470.35
39673	0.17712	16377.3	2047.17
39674	0.23224	21474	1952.18
39675	0.20226	18701.9	2337.73
39676	0.12182	11264.4	1877.39
39677	0.29559	27331.2	3036.8
39678	0.16182	14962.8	1870.35
39679	0.18750	17336.7	2889.44
39680	0.40038	37020.4	5288.62
39681	0.27367	25304.8	1946.52
39682	0.29151	26954.3	2450.39
39683	0.19366	17907	1989.67
39684	0.13143	12152.4	1519.05
39685	0.16085	14872.7	2478.78
39686	0.21523	19901.3	1809.21
39687	0.16566	15317.5	1701.94
39688	0.11584	10710.6	2142.13
39689	0.27475	25404.9	2117.07
39690	0.24649	22791.6	2532.4
39691	0.25179	23281.9	2116.53
39692	0.34752	32133.4	2471.8
39693	0.21987	20330.3	2258.92
39694	0.28059	25944.9	2162.08
39695	0.35699	33008.7	3667.64
39696	0.17725	16389.7	1821.07
39697	0.22592	20889.1	2321.01
39698	0.19271	17818.8	1979.86
39699	0.11977	11074.6	2214.92
39700	0.25074	23184.4	1783.42
39701	0.15602	14426.6	1602.95
39702	0.33115	30619.3	2187.09
39703	0.22705	20993.9	2332.65
39704	0.25323	23414.8	2926.84
39705	0.19770	18280.4	1661.86
39706	0.23205	21456.6	2145.66
39707	0.20188	18666.8	2074.09
39708	0.43281	40019.1	4001.91
39709	0.15445	14281.1	2040.16
39710	0.19095	17656.4	1961.82
39711	0.13902	12854	1836.29
39712	0.30551	28249.1	2354.09
39713	0.16207	14985.9	2140.84
39714	0.09700	8969.35	1793.87
39715	0.16292	15064.5	1883.06
39716	0.24478	22633.3	2263.33
39717	0.23860	22061.9	1838.5
