Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.0644416666666667
sim_2_selection_model_s07_chr3	0.268379339569161
sim_3_selection_model_s07_chr3	NA
sim_4_selection_model_s07_chr3	0.46546875
sim_5_selection_model_s07_chr3	0.0852234375
sim_6_selection_model_s07_chr3	0.0335238782051282
sim_7_selection_model_s07_chr3	0.481428112745098
sim_8_selection_model_s07_chr3	0.272606887755102
sim_9_selection_model_s07_chr3	0.04875
sim_10_selection_model_s07_chr3	0.385338392857143
sim_11_selection_model_s07_chr3	0.0198
sim_12_selection_model_s07_chr3	0.0534875
sim_13_selection_model_s07_chr3	NA
sim_14_selection_model_s07_chr3	0.127222916666667
sim_15_selection_model_s07_chr3	0.07108125
sim_16_selection_model_s07_chr3	0.164346153846154
sim_17_selection_model_s07_chr3	0.0568644642857143
sim_18_selection_model_s07_chr3	0.2806125
sim_19_selection_model_s07_chr3	0.04134375
sim_20_selection_model_s07_chr3	0.0654015
