Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.111974298245614
sim_2_selection_model_s04_chr3	0.0498963333333333
sim_3_selection_model_s04_chr3	0.0698321388888889
sim_4_selection_model_s04_chr3	0.0813875
sim_5_selection_model_s04_chr3	0.310310416666667
sim_6_selection_model_s04_chr3	0.0706287297077922
sim_7_selection_model_s04_chr3	0.0372226851851852
sim_8_selection_model_s04_chr3	0.0761171875
sim_9_selection_model_s04_chr3	0.0782267857142857
sim_10_selection_model_s04_chr3	0.188354513888889
sim_11_selection_model_s04_chr3	0.0832344754464286
sim_12_selection_model_s04_chr3	NA
sim_13_selection_model_s04_chr3	0.0440293098958333
sim_14_selection_model_s04_chr3	0.0583238616071429
sim_15_selection_model_s04_chr3	0.0676583333333333
sim_16_selection_model_s04_chr3	0.043975
sim_17_selection_model_s04_chr3	0.0475076388888889
sim_18_selection_model_s04_chr3	0.350128787878788
sim_19_selection_model_s04_chr3	NA
sim_20_selection_model_s04_chr3	0.08751875
