Sim_name	Avg_He
sim_1_selection_model_s05_chr3	0.195443351449275
sim_2_selection_model_s05_chr3	0.0266325
sim_3_selection_model_s05_chr3	0.0455192434210526
sim_4_selection_model_s05_chr3	0.3467030125
sim_5_selection_model_s05_chr3	0.0780506944444444
sim_6_selection_model_s05_chr3	0.0392
sim_7_selection_model_s05_chr3	0.105885833333333
sim_8_selection_model_s05_chr3	0.184046472841096
sim_9_selection_model_s05_chr3	0.3078
sim_10_selection_model_s05_chr3	0.110686388888889
sim_11_selection_model_s05_chr3	0.035459375
sim_12_selection_model_s05_chr3	0.095
sim_13_selection_model_s05_chr3	0.330674106240981
sim_14_selection_model_s05_chr3	0.0726
sim_15_selection_model_s05_chr3	0.122440029761905
sim_16_selection_model_s05_chr3	0.0460711538461538
sim_17_selection_model_s05_chr3	NA
sim_18_selection_model_s05_chr3	0.130521875
sim_19_selection_model_s05_chr3	0.0537652529761905
sim_20_selection_model_s05_chr3	0.0793270833333333
