CHR	POS	COUNT	FREQUENCY
3	1	48	0.128
3	100001	48	0.128
3	200001	53	0.141333
3	300001	55	0.146667
3	400001	55	0.146667
3	500001	57	0.152
3	600001	58	0.154667
3	700001	58	0.154667
3	800001	64	0.170667
3	900001	69	0.184
3	1000001	69	0.184
3	1100001	71	0.189333
3	1200001	71	0.189333
3	1300001	73	0.194667
3	1400001	72	0.192
3	1500001	71	0.189333
3	1600001	73	0.194667
3	1700001	73	0.194667
3	1800001	67	0.178667
3	1900001	67	0.178667
3	2000001	63	0.168
3	2100001	63	0.168
3	2200001	66	0.176
3	2300001	66	0.176
3	2400001	52	0.138667
3	2500001	51	0.136
3	2600001	51	0.136
3	2700001	53	0.141333
3	2800001	58	0.154667
3	2900001	57	0.152
3	3000001	56	0.149333
3	3100001	56	0.149333
3	3200001	64	0.170667
3	3300001	64	0.170667
3	3400001	64	0.170667
3	3500001	52	0.138667
3	3600001	57	0.152
3	3700001	58	0.154667
3	3800001	55	0.146667
3	3900001	59	0.157333
3	4000001	66	0.176
3	4100001	67	0.178667
3	4200001	75	0.2
3	4300001	75	0.2
3	4400001	75	0.2
3	4500001	83	0.221333
3	4600001	81	0.216
3	4700001	80	0.213333
3	4800001	78	0.208
3	4900001	81	0.216
3	5000001	82	0.218667
3	5100001	86	0.229333
3	5200001	92	0.245333
3	5300001	76	0.202667
3	5400001	75	0.2
3	5500001	71	0.189333
3	5600001	70	0.186667
3	5700001	72	0.192
3	5800001	70	0.186667
3	5900001	71	0.189333
3	6000001	76	0.202667
3	6100001	76	0.202667
3	6200001	75	0.2
3	6300001	73	0.194667
3	6400001	65	0.173333
3	6500001	65	0.173333
3	6600001	66	0.176
3	6700001	64	0.170667
3	6800001	64	0.170667
3	6900001	69	0.184
3	7000001	69	0.184
3	7100001	72	0.192
3	7200001	70	0.186667
3	7300001	68	0.181333
3	7400001	67	0.178667
3	7500001	73	0.194667
3	7600001	73	0.194667
3	7700001	74	0.197333
3	7800001	76	0.202667
3	7900001	76	0.202667
3	8000001	76	0.202667
3	8100001	77	0.205333
3	8200001	78	0.208
3	8300001	82	0.218667
3	8400001	78	0.208
3	8500001	87	0.232
3	8600001	95	0.253333
3	8700001	93	0.248
3	8800001	90	0.24
3	8900001	86	0.229333
3	9000001	86	0.229333
3	9100001	82	0.218667
3	9200001	73	0.194667
3	9300001	87	0.232
3	9400001	87	0.232
3	9500001	88	0.234667
3	9600001	89	0.237333
3	9700001	95	0.253333
3	9800001	96	0.256
3	9900001	104	0.277333
3	10000001	112	0.298667
3	10100001	100	0.266667
3	10200001	104	0.277333
3	10300001	102	0.272
3	10400001	104	0.277333
3	10500001	104	0.277333
3	10600001	104	0.277333
3	10700001	97	0.258667
3	10800001	93	0.248
3	10900001	101	0.269333
3	11000001	94	0.250667
3	11100001	85	0.226667
3	11200001	83	0.221333
3	11300001	80	0.213333
3	11400001	72	0.192
3	11500001	77	0.205333
3	11600001	73	0.194667
3	11700001	72	0.192
3	11800001	72	0.192
3	11900001	71	0.189333
3	12000001	80	0.213333
3	12100001	62	0.165333
3	12200001	62	0.165333
3	12300001	64	0.170667
3	12400001	64	0.170667
3	12500001	64	0.170667
3	12600001	64	0.170667
3	12700001	69	0.184
3	12800001	64	0.170667
3	12900001	70	0.186667
3	13000001	66	0.176
3	13100001	63	0.168
3	13200001	69	0.184
3	13300001	64	0.170667
3	13400001	67	0.178667
3	13500001	64	0.170667
3	13600001	79	0.210667
3	13700001	77	0.205333
3	13800001	77	0.205333
3	13900001	79	0.210667
3	14000001	80	0.213333
3	14100001	84	0.224
3	14200001	74	0.197333
3	14300001	71	0.189333
3	14400001	71	0.189333
3	14500001	76	0.202667
3	14600001	70	0.186667
3	14700001	65	0.173333
3	14800001	67	0.178667
3	14900001	75	0.2
3	15000001	76	0.202667
3	15100001	77	0.205333
3	15200001	77	0.205333
3	15300001	73	0.194667
3	15400001	71	0.189333
3	15500001	69	0.184
3	15600001	68	0.181333
3	15700001	69	0.184
3	15800001	64	0.170667
3	15900001	59	0.157333
3	16000001	57	0.152
3	16100001	59	0.157333
3	16200001	58	0.154667
3	16300001	59	0.157333
3	16400001	47	0.125333
3	16500001	45	0.12
3	16600001	46	0.122667
3	16700001	45	0.12
3	16800001	45	0.12
3	16900001	49	0.130667
3	17000001	43	0.114667
3	17100001	56	0.149333
3	17200001	55	0.146667
3	17300001	61	0.162667
3	17400001	59	0.157333
3	17500001	68	0.181333
3	17600001	65	0.173333
3	17700001	72	0.192
3	17800001	83	0.221333
3	17900001	87	0.232
3	18000001	88	0.234667
3	18100001	92	0.245333
3	18200001	98	0.261333
3	18300001	96	0.256
3	18400001	97	0.258667
3	18500001	91	0.242667
3	18600001	83	0.221333
3	18700001	82	0.218667
3	18800001	85	0.226667
3	18900001	62	0.165333
3	19000001	67	0.178667
3	19100001	66	0.176
3	19200001	69	0.184
3	19300001	67	0.178667
3	19400001	77	0.205333
3	19500001	77	0.205333
3	19600001	78	0.208
3	19700001	76	0.202667
3	19800001	76	0.202667
3	19900001	76	0.202667
3	20000001	77	0.205333
3	20100001	81	0.216
3	20200001	90	0.24
3	20300001	95	0.253333
3	20400001	90	0.24
3	20500001	91	0.242667
3	20600001	81	0.216
3	20700001	90	0.24
3	20800001	87	0.232
3	20900001	89	0.237333
3	21000001	90	0.24
3	21100001	92	0.245333
3	21200001	92	0.245333
3	21300001	111	0.296
3	21400001	104	0.277333
3	21500001	102	0.272
3	21600001	106	0.282667
3	21700001	100	0.266667
3	21800001	91	0.242667
3	21900001	99	0.264
3	22000001	93	0.248
3	22100001	95	0.253333
3	22200001	83	0.221333
3	22300001	85	0.226667
3	22400001	84	0.224
3	22500001	79	0.210667
3	22600001	83	0.221333
3	22700001	81	0.216
3	22800001	79	0.210667
3	22900001	77	0.205333
3	23000001	76	0.202667
3	23100001	76	0.202667
3	23200001	75	0.2
3	23300001	75	0.2
3	23400001	72	0.192
3	23500001	74	0.197333
3	23600001	81	0.216
3	23700001	80	0.213333
3	23800001	79	0.210667
3	23900001	57	0.152
3	24000001	57	0.152
3	24100001	65	0.173333
3	24200001	61	0.162667
3	24300001	61	0.162667
3	24400001	60	0.16
3	24500001	60	0.16
3	24600001	63	0.168
3	24700001	65	0.173333
3	24800001	63	0.168
3	24900001	61	0.162667
3	25000001	58	0.154667
3	25100001	76	0.202667
3	25200001	71	0.189333
3	25300001	66	0.176
3	25400001	71	0.189333
3	25500001	71	0.189333
3	25600001	70	0.186667
3	25700001	70	0.186667
3	25800001	70	0.186667
3	25900001	67	0.178667
3	26000001	70	0.186667
3	26100001	75	0.2
3	26200001	73	0.194667
3	26300001	73	0.194667
3	26400001	75	0.2
3	26500001	74	0.197333
3	26600001	74	0.197333
3	26700001	74	0.197333
3	26800001	75	0.2
3	26900001	80	0.213333
3	27000001	80	0.213333
3	27100001	78	0.208
3	27200001	59	0.157333
3	27300001	66	0.176
3	27400001	66	0.176
3	27500001	65	0.173333
3	27600001	69	0.184
3	27700001	64	0.170667
3	27800001	66	0.176
3	27900001	65	0.173333
3	28000001	62	0.165333
3	28100001	66	0.176
3	28200001	66	0.176
3	28300001	65	0.173333
3	28400001	65	0.173333
3	28500001	63	0.168
3	28600001	56	0.149333
3	28700001	57	0.152
3	28800001	54	0.144
3	28900001	60	0.16
3	29000001	57	0.152
3	29100001	57	0.152
3	29200001	61	0.162667
3	29300001	61	0.162667
3	29400001	60	0.16
3	29500001	60	0.16
3	29600001	63	0.168
3	29700001	66	0.176
3	29800001	65	0.173333
3	29900001	74	0.197333
3	30000001	72	0.192
3	30100001	72	0.192
3	30200001	72	0.192
3	30300001	69	0.184
3	30400001	68	0.181333
3	30500001	66	0.176
3	30600001	64	0.170667
3	30700001	63	0.168
3	30800001	60	0.16
3	30900001	64	0.170667
3	31000001	63	0.168
3	31100001	73	0.194667
