#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.14434	13346	6672.98
2552	0.07892	7296.89	3648.45
2553	0.23922	22117.7	4423.54
2554	0.20378	18841.1	6280.37
2555	0.18160	16790.6	4197.66
2556	0.13937	12886.1	4295.37
2557	0.10576	9778.15	4889.08
2558	0.18634	17229.3	17229.3
2559	0.32037	29621.5	7405.37
2560	0.41522	38391.4	12797.1
2561	0.23248	21494.9	7164.96
2562	0.06820	6305.3	6305.3
2563	0.09101	8414.55	4207.27
2564	0.06171	5705.72	5705.72
2565	0.04339	4011.58	4011.58
2566	0.35067	32422.5	6484.49
2567	0.32359	29918.6	7479.65
2568	0.14265	13189.5	6594.75
2569	0.06284	5810.37	5810.37
2570	0.08098	7487.44	3743.72
2571	0.10485	9694.07	9694.07
2572	0.31171	28820.3	5764.06
2573	0.36503	33750.3	16875.1
2574	0.12580	11631.8	5815.89
2575	0.03395	3138.92	3138.92
2576	0.14001	12945.3	6472.66
2577	0.18033	16672.8	8336.4
2578	0.00000	0	0
2579	0.16765	15501	5166.99
2580	0.28249	26119.2	8706.41
2581	0.24890	23013.2	11506.6
2582	0.33154	30654.3	15327.2
2583	0.10793	9978.74	4989.37
2584	0.37973	35110	17555
2585	0.17759	16420.1	8210.05
2586	0.45454	42026.8	14008.9
2587	0.04737	4379.34	4379.34
2588	0.23810	22014.9	11007.4
2589	0.17064	15777.5	7888.76
2590	0.23079	21338.7	7112.9
2591	0.69530	64287.1	21429
2592	0.19359	17898.8	8949.38
2593	0.40636	37571.7	12523.9
2594	0.12399	11463.6	11463.6
2595	0.03512	3247.28	3247.28
2596	0.07080	6546.13	6546.13
2597	0.00000	0	0
2598	0.37824	34972.1	17486
2599	0.06194	5727.03	5727.03
2600	0.18835	17414.5	5804.85
