#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.14128	13063.7	6531.83
2552	0.23519	21747.7	7249.24
2553	0.11974	11072	11072
2554	0.21061	19475.1	9737.56
2555	0.11609	10735	10735
2556	0.11010	10180.5	3393.51
2557	0.33706	31167.3	10389.1
2558	0.31175	28827.6	7206.9
2559	0.33892	31339.9	7834.98
2560	0.15502	14334.2	4778.06
2561	0.19783	18292.9	6097.64
2562	0.38255	35374.3	11791.4
2563	0.16180	14961.2	4987.07
2564	0.04633	4283.69	4283.69
2565	0.61422	56796.2	56796.2
2566	0.21789	20148.2	6716.07
2567	0.10313	9536.52	4768.26
2568	0.16158	14941.1	14941.1
2569	0.17487	16169.8	8084.89
2570	0.12996	12017.1	12017.1
2571	0.18158	16790.3	8395.15
2572	0.43229	39973.8	9993.45
2573	0.30098	27831.7	5566.34
2574	0.17914	16564.6	8282.28
2575	0.19908	18408.4	3681.68
2576	0.15560	14387.9	4795.98
2577	0.19482	18014.6	9007.29
2578	0.21420	19807.1	6602.36
2579	0.28318	26185.6	8728.55
2580	0.55285	51121.8	7303.11
2581	0.42337	39148.6	6524.76
2582	0.38414	35521	8880.25
2583	0.23473	21705.4	5426.35
2584	0.30474	28178.7	9392.91
2585	0.33933	31378.1	7844.53
2586	0.33939	31382.8	7845.7
2587	0.11050	10217.5	5108.76
2588	0.26585	24583	8194.34
2589	0.00000	0	0
2590	0.25615	23686.4	7895.46
2591	0.44914	41531.9	13844
2592	0.26814	24794.6	6198.66
2593	0.34443	31849.5	10616.5
2594	0.29491	27270.6	6817.66
2595	0.12813	11848	5924.02
2596	0.33001	30515.7	6103.13
2597	0.39842	36841.4	9210.36
2598	0.21636	20006.7	6668.91
2599	0.25416	23501.9	11750.9
2600	0.32977	30493.4	7623.35
