#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.42917	39665	9916.25
2552	0.13938	12882	6441
2553	0.18930	17495.7	8747.85
2554	0.16458	15210.4	7605.18
2555	0.13719	12679.2	4226.4
2556	0.17546	16216.1	8108.07
2557	0.28975	26779.3	8926.43
2558	0.51779	47855.4	15951.8
2559	0.31352	28976.5	7244.13
2560	0.38445	35531.8	11843.9
2561	0.20004	18488.2	4622.04
2562	0.44859	41460	6910
2563	0.32930	30434.7	15217.4
2564	0.11971	11063.6	3687.86
2565	0.66135	61123.3	30561.7
2566	0.41784	38617.6	9654.39
2567	0.22623	20908.8	6969.58
2568	0.40532	37460.4	9365.09
2569	0.30729	28400.2	28400.2
2570	0.08622	7969.01	7969.01
2571	0.46241	42737.1	8547.43
2572	0.11188	10340.5	5170.23
2573	0.03426	3166.06	3166.06
2574	0.36902	34106	6821.2
2575	0.30210	27920.5	5584.09
2576	0.39097	36134.4	6022.41
2577	0.23905	22093.7	7364.58
2578	0.27287	25218.8	12609.4
2579	0.31061	28707.3	7176.84
2580	0.30152	27867.1	6966.76
2581	0.04280	3955.64	3955.64
2582	0.40687	37604.2	9401.04
2583	0.35356	32676.8	6535.35
2584	0.33522	30982	6196.4
2585	0.14765	13646.2	4548.75
2586	0.38158	35266.3	11755.4
2587	0.13264	12258.5	6129.24
2588	0.38308	35405.3	8851.33
2589	0.12284	11353	5676.52
2590	0.14345	13257.8	4419.27
2591	0.43463	40169.8	10042.4
2592	0.36535	33766.3	8441.58
2593	0.18268	16883.7	8441.86
2594	0.28076	25948.8	6487.2
2595	0.37207	34387.9	11462.6
2596	0.13996	12935.8	6467.88
2597	0.36953	34153	11384.3
2598	0.25445	23517	5879.24
2599	0.13205	12204.3	6102.13
2600	0.21521	19890.1	6630.02
