Simulation	Fifth_Percentile	Avg_H_e
Simulation 18	0.14503595945	0.344838699098575
Simulation 7	0.158011756986667	0.349700948573184
Simulation 16	0.16671949365	0.331513471240733
Simulation 14	0.174118893893333	0.352593055343049
Simulation 2	0.1786515732	0.339261843137497
Simulation 19	0.183613844098182	0.34922111099913
Simulation 8	0.1856044928	0.345617384658493
Simulation 20	0.18664324243	0.353493025512484
Simulation 1	0.187772609896667	0.355661244277459
Simulation 15	0.195017809142857	0.38202184727021
Simulation 10	0.199574894563	0.352975739864168
Simulation 6	0.200170232841818	0.358920624516488
Simulation 13	0.20446638196	0.362204059126021
Simulation 11	0.2055246441	0.360675381390111
Simulation 9	0.20674389372	0.356654192243287
Simulation 5	0.2106483105015	0.364662502190937
Simulation 17	0.21959861746	0.370430197642333
Simulation 3	0.223353564373333	0.367843305160441
Simulation 12	0.230230457655	0.37396747406206
Simulation 4	0.248399732142857	0.378615138835781
