#IID	F_ROH	ROH_length_kB	KBAVG
11076	0.19233	17785.3	2964.21
11077	0.23437	21673.4	2167.34
11078	0.22307	20628.5	2578.56
11079	0.12320	11393.1	1898.85
11080	0.26905	24880.4	2488.04
11081	0.23554	21781.1	3111.58
11082	0.25800	23858.5	2982.31
11083	0.14526	13432.7	2238.78
11084	0.15997	14793.1	2958.62
11085	0.15862	14668.4	2095.49
11086	0.21018	19436.3	2776.62
11087	0.19541	18070.3	2581.47
11088	0.26645	24639.5	2463.95
11089	0.44234	40905.5	3408.79
11090	0.18897	17475	1588.64
11091	0.38902	35974.4	2569.6
11092	0.29621	27391.9	3423.98
11093	0.28600	26448	2938.66
11094	0.13074	12090.3	2015.06
11095	0.22385	20700.4	2587.55
11096	0.12818	11853.8	1693.4
11097	0.19751	18264.5	2283.06
11098	0.30461	28168.5	2347.38
11099	0.44055	40740.1	4074.01
11100	0.19005	17574.6	1952.73
11101	0.19341	17885.8	2555.12
11102	0.24824	22956.2	2550.69
11103	0.32022	29612.3	2467.69
11104	0.35619	32938.9	3659.87
11105	0.18750	17338.6	2167.32
11106	0.25318	23413	1951.08
11107	0.37727	34887.4	3171.58
11108	0.22964	21235.5	1930.5
11109	0.29710	27473.8	2747.38
11110	0.18057	16698.2	2385.46
11111	0.18980	17551.4	2925.23
11112	0.25008	23125.7	2890.71
11113	0.13903	12856.3	2142.72
11114	0.37068	34278.5	3116.22
11115	0.28786	26619.3	2047.64
11116	0.16550	15304.9	2186.42
11117	0.27724	25638	3204.75
11118	0.17852	16508.8	2063.6
11119	0.25253	23352.8	2335.28
11120	0.15444	14281.9	1586.87
11121	0.17421	16109.7	2301.39
11122	0.17649	16320.8	1632.08
11123	0.25350	23442.2	2344.22
11124	0.50683	46868.7	7811.44
11125	0.09418	8709.3	1451.55
11126	0.26838	24818.6	3102.33
11127	0.14221	13150.6	2630.12
11128	0.09834	9093.98	1818.8
11129	0.29337	27129.6	3014.4
11130	0.26908	24883.2	2764.8
11131	0.14370	13288.3	1898.32
11132	0.17272	15972.3	3194.45
11133	0.23723	21938	2742.25
11134	0.15041	13909.5	2318.26
11135	0.30470	28176.9	2817.69
11136	0.25081	23193.7	2577.08
11137	0.20449	18909.7	2363.71
11138	0.15095	13958.7	2326.45
11139	0.37099	34306.8	3430.68
11140	0.28081	25967.6	3709.66
11141	0.20442	18903.7	2700.53
11142	0.37513	34690	2668.46
11143	0.24341	22509.6	2501.07
11144	0.26181	24210.9	2200.99
11145	0.26758	24743.9	2249.45
11146	0.34285	31704.9	3170.49
11147	0.13756	12720.9	1817.27
11148	0.30570	28269.6	3141.07
11149	0.27560	25486	3185.75
11150	0.34400	31811.1	3181.11
11151	0.35110	32467.6	2705.63
11152	0.26852	24831.1	3103.89
11153	0.21743	20106.7	2010.67
11154	0.18735	17325.5	2165.69
11155	0.34373	31786	2648.83
11156	0.14012	12957.8	1619.73
11157	0.25313	23408.5	2600.95
11158	0.26569	24569.9	2729.99
11159	0.22779	21065.2	3510.86
11160	0.29858	27611	2510.09
11161	0.19022	17590.1	2198.76
11162	0.37802	34957.2	4369.65
11163	0.25017	23134.8	2570.53
11164	0.24203	22381.7	2797.71
11165	0.29891	27641.9	2303.49
11166	0.29362	27152.8	3016.97
11167	0.23205	21458.3	1950.75
11168	0.25643	23713.3	2964.17
11169	0.12831	11865.6	1977.6
