#IID	F_ROH	ROH_length_kB	KBAVG
11076	0.22249	20570.8	2938.68
11077	0.33503	30976.9	3097.69
11078	0.18648	17241.4	2155.18
11079	0.15163	14019.6	1752.45
11080	0.31191	28839.3	2883.93
11081	0.18015	16656.4	2082.05
11082	0.27330	25269.4	3609.91
11083	0.17515	16194.3	2699.05
11084	0.10687	9880.96	2470.24
11085	0.20597	19044.2	2720.6
11086	0.17964	16609.7	3321.95
11087	0.15148	14005.9	2334.31
11088	0.14681	13573.6	1939.08
11089	0.27720	25629.8	2562.98
11090	0.11624	10747.4	2149.47
11091	0.17225	15926.5	2275.22
11092	0.32356	29916	2493
11093	0.17663	16331.2	2333.03
11094	0.50840	47006.6	5222.95
11095	0.32050	29632.7	2116.62
11096	0.26200	24224.7	2691.63
11097	0.11541	10670.4	2667.61
11098	0.32996	30507.5	3050.75
11099	0.24259	22429.8	2492.2
11100	0.25627	23694.6	3949.1
11101	0.21377	19765.1	2470.64
11102	0.19895	18395	3065.83
11103	0.21094	19503.4	2167.04
11104	0.13857	12812.4	2135.39
11105	0.13746	12709.4	1815.63
11106	0.23795	22000.5	2000.05
11107	0.33874	31319.7	3131.97
11108	0.24411	22570.5	2821.31
11109	0.39024	36080.8	3280.07
11110	0.23990	22180.5	3168.64
11111	0.12536	11590.2	3863.4
11112	0.13506	12487.3	3121.83
11113	0.25855	23905.3	3984.21
11114	0.31269	28910.6	3613.83
11115	0.28171	26046.4	3720.92
11116	0.23339	21578.7	2397.64
11117	0.24508	22659.5	2265.95
11118	0.27723	25632.1	3204.02
11119	0.18634	17228.9	2153.61
11120	0.11754	10868	1811.33
11121	0.20969	19387.5	2423.43
11122	0.35588	32904.1	2531.08
11123	0.14741	13629.1	2271.52
11124	0.14553	13455.3	2242.55
11125	0.26225	24247.6	2694.18
11126	0.20687	19127.2	2390.9
11127	0.24631	22773.9	2846.74
11128	0.20381	18844.1	2093.79
11129	0.08399	7765.31	1941.33
11130	0.18352	16968.1	2828.02
11131	0.19549	18074.8	3012.46
11132	0.28401	26258.9	2917.66
11133	0.15719	14534	2422.33
11134	0.15740	14553.5	2079.08
11135	0.20978	19395.9	2770.85
11136	0.35642	32954.1	4119.26
11137	0.30076	27808.3	4634.71
11138	0.38129	35254	4406.76
11139	0.26285	24303.2	3037.9
11140	0.27698	25609.7	3658.53
11141	0.22284	20603.8	3433.97
11142	0.35081	32435.2	3243.52
11143	0.20417	18877.4	3775.49
11144	0.24270	22439.9	2493.32
11145	0.12310	11381.3	5690.65
11146	0.13439	12425.5	2070.91
11147	0.14024	12966.7	2161.11
11148	0.23487	21715.9	2171.59
11149	0.23921	22116.8	3686.13
11150	0.24266	22435.8	2492.86
11151	0.13869	12822.8	2564.56
11152	0.22153	20482.5	3413.75
11153	0.20267	18739	3747.79
11154	0.17178	15882.3	1985.29
11155	0.23108	21365	3052.14
11156	0.21718	20079.9	2868.55
11157	0.28120	25999.4	2363.58
11158	0.13990	12935.1	2155.85
11159	0.18648	17241.8	3448.36
11160	0.10453	9665.01	1933
11161	0.37591	34756	8689
11162	0.16057	14845.9	2969.18
11163	0.35599	32914.3	6582.87
11164	0.23136	21391.2	3565.19
11165	0.13230	12232.3	2038.72
11166	0.16037	14827.5	2471.25
11167	0.08648	7995.99	1599.2
11168	0.18228	16853.6	2808.93
11169	0.39376	36406.2	6067.71
11170	0.13115	12125.6	2425.12
11171	0.18838	17417.2	2177.15
11172	0.22905	21178	2647.25
11173	0.22666	20956.3	2619.53
11174	0.25416	23499.3	2611.03
11175	0.12105	11192.1	2238.43
11176	0.12982	12002.6	1714.66
11177	0.17968	16613.2	3322.64
11178	0.19810	18316	2289.5
11179	0.54280	50186.5	4562.41
11180	0.28201	26074.6	3724.95
11181	0.22043	20380.6	2264.52
11182	0.18203	16830.6	2404.38
11183	0.15710	14525.7	2420.94
11184	0.33210	30705.3	5117.55
11185	0.13663	12632.7	1804.67
11186	0.16971	15690.8	1961.35
11187	0.12666	11710.6	1951.77
11188	0.18623	17219	1913.22
11189	0.28265	26133.8	2903.76
11190	0.12665	11710	2342.01
11191	0.31605	29221.6	2922.16
11192	0.34394	31799.9	3533.32
11193	0.21896	20244.4	2530.55
11194	0.10022	9266.25	1544.38
11195	0.17511	16190.6	1798.95
11196	0.19936	18432.7	2304.08
11197	0.12934	11958.2	1708.32
11198	0.23752	21960.7	2745.08
11199	0.24491	22644.4	3234.92
11200	0.22333	20648.6	4129.73
11201	0.16165	14946.3	2135.18
11202	0.20239	18712.4	2339.05
11203	0.15975	14770	1846.26
11204	0.31638	29252.2	3250.24
11205	0.12872	11901.3	1700.19
11206	0.19252	17799.9	2224.99
11207	0.43260	39997.8	6666.3
11208	0.14140	13073.6	2178.93
11209	0.18291	16911.6	2818.59
11210	0.13704	12670.5	2534.1
11211	0.38709	35789.7	5964.95
11212	0.10562	9765.16	1953.03
11213	0.30763	28443	3160.33
11214	0.20121	18603.9	3720.78
11215	0.30724	28407.1	5681.41
11216	0.32034	29618.5	2278.35
11217	0.20639	19082.6	2120.29
11218	0.27694	25605.8	2560.58
11219	0.31654	29267.1	2438.92
11220	0.24537	22686.5	2520.73
11221	0.21962	20305.4	2900.77
11222	0.27078	25036	1925.85
11223	0.28539	26387.3	2029.79
11224	0.13308	12304.8	2050.8
11225	0.22834	21111.7	2111.17
11226	0.29799	27551.6	3935.94
11227	0.38512	35608.1	3956.46
11228	0.19737	18248.4	2606.92
11229	0.10213	9443.27	2360.82
11230	0.19250	17798.3	2224.79
11231	0.19932	18428.9	2632.7
11232	0.37144	34343.1	3815.9
11233	0.18122	16755.5	1861.72
11234	0.23233	21481.4	4296.28
11235	0.18239	16863.9	2810.64
11236	0.21970	20313.1	2539.14
11237	0.20604	19050.3	2116.7
11238	0.20824	19254	2750.58
11239	0.33545	31015.5	3876.94
11240	0.17137	15844.3	2640.72
11241	0.23876	22075.2	2759.4
11242	0.24741	22874.9	2859.36
