CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	900001	20	0.4	400	[900001,1300000]
3	1300001	21	0.42	700	[1300001,2000000]
3	2000001	22	0.44	2000	[2000001,4000000]
3	4000001	20	0.4	500	[4000001,4500000]
3	4600001	21	0.42	400	[4600001,5000000]
3	5000001	19	0.38	500	[5000001,5500000]
3	5600001	19	0.38	100	[5600001,5700000]
3	6700001	22	0.44	1000	[6700001,7700000]
3	7700001	21	0.42	800	[7700001,8500000]
3	8500001	24	0.48	200	[8500001,8700000]
3	8700001	23	0.46	300	[8700001,9000000]
3	9000001	21	0.42	200	[9000001,9200000]
3	9200001	20	0.4	200	[9200001,9400000]
3	9500001	19	0.38	1600	[9500001,11100000]
3	12700001	19	0.38	3000	[12700001,15700000]
3	15700001	20	0.4	200	[15700001,15900000]
3	23900001	21	0.42	300	[23900001,24200000]
3	24200001	20	0.4	300	[24200001,24500000]
3	24500001	26	0.52	100	[24500001,24600000]
3	24600001	27	0.54	500	[24600001,25100000]
3	25100001	26	0.52	800	[25100001,25900000]
3	25900001	24	0.48	700	[25900001,26600000]
3	26800001	21	0.42	200	[26800001,27000000]
3	28300001	20	0.4	100	[28300001,28400000]
3	28400001	19	0.38	400	[28400001,28800000]
3	46700001	22	0.44	1300	[46700001,48000000]
3	48000001	23	0.46	1000	[48000001,49000000]
3	49000001	29	0.58	300	[49000001,49300000]
3	49300001	25	0.5	400	[49300001,49700000]
3	49700001	24	0.48	1200	[49700001,50900000]
3	50900001	22	0.44	300	[50900001,51200000]
3	51200001	23	0.46	100	[51200001,51300000]
3	51300001	22	0.44	2100	[51300001,53400000]
3	53400001	21	0.42	200	[53400001,53600000]
3	53600001	20	0.4	300	[53600001,53900000]
3	53900001	21	0.42	1400	[53900001,55300000]
3	69800001	19	0.38	1300	[69800001,71100000]
3	72900001	19	0.38	800	[72900001,73700000]
3	1300000	20	0.4	400	[900001,1300000]
3	2000000	21	0.42	700	[1300001,2000000]
3	4000000	22	0.44	2000	[2000001,4000000]
3	4500000	20	0.4	500	[4000001,4500000]
3	5000000	21	0.42	400	[4600001,5000000]
3	5500000	19	0.38	500	[5000001,5500000]
3	5700000	19	0.38	100	[5600001,5700000]
3	7700000	22	0.44	1000	[6700001,7700000]
3	8500000	21	0.42	800	[7700001,8500000]
3	8700000	24	0.48	200	[8500001,8700000]
3	9000000	23	0.46	300	[8700001,9000000]
3	9200000	21	0.42	200	[9000001,9200000]
3	9400000	20	0.4	200	[9200001,9400000]
3	11100000	19	0.38	1600	[9500001,11100000]
3	15700000	19	0.38	3000	[12700001,15700000]
3	15900000	20	0.4	200	[15700001,15900000]
3	24200000	21	0.42	300	[23900001,24200000]
3	24500000	20	0.4	300	[24200001,24500000]
3	24600000	26	0.52	100	[24500001,24600000]
3	25100000	27	0.54	500	[24600001,25100000]
3	25900000	26	0.52	800	[25100001,25900000]
3	26600000	24	0.48	700	[25900001,26600000]
3	27000000	21	0.42	200	[26800001,27000000]
3	28400000	20	0.4	100	[28300001,28400000]
3	28800000	19	0.38	400	[28400001,28800000]
3	48000000	22	0.44	1300	[46700001,48000000]
3	49000000	23	0.46	1000	[48000001,49000000]
3	49300000	29	0.58	300	[49000001,49300000]
3	49700000	25	0.5	400	[49300001,49700000]
3	50900000	24	0.48	1200	[49700001,50900000]
3	51200000	22	0.44	300	[50900001,51200000]
3	51300000	23	0.46	100	[51200001,51300000]
3	53400000	22	0.44	2100	[51300001,53400000]
3	53600000	21	0.42	200	[53400001,53600000]
3	53900000	20	0.4	300	[53600001,53900000]
3	55300000	21	0.42	1400	[53900001,55300000]
3	71100000	19	0.38	1300	[69800001,71100000]
3	73700000	19	0.38	800	[72900001,73700000]
