CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	11600001	16	0.32	400	[11600001,12000000]
3	12000001	17	0.34	200	[12000001,12200000]
3	12200001	18	0.36	200	[12200001,12400000]
3	12400001	17	0.34	300	[12400001,12700000]
3	12700001	16	0.32	100	[12700001,12800000]
3	12800001	14	0.28	600	[12800001,13400000]
3	13900001	19	0.38	500	[13900001,14400000]
3	14400001	16	0.32	100	[14400001,14500000]
3	14500001	19	0.38	100	[14500001,14600000]
3	14600001	22	0.44	500	[14600001,15100000]
3	15100001	23	0.46	300	[15100001,15400000]
3	15400001	22	0.44	600	[15400001,16000000]
3	16000001	19	0.38	1200	[16000001,17200000]
3	17200001	24	0.48	100	[17200001,17300000]
3	17300001	23	0.46	1200	[17300001,18500000]
3	18500001	24	0.48	100	[18500001,18600000]
3	18600001	19	0.38	100	[18600001,18700000]
3	18700001	18	0.36	300	[18700001,19000000]
3	19000001	23	0.46	300	[19000001,19300000]
3	19300001	22	0.44	1500	[19300001,20800000]
3	20800001	25	0.5	100	[20800001,20900000]
3	20900001	26	0.52	400	[20900001,21300000]
3	21300001	23	0.46	200	[21300001,21500000]
3	21500001	21	0.42	100	[21500001,21600000]
3	21600001	22	0.44	300	[21600001,21900000]
3	21900001	19	0.38	500	[21900001,22400000]
3	22400001	16	0.32	300	[22400001,22700000]
3	22700001	17	0.34	600	[22700001,23300000]
3	23300001	19	0.38	100	[23300001,23400000]
3	23400001	20	0.4	100	[23400001,23500000]
3	23500001	17	0.34	200	[23500001,23700000]
3	23700001	16	0.32	400	[23700001,24100000]
3	24100001	15	0.3	400	[24100001,24500000]
3	35500001	14	0.28	1600	[35500001,37100000]
3	37800001	14	0.28	1300	[37800001,39100000]
3	40100001	15	0.3	200	[40100001,40300000]
3	40300001	16	0.32	1000	[40300001,41300000]
3	41300001	14	0.28	200	[41300001,41500000]
3	41500001	15	0.3	100	[41500001,41600000]
3	41600001	14	0.28	700	[41600001,42300000]
3	42300001	15	0.3	100	[42300001,42400000]
3	42400001	14	0.28	1600	[42400001,44000000]
3	56600001	14	0.28	500	[56600001,57100000]
3	57100001	18	0.36	2500	[57100001,59600000]
3	59600001	19	0.38	400	[59600001,60000000]
3	60000001	21	0.42	100	[60000001,60100000]
3	60100001	22	0.44	300	[60100001,60400000]
3	60400001	19	0.38	700	[60400001,61100000]
3	61100001	15	0.3	100	[61100001,61200000]
3	61200001	16	0.32	400	[61200001,61600000]
3	61600001	18	0.36	500	[61600001,62100000]
3	62100001	17	0.34	900	[62100001,63000000]
3	63000001	15	0.3	700	[63000001,63700000]
3	63700001	14	0.28	100	[63700001,63800000]
3	64000001	14	0.28	100	[64000001,64100000]
3	83600001	14	0.28	300	[83600001,83900000]
3	83900001	15	0.3	1000	[83900001,84900000]
3	84900001	16	0.32	400	[84900001,85300000]
3	85300001	15	0.3	600	[85300001,85900000]
3	85900001	14	0.28	1100	[85900001,87000000]
3	89400001	14	0.28	300	[89400001,89700000]
3	12000000	16	0.32	400	[11600001,12000000]
3	12200000	17	0.34	200	[12000001,12200000]
3	12400000	18	0.36	200	[12200001,12400000]
3	12700000	17	0.34	300	[12400001,12700000]
3	12800000	16	0.32	100	[12700001,12800000]
3	13400000	14	0.28	600	[12800001,13400000]
3	14400000	19	0.38	500	[13900001,14400000]
3	14500000	16	0.32	100	[14400001,14500000]
3	14600000	19	0.38	100	[14500001,14600000]
3	15100000	22	0.44	500	[14600001,15100000]
3	15400000	23	0.46	300	[15100001,15400000]
3	16000000	22	0.44	600	[15400001,16000000]
3	17200000	19	0.38	1200	[16000001,17200000]
3	17300000	24	0.48	100	[17200001,17300000]
3	18500000	23	0.46	1200	[17300001,18500000]
3	18600000	24	0.48	100	[18500001,18600000]
3	18700000	19	0.38	100	[18600001,18700000]
3	19000000	18	0.36	300	[18700001,19000000]
3	19300000	23	0.46	300	[19000001,19300000]
3	20800000	22	0.44	1500	[19300001,20800000]
3	20900000	25	0.5	100	[20800001,20900000]
3	21300000	26	0.52	400	[20900001,21300000]
3	21500000	23	0.46	200	[21300001,21500000]
3	21600000	21	0.42	100	[21500001,21600000]
3	21900000	22	0.44	300	[21600001,21900000]
3	22400000	19	0.38	500	[21900001,22400000]
3	22700000	16	0.32	300	[22400001,22700000]
3	23300000	17	0.34	600	[22700001,23300000]
3	23400000	19	0.38	100	[23300001,23400000]
3	23500000	20	0.4	100	[23400001,23500000]
3	23700000	17	0.34	200	[23500001,23700000]
3	24100000	16	0.32	400	[23700001,24100000]
3	24500000	15	0.3	400	[24100001,24500000]
3	37100000	14	0.28	1600	[35500001,37100000]
3	39100000	14	0.28	1300	[37800001,39100000]
3	40300000	15	0.3	200	[40100001,40300000]
3	41300000	16	0.32	1000	[40300001,41300000]
3	41500000	14	0.28	200	[41300001,41500000]
3	41600000	15	0.3	100	[41500001,41600000]
3	42300000	14	0.28	700	[41600001,42300000]
3	42400000	15	0.3	100	[42300001,42400000]
3	44000000	14	0.28	1600	[42400001,44000000]
3	57100000	14	0.28	500	[56600001,57100000]
3	59600000	18	0.36	2500	[57100001,59600000]
3	60000000	19	0.38	400	[59600001,60000000]
3	60100000	21	0.42	100	[60000001,60100000]
3	60400000	22	0.44	300	[60100001,60400000]
3	61100000	19	0.38	700	[60400001,61100000]
3	61200000	15	0.3	100	[61100001,61200000]
3	61600000	16	0.32	400	[61200001,61600000]
3	62100000	18	0.36	500	[61600001,62100000]
3	63000000	17	0.34	900	[62100001,63000000]
3	63700000	15	0.3	700	[63000001,63700000]
3	63800000	14	0.28	100	[63700001,63800000]
3	64100000	14	0.28	100	[64000001,64100000]
3	83900000	14	0.28	300	[83600001,83900000]
3	84900000	15	0.3	1000	[83900001,84900000]
3	85300000	16	0.32	400	[84900001,85300000]
3	85900000	15	0.3	600	[85300001,85900000]
3	87000000	14	0.28	1100	[85900001,87000000]
3	89700000	14	0.28	300	[89400001,89700000]
