CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	18500001	15	0.3	400	[18500001,18900000]
3	21200001	17	0.34	400	[21200001,21600000]
3	21600001	18	0.36	400	[21600001,22000000]
3	22000001	19	0.38	2100	[22000001,24100000]
3	24100001	15	0.3	200	[24100001,24300000]
3	24300001	18	0.36	400	[24300001,24700000]
3	24700001	17	0.34	600	[24700001,25300000]
3	25300001	16	0.32	100	[25300001,25400000]
3	28800001	17	0.34	2100	[28800001,30900000]
3	30900001	16	0.32	700	[30900001,31600000]
3	31600001	17	0.34	300	[31600001,31900000]
3	53200001	18	0.36	1300	[53200001,54500000]
3	54500001	21	0.42	300	[54500001,54800000]
3	54800001	19	0.38	600	[54800001,55400000]
3	55400001	18	0.36	300	[55400001,55700000]
3	55800001	18	0.36	500	[55800001,56300000]
3	56300001	17	0.34	500	[56300001,56800000]
3	56800001	16	0.32	200	[56800001,57000000]
3	57000001	15	0.3	200	[57000001,57200000]
3	57200001	20	0.4	1500	[57200001,58700000]
3	58700001	15	0.3	100	[58700001,58800000]
3	69700001	15	0.3	700	[69700001,70400000]
3	70400001	19	0.38	200	[70400001,70600000]
3	70600001	18	0.36	600	[70600001,71200000]
3	71200001	17	0.34	600	[71200001,71800000]
3	71800001	18	0.36	100	[71800001,71900000]
3	71900001	17	0.34	100	[71900001,72000000]
3	72000001	20	0.4	100	[72000001,72100000]
3	72100001	16	0.32	500	[72100001,72600000]
3	72600001	15	0.3	100	[72600001,72700000]
3	72700001	16	0.32	100	[72700001,72800000]
3	72800001	15	0.3	900	[72800001,73700000]
3	74100001	15	0.3	600	[74100001,74700000]
3	74700001	17	0.34	500	[74700001,75200000]
3	75200001	16	0.32	100	[75200001,75300000]
3	75300001	21	0.42	200	[75300001,75500000]
3	75500001	23	0.46	200	[75500001,75700000]
3	75700001	25	0.5	500	[75700001,76200000]
3	76200001	24	0.48	700	[76200001,76900000]
3	76900001	23	0.46	200	[76900001,77100000]
3	77100001	22	0.44	1500	[77100001,78600000]
3	78600001	23	0.46	600	[78600001,79200000]
3	82000001	16	0.32	600	[82000001,82600000]
3	84800001	17	0.34	600	[84800001,85400000]
3	85400001	18	0.36	400	[85400001,85800000]
3	85800001	17	0.34	200	[85800001,86000000]
3	86000001	18	0.36	200	[86000001,86200000]
3	86200001	16	0.32	600	[86200001,86800000]
3	86800001	15	0.3	1600	[86800001,88400000]
3	18900000	15	0.3	400	[18500001,18900000]
3	21600000	17	0.34	400	[21200001,21600000]
3	22000000	18	0.36	400	[21600001,22000000]
3	24100000	19	0.38	2100	[22000001,24100000]
3	24300000	15	0.3	200	[24100001,24300000]
3	24700000	18	0.36	400	[24300001,24700000]
3	25300000	17	0.34	600	[24700001,25300000]
3	25400000	16	0.32	100	[25300001,25400000]
3	30900000	17	0.34	2100	[28800001,30900000]
3	31600000	16	0.32	700	[30900001,31600000]
3	31900000	17	0.34	300	[31600001,31900000]
3	54500000	18	0.36	1300	[53200001,54500000]
3	54800000	21	0.42	300	[54500001,54800000]
3	55400000	19	0.38	600	[54800001,55400000]
3	55700000	18	0.36	300	[55400001,55700000]
3	56300000	18	0.36	500	[55800001,56300000]
3	56800000	17	0.34	500	[56300001,56800000]
3	57000000	16	0.32	200	[56800001,57000000]
3	57200000	15	0.3	200	[57000001,57200000]
3	58700000	20	0.4	1500	[57200001,58700000]
3	58800000	15	0.3	100	[58700001,58800000]
3	70400000	15	0.3	700	[69700001,70400000]
3	70600000	19	0.38	200	[70400001,70600000]
3	71200000	18	0.36	600	[70600001,71200000]
3	71800000	17	0.34	600	[71200001,71800000]
3	71900000	18	0.36	100	[71800001,71900000]
3	72000000	17	0.34	100	[71900001,72000000]
3	72100000	20	0.4	100	[72000001,72100000]
3	72600000	16	0.32	500	[72100001,72600000]
3	72700000	15	0.3	100	[72600001,72700000]
3	72800000	16	0.32	100	[72700001,72800000]
3	73700000	15	0.3	900	[72800001,73700000]
3	74700000	15	0.3	600	[74100001,74700000]
3	75200000	17	0.34	500	[74700001,75200000]
3	75300000	16	0.32	100	[75200001,75300000]
3	75500000	21	0.42	200	[75300001,75500000]
3	75700000	23	0.46	200	[75500001,75700000]
3	76200000	25	0.5	500	[75700001,76200000]
3	76900000	24	0.48	700	[76200001,76900000]
3	77100000	23	0.46	200	[76900001,77100000]
3	78600000	22	0.44	1500	[77100001,78600000]
3	79200000	23	0.46	600	[78600001,79200000]
3	82600000	16	0.32	600	[82000001,82600000]
3	85400000	17	0.34	600	[84800001,85400000]
3	85800000	18	0.36	400	[85400001,85800000]
3	86000000	17	0.34	200	[85800001,86000000]
3	86200000	18	0.36	200	[86000001,86200000]
3	86800000	16	0.32	600	[86200001,86800000]
3	88400000	15	0.3	1600	[86800001,88400000]
