CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	3500001	19	0.38	900	[3500001,4400000]
3	4900001	20	0.4	2200	[4900001,7100000]
3	7100001	19	0.38	200	[7100001,7300000]
3	7300001	20	0.4	100	[7300001,7400000]
3	7400001	21	0.42	400	[7400001,7800000]
3	7800001	20	0.4	1100	[7800001,8900000]
3	9200001	20	0.4	200	[9200001,9400000]
3	9400001	21	0.42	200	[9400001,9600000]
3	9600001	22	0.44	200	[9600001,9800000]
3	9800001	23	0.46	400	[9800001,10200000]
3	10200001	30	0.6	100	[10200001,10300000]
3	10300001	41	0.82	2000	[10300001,12300000]
3	12300001	39	0.78	800	[12300001,13100000]
3	13100001	27	0.54	600	[13100001,13700000]
3	13700001	28	0.56	100	[13700001,13800000]
3	13800001	30	0.6	500	[13800001,14300000]
3	14300001	29	0.58	1100	[14300001,15400000]
3	15400001	26	0.52	1400	[15400001,16800000]
3	16800001	25	0.5	100	[16800001,16900000]
3	16900001	24	0.48	1000	[16900001,17900000]
3	17900001	22	0.44	300	[17900001,18200000]
3	18200001	21	0.42	100	[18200001,18300000]
3	18400001	19	0.38	100	[18400001,18500000]
3	19900001	22	0.44	900	[19900001,20800000]
3	20800001	23	0.46	900	[20800001,21700000]
3	21700001	20	0.4	1000	[21700001,22700000]
3	22700001	22	0.44	100	[22700001,22800000]
3	22800001	19	0.38	700	[22800001,23500000]
3	23700001	19	0.38	800	[23700001,24500000]
3	72000001	19	0.38	300	[72000001,72300000]
3	72300001	21	0.42	900	[72300001,73200000]
3	73200001	20	0.4	400	[73200001,73600000]
3	73700001	19	0.38	700	[73700001,74400000]
3	74400001	21	0.42	300	[74400001,74700000]
3	74700001	20	0.4	600	[74700001,75300000]
3	75300001	21	0.42	400	[75300001,75700000]
3	75700001	20	0.4	200	[75700001,75900000]
3	75900001	21	0.42	1000	[75900001,76900000]
3	79600001	19	0.38	500	[79600001,80100000]
3	80100001	20	0.4	400	[80100001,80500000]
3	80500001	21	0.42	400	[80500001,80900000]
3	80900001	20	0.4	300	[80900001,81200000]
3	4400000	19	0.38	900	[3500001,4400000]
3	7100000	20	0.4	2200	[4900001,7100000]
3	7300000	19	0.38	200	[7100001,7300000]
3	7400000	20	0.4	100	[7300001,7400000]
3	7800000	21	0.42	400	[7400001,7800000]
3	8900000	20	0.4	1100	[7800001,8900000]
3	9400000	20	0.4	200	[9200001,9400000]
3	9600000	21	0.42	200	[9400001,9600000]
3	9800000	22	0.44	200	[9600001,9800000]
3	10200000	23	0.46	400	[9800001,10200000]
3	10300000	30	0.6	100	[10200001,10300000]
3	12300000	41	0.82	2000	[10300001,12300000]
3	13100000	39	0.78	800	[12300001,13100000]
3	13700000	27	0.54	600	[13100001,13700000]
3	13800000	28	0.56	100	[13700001,13800000]
3	14300000	30	0.6	500	[13800001,14300000]
3	15400000	29	0.58	1100	[14300001,15400000]
3	16800000	26	0.52	1400	[15400001,16800000]
3	16900000	25	0.5	100	[16800001,16900000]
3	17900000	24	0.48	1000	[16900001,17900000]
3	18200000	22	0.44	300	[17900001,18200000]
3	18300000	21	0.42	100	[18200001,18300000]
3	18500000	19	0.38	100	[18400001,18500000]
3	20800000	22	0.44	900	[19900001,20800000]
3	21700000	23	0.46	900	[20800001,21700000]
3	22700000	20	0.4	1000	[21700001,22700000]
3	22800000	22	0.44	100	[22700001,22800000]
3	23500000	19	0.38	700	[22800001,23500000]
3	24500000	19	0.38	800	[23700001,24500000]
3	72300000	19	0.38	300	[72000001,72300000]
3	73200000	21	0.42	900	[72300001,73200000]
3	73600000	20	0.4	400	[73200001,73600000]
3	74400000	19	0.38	700	[73700001,74400000]
3	74700000	21	0.42	300	[74400001,74700000]
3	75300000	20	0.4	600	[74700001,75300000]
3	75700000	21	0.42	400	[75300001,75700000]
3	75900000	20	0.4	200	[75700001,75900000]
3	76900000	21	0.42	1000	[75900001,76900000]
3	80100000	19	0.38	500	[79600001,80100000]
3	80500000	20	0.4	400	[80100001,80500000]
3	80900000	21	0.42	400	[80500001,80900000]
3	81200000	20	0.4	300	[80900001,81200000]
