CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	6700001	15	0.3	200	[6700001,6900000]
3	6900001	16	0.32	100	[6900001,7000000]
3	7000001	15	0.3	1000	[7000001,8000000]
3	10400001	15	0.3	100	[10400001,10500000]
3	12300001	15	0.3	200	[12300001,12500000]
3	13000001	15	0.3	700	[13000001,13700000]
3	13700001	16	0.32	100	[13700001,13800000]
3	13800001	15	0.3	600	[13800001,14400000]
3	24200001	18	0.36	1700	[24200001,25900000]
3	25900001	16	0.32	100	[25900001,26000000]
3	26000001	15	0.3	600	[26000001,26600000]
3	27200001	16	0.32	500	[27200001,27700000]
3	27700001	15	0.3	1100	[27700001,28800000]
3	35600001	15	0.3	500	[35600001,36100000]
3	40400001	17	0.34	400	[40400001,40800000]
3	40800001	19	0.38	1200	[40800001,42000000]
3	42000001	20	0.4	400	[42000001,42400000]
3	42400001	26	0.52	100	[42400001,42500000]
3	42500001	25	0.5	1200	[42500001,43700000]
3	43700001	19	0.38	400	[43700001,44100000]
3	44100001	16	0.32	900	[44100001,45000000]
3	45000001	17	0.34	1400	[45000001,46400000]
3	46400001	27	0.54	300	[46400001,46700000]
3	46700001	26	0.52	600	[46700001,47300000]
3	47300001	24	0.48	100	[47300001,47400000]
3	47400001	20	0.4	1200	[47400001,48600000]
3	48600001	21	0.42	200	[48600001,48800000]
3	48800001	20	0.4	100	[48800001,48900000]
3	48900001	22	0.44	200	[48900001,49100000]
3	49100001	27	0.54	400	[49100001,49500000]
3	49500001	22	0.44	600	[49500001,50100000]
3	50100001	20	0.4	900	[50100001,51000000]
3	51000001	19	0.38	100	[51000001,51100000]
3	51100001	18	0.36	100	[51100001,51200000]
3	51200001	20	0.4	1000	[51200001,52200000]
3	52200001	19	0.38	100	[52200001,52300000]
3	68300001	18	0.36	200	[68300001,68500000]
3	68500001	16	0.32	700	[68500001,69200000]
3	69200001	15	0.3	1100	[69200001,70300000]
3	70300001	16	0.32	500	[70300001,70800000]
3	70800001	20	0.4	100	[70800001,70900000]
3	70900001	21	0.42	300	[70900001,71200000]
3	71200001	23	0.46	500	[71200001,71700000]
3	71700001	21	0.42	600	[71700001,72300000]
3	72300001	20	0.4	600	[72300001,72900000]
3	72900001	19	0.38	200	[72900001,73100000]
3	73100001	18	0.36	100	[73100001,73200000]
3	6900000	15	0.3	200	[6700001,6900000]
3	7000000	16	0.32	100	[6900001,7000000]
3	8000000	15	0.3	1000	[7000001,8000000]
3	10500000	15	0.3	100	[10400001,10500000]
3	12500000	15	0.3	200	[12300001,12500000]
3	13700000	15	0.3	700	[13000001,13700000]
3	13800000	16	0.32	100	[13700001,13800000]
3	14400000	15	0.3	600	[13800001,14400000]
3	25900000	18	0.36	1700	[24200001,25900000]
3	26000000	16	0.32	100	[25900001,26000000]
3	26600000	15	0.3	600	[26000001,26600000]
3	27700000	16	0.32	500	[27200001,27700000]
3	28800000	15	0.3	1100	[27700001,28800000]
3	36100000	15	0.3	500	[35600001,36100000]
3	40800000	17	0.34	400	[40400001,40800000]
3	42000000	19	0.38	1200	[40800001,42000000]
3	42400000	20	0.4	400	[42000001,42400000]
3	42500000	26	0.52	100	[42400001,42500000]
3	43700000	25	0.5	1200	[42500001,43700000]
3	44100000	19	0.38	400	[43700001,44100000]
3	45000000	16	0.32	900	[44100001,45000000]
3	46400000	17	0.34	1400	[45000001,46400000]
3	46700000	27	0.54	300	[46400001,46700000]
3	47300000	26	0.52	600	[46700001,47300000]
3	47400000	24	0.48	100	[47300001,47400000]
3	48600000	20	0.4	1200	[47400001,48600000]
3	48800000	21	0.42	200	[48600001,48800000]
3	48900000	20	0.4	100	[48800001,48900000]
3	49100000	22	0.44	200	[48900001,49100000]
3	49500000	27	0.54	400	[49100001,49500000]
3	50100000	22	0.44	600	[49500001,50100000]
3	51000000	20	0.4	900	[50100001,51000000]
3	51100000	19	0.38	100	[51000001,51100000]
3	51200000	18	0.36	100	[51100001,51200000]
3	52200000	20	0.4	1000	[51200001,52200000]
3	52300000	19	0.38	100	[52200001,52300000]
3	68500000	18	0.36	200	[68300001,68500000]
3	69200000	16	0.32	700	[68500001,69200000]
3	70300000	15	0.3	1100	[69200001,70300000]
3	70800000	16	0.32	500	[70300001,70800000]
3	70900000	20	0.4	100	[70800001,70900000]
3	71200000	21	0.42	300	[70900001,71200000]
3	71700000	23	0.46	500	[71200001,71700000]
3	72300000	21	0.42	600	[71700001,72300000]
3	72900000	20	0.4	600	[72300001,72900000]
3	73100000	19	0.38	200	[72900001,73100000]
3	73200000	18	0.36	100	[73100001,73200000]
