CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	8100001	14	0.28	200	[8100001,8300000]
3	9900001	15	0.3	200	[9900001,10100000]
3	10100001	14	0.28	600	[10100001,10700000]
3	10700001	15	0.3	1900	[10700001,12600000]
3	12600001	22	0.44	100	[12600001,12700000]
3	12700001	18	0.36	100	[12700001,12800000]
3	12800001	14	0.28	100	[12800001,12900000]
3	13700001	14	0.28	400	[13700001,14100000]
3	14100001	15	0.3	100	[14100001,14200000]
3	14200001	28	0.56	100	[14200001,14300000]
3	14300001	31	0.62	100	[14300001,14400000]
3	14400001	30	0.6	500	[14400001,14900000]
3	14900001	31	0.62	1900	[14900001,16800000]
3	16800001	30	0.6	2000	[16800001,18800000]
3	18800001	29	0.58	1300	[18800001,20100000]
3	20100001	16	0.32	1600	[20100001,21700000]
3	21700001	15	0.3	100	[21700001,21800000]
3	21800001	14	0.28	300	[21800001,22100000]
3	22100001	15	0.3	500	[22100001,22600000]
3	23000001	14	0.28	1500	[23000001,24500000]
3	24500001	16	0.32	300	[24500001,24800000]
3	24800001	14	0.28	200	[24800001,25000000]
3	65400001	17	0.34	500	[65400001,65900000]
3	65900001	19	0.38	800	[65900001,66700000]
3	66700001	20	0.4	1500	[66700001,68200000]
3	68200001	19	0.38	100	[68200001,68300000]
3	68300001	18	0.36	800	[68300001,69100000]
3	69100001	19	0.38	400	[69100001,69500000]
3	69500001	24	0.48	500	[69500001,70000000]
3	70000001	17	0.34	1000	[70000001,71000000]
3	71000001	16	0.32	400	[71000001,71400000]
3	71400001	17	0.34	100	[71400001,71500000]
3	71500001	16	0.32	900	[71500001,72400000]
3	72400001	14	0.28	900	[72400001,73300000]
3	73500001	14	0.28	100	[73500001,73600000]
3	84000001	15	0.3	700	[84000001,84700000]
3	84700001	14	0.28	1100	[84700001,85800000]
3	8300000	14	0.28	200	[8100001,8300000]
3	10100000	15	0.3	200	[9900001,10100000]
3	10700000	14	0.28	600	[10100001,10700000]
3	12600000	15	0.3	1900	[10700001,12600000]
3	12700000	22	0.44	100	[12600001,12700000]
3	12800000	18	0.36	100	[12700001,12800000]
3	12900000	14	0.28	100	[12800001,12900000]
3	14100000	14	0.28	400	[13700001,14100000]
3	14200000	15	0.3	100	[14100001,14200000]
3	14300000	28	0.56	100	[14200001,14300000]
3	14400000	31	0.62	100	[14300001,14400000]
3	14900000	30	0.6	500	[14400001,14900000]
3	16800000	31	0.62	1900	[14900001,16800000]
3	18800000	30	0.6	2000	[16800001,18800000]
3	20100000	29	0.58	1300	[18800001,20100000]
3	21700000	16	0.32	1600	[20100001,21700000]
3	21800000	15	0.3	100	[21700001,21800000]
3	22100000	14	0.28	300	[21800001,22100000]
3	22600000	15	0.3	500	[22100001,22600000]
3	24500000	14	0.28	1500	[23000001,24500000]
3	24800000	16	0.32	300	[24500001,24800000]
3	25000000	14	0.28	200	[24800001,25000000]
3	65900000	17	0.34	500	[65400001,65900000]
3	66700000	19	0.38	800	[65900001,66700000]
3	68200000	20	0.4	1500	[66700001,68200000]
3	68300000	19	0.38	100	[68200001,68300000]
3	69100000	18	0.36	800	[68300001,69100000]
3	69500000	19	0.38	400	[69100001,69500000]
3	70000000	24	0.48	500	[69500001,70000000]
3	71000000	17	0.34	1000	[70000001,71000000]
3	71400000	16	0.32	400	[71000001,71400000]
3	71500000	17	0.34	100	[71400001,71500000]
3	72400000	16	0.32	900	[71500001,72400000]
3	73300000	14	0.28	900	[72400001,73300000]
3	73600000	14	0.28	100	[73500001,73600000]
3	84700000	15	0.3	700	[84000001,84700000]
3	85800000	14	0.28	1100	[84700001,85800000]
