CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	6500001	15	0.3	100	[6500001,6600000]
3	6600001	25	0.5	2400	[6600001,9000000]
3	9000001	26	0.52	800	[9000001,9800000]
3	9800001	25	0.5	500	[9800001,10300000]
3	10300001	24	0.48	100	[10300001,10400000]
3	10400001	22	0.44	200	[10400001,10600000]
3	10600001	24	0.48	300	[10600001,10900000]
3	10900001	14	0.28	400	[10900001,11300000]
3	15700001	15	0.3	200	[15700001,15900000]
3	15900001	16	0.32	700	[15900001,16600000]
3	16600001	18	0.36	100	[16600001,16700000]
3	16700001	19	0.38	600	[16700001,17300000]
3	17300001	22	0.44	1000	[17300001,18300000]
3	18300001	24	0.48	300	[18300001,18600000]
3	18600001	23	0.46	900	[18600001,19500000]
3	19500001	21	0.42	200	[19500001,19700000]
3	19700001	19	0.38	600	[19700001,20300000]
3	30900001	16	0.32	900	[30900001,31800000]
3	31800001	17	0.34	100	[31800001,31900000]
3	31900001	15	0.3	700	[31900001,32600000]
3	32600001	14	0.28	900	[32600001,33500000]
3	33700001	14	0.28	200	[33700001,33900000]
3	45600001	14	0.28	500	[45600001,46100000]
3	53200001	14	0.28	1000	[53200001,54200000]
3	80000001	14	0.28	200	[80000001,80200000]
3	80200001	19	0.38	400	[80200001,80600000]
3	80600001	20	0.4	600	[80600001,81200000]
3	81200001	17	0.34	1900	[81200001,83100000]
3	83100001	15	0.3	100	[83100001,83200000]
3	83900001	14	0.28	200	[83900001,84100000]
3	84100001	17	0.34	100	[84100001,84200000]
3	84200001	18	0.36	600	[84200001,84800000]
3	84800001	24	0.48	2200	[84800001,87000000]
3	87000001	22	0.44	100	[87000001,87100000]
3	87100001	17	0.34	300	[87100001,87400000]
3	87400001	19	0.38	800	[87400001,88200000]
3	88200001	15	0.3	100	[88200001,88300000]
3	88300001	17	0.34	200	[88300001,88500000]
3	88500001	15	0.3	300	[88500001,88800000]
3	88800001	17	0.34	700	[88800001,89500000]
3	89500001	16	0.32	800	[89500001,90300000]
3	90300001	14	0.28	400	[90300001,90700000]
3	6600000	15	0.3	100	[6500001,6600000]
3	9000000	25	0.5	2400	[6600001,9000000]
3	9800000	26	0.52	800	[9000001,9800000]
3	10300000	25	0.5	500	[9800001,10300000]
3	10400000	24	0.48	100	[10300001,10400000]
3	10600000	22	0.44	200	[10400001,10600000]
3	10900000	24	0.48	300	[10600001,10900000]
3	11300000	14	0.28	400	[10900001,11300000]
3	15900000	15	0.3	200	[15700001,15900000]
3	16600000	16	0.32	700	[15900001,16600000]
3	16700000	18	0.36	100	[16600001,16700000]
3	17300000	19	0.38	600	[16700001,17300000]
3	18300000	22	0.44	1000	[17300001,18300000]
3	18600000	24	0.48	300	[18300001,18600000]
3	19500000	23	0.46	900	[18600001,19500000]
3	19700000	21	0.42	200	[19500001,19700000]
3	20300000	19	0.38	600	[19700001,20300000]
3	31800000	16	0.32	900	[30900001,31800000]
3	31900000	17	0.34	100	[31800001,31900000]
3	32600000	15	0.3	700	[31900001,32600000]
3	33500000	14	0.28	900	[32600001,33500000]
3	33900000	14	0.28	200	[33700001,33900000]
3	46100000	14	0.28	500	[45600001,46100000]
3	54200000	14	0.28	1000	[53200001,54200000]
3	80200000	14	0.28	200	[80000001,80200000]
3	80600000	19	0.38	400	[80200001,80600000]
3	81200000	20	0.4	600	[80600001,81200000]
3	83100000	17	0.34	1900	[81200001,83100000]
3	83200000	15	0.3	100	[83100001,83200000]
3	84100000	14	0.28	200	[83900001,84100000]
3	84200000	17	0.34	100	[84100001,84200000]
3	84800000	18	0.36	600	[84200001,84800000]
3	87000000	24	0.48	2200	[84800001,87000000]
3	87100000	22	0.44	100	[87000001,87100000]
3	87400000	17	0.34	300	[87100001,87400000]
3	88200000	19	0.38	800	[87400001,88200000]
3	88300000	15	0.3	100	[88200001,88300000]
3	88500000	17	0.34	200	[88300001,88500000]
3	88800000	15	0.3	300	[88500001,88800000]
3	89500000	17	0.34	700	[88800001,89500000]
3	90300000	16	0.32	800	[89500001,90300000]
3	90700000	14	0.28	400	[90300001,90700000]
