CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	600001	20	0.4	1000	[600001,1600000]
3	1600001	22	0.44	900	[1600001,2500000]
3	2500001	28	0.56	300	[2500001,2800000]
3	2800001	46	0.92	1400	[2800001,4200000]
3	4200001	48	0.96	200	[4200001,4400000]
3	4400001	47	0.94	2500	[4400001,6900000]
3	6900001	26	0.52	1200	[6900001,8100000]
3	8100001	20	0.4	200	[8100001,8300000]
3	14900001	20	0.4	1600	[14900001,16500000]
3	31500001	26	0.52	200	[31500001,31700000]
3	31700001	24	0.48	200	[31700001,31900000]
3	31900001	27	0.54	1100	[31900001,33000000]
3	33000001	26	0.52	100	[33000001,33100000]
3	33100001	25	0.5	600	[33100001,33700000]
3	33700001	27	0.54	500	[33700001,34200000]
3	34200001	33	0.66	400	[34200001,34600000]
3	34600001	24	0.48	300	[34600001,34900000]
3	34900001	25	0.5	1200	[34900001,36100000]
3	36100001	21	0.42	100	[36100001,36200000]
3	52400001	20	0.4	100	[52400001,52500000]
3	67800001	21	0.42	200	[67800001,68000000]
3	68000001	22	0.44	200	[68000001,68200000]
3	68200001	21	0.42	300	[68200001,68500000]
3	68500001	20	0.4	500	[68500001,69000000]
3	77100001	20	0.4	100	[77100001,77200000]
3	79100001	20	0.4	300	[79100001,79400000]
3	79500001	20	0.4	100	[79500001,79600000]
3	79600001	21	0.42	200	[79600001,79800000]
3	80100001	30	0.6	300	[80100001,80400000]
3	80400001	31	0.62	700	[80400001,81100000]
3	81100001	32	0.64	100	[81100001,81200000]
3	81200001	42	0.84	2000	[81200001,83200000]
3	83200001	47	0.94	4600	[83200001,87800000]
3	87800001	28	0.56	1100	[87800001,88900000]
3	88900001	25	0.5	100	[88900001,89000000]
3	1600000	20	0.4	1000	[600001,1600000]
3	2500000	22	0.44	900	[1600001,2500000]
3	2800000	28	0.56	300	[2500001,2800000]
3	4200000	46	0.92	1400	[2800001,4200000]
3	4400000	48	0.96	200	[4200001,4400000]
3	6900000	47	0.94	2500	[4400001,6900000]
3	8100000	26	0.52	1200	[6900001,8100000]
3	8300000	20	0.4	200	[8100001,8300000]
3	16500000	20	0.4	1600	[14900001,16500000]
3	31700000	26	0.52	200	[31500001,31700000]
3	31900000	24	0.48	200	[31700001,31900000]
3	33000000	27	0.54	1100	[31900001,33000000]
3	33100000	26	0.52	100	[33000001,33100000]
3	33700000	25	0.5	600	[33100001,33700000]
3	34200000	27	0.54	500	[33700001,34200000]
3	34600000	33	0.66	400	[34200001,34600000]
3	34900000	24	0.48	300	[34600001,34900000]
3	36100000	25	0.5	1200	[34900001,36100000]
3	36200000	21	0.42	100	[36100001,36200000]
3	52500000	20	0.4	100	[52400001,52500000]
3	68000000	21	0.42	200	[67800001,68000000]
3	68200000	22	0.44	200	[68000001,68200000]
3	68500000	21	0.42	300	[68200001,68500000]
3	69000000	20	0.4	500	[68500001,69000000]
3	77200000	20	0.4	100	[77100001,77200000]
3	79400000	20	0.4	300	[79100001,79400000]
3	79600000	20	0.4	100	[79500001,79600000]
3	79800000	21	0.42	200	[79600001,79800000]
3	80400000	30	0.6	300	[80100001,80400000]
3	81100000	31	0.62	700	[80400001,81100000]
3	81200000	32	0.64	100	[81100001,81200000]
3	83200000	42	0.84	2000	[81200001,83200000]
3	87800000	47	0.94	4600	[83200001,87800000]
3	88900000	28	0.56	1100	[87800001,88900000]
3	89000000	25	0.5	100	[88900001,89000000]
