CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	3600001	15	0.3	200	[3600001,3800000]
3	15800001	15	0.3	300	[15800001,16100000]
3	21200001	18	0.36	1800	[21200001,23000000]
3	23000001	19	0.38	500	[23000001,23500000]
3	23500001	18	0.36	1200	[23500001,24700000]
3	24700001	19	0.38	100	[24700001,24800000]
3	24800001	16	0.32	100	[24800001,24900000]
3	24900001	19	0.38	200	[24900001,25100000]
3	25100001	16	0.32	200	[25100001,25300000]
3	25300001	15	0.3	200	[25300001,25500000]
3	26500001	15	0.3	400	[26500001,26900000]
3	26900001	16	0.32	300	[26900001,27200000]
3	27200001	18	0.36	200	[27200001,27400000]
3	27400001	17	0.34	500	[27400001,27900000]
3	41100001	16	0.32	1100	[41100001,42200000]
3	42200001	17	0.34	1000	[42200001,43200000]
3	43200001	18	0.36	600	[43200001,43800000]
3	43800001	19	0.38	200	[43800001,44000000]
3	52900001	15	0.3	700	[52900001,53600000]
3	53700001	16	0.32	800	[53700001,54500000]
3	54500001	15	0.3	400	[54500001,54900000]
3	55200001	15	0.3	300	[55200001,55500000]
3	60300001	15	0.3	1800	[60300001,62100000]
3	62100001	16	0.32	400	[62100001,62500000]
3	63600001	15	0.3	1300	[63600001,64900000]
3	64900001	17	0.34	100	[64900001,65000000]
3	65000001	18	0.36	500	[65000001,65500000]
3	65500001	19	0.38	1600	[65500001,67100000]
3	67100001	18	0.36	100	[67100001,67200000]
3	67200001	19	0.38	400	[67200001,67600000]
3	67600001	20	0.4	100	[67600001,67700000]
3	67700001	19	0.38	300	[67700001,68000000]
3	68000001	16	0.32	2400	[68000001,70400000]
3	70400001	15	0.3	800	[70400001,71200000]
3	71400001	15	0.3	1000	[71400001,72400000]
3	74200001	15	0.3	300	[74200001,74500000]
3	74500001	17	0.34	900	[74500001,75400000]
3	75400001	20	0.4	100	[75400001,75500000]
3	75500001	19	0.38	1300	[75500001,76800000]
3	82200001	15	0.3	300	[82200001,82500000]
3	82500001	16	0.32	300	[82500001,82800000]
3	82800001	15	0.3	800	[82800001,83600000]
3	83600001	20	0.4	300	[83600001,83900000]
3	83900001	18	0.36	600	[83900001,84500000]
3	3800000	15	0.3	200	[3600001,3800000]
3	16100000	15	0.3	300	[15800001,16100000]
3	23000000	18	0.36	1800	[21200001,23000000]
3	23500000	19	0.38	500	[23000001,23500000]
3	24700000	18	0.36	1200	[23500001,24700000]
3	24800000	19	0.38	100	[24700001,24800000]
3	24900000	16	0.32	100	[24800001,24900000]
3	25100000	19	0.38	200	[24900001,25100000]
3	25300000	16	0.32	200	[25100001,25300000]
3	25500000	15	0.3	200	[25300001,25500000]
3	26900000	15	0.3	400	[26500001,26900000]
3	27200000	16	0.32	300	[26900001,27200000]
3	27400000	18	0.36	200	[27200001,27400000]
3	27900000	17	0.34	500	[27400001,27900000]
3	42200000	16	0.32	1100	[41100001,42200000]
3	43200000	17	0.34	1000	[42200001,43200000]
3	43800000	18	0.36	600	[43200001,43800000]
3	44000000	19	0.38	200	[43800001,44000000]
3	53600000	15	0.3	700	[52900001,53600000]
3	54500000	16	0.32	800	[53700001,54500000]
3	54900000	15	0.3	400	[54500001,54900000]
3	55500000	15	0.3	300	[55200001,55500000]
3	62100000	15	0.3	1800	[60300001,62100000]
3	62500000	16	0.32	400	[62100001,62500000]
3	64900000	15	0.3	1300	[63600001,64900000]
3	65000000	17	0.34	100	[64900001,65000000]
3	65500000	18	0.36	500	[65000001,65500000]
3	67100000	19	0.38	1600	[65500001,67100000]
3	67200000	18	0.36	100	[67100001,67200000]
3	67600000	19	0.38	400	[67200001,67600000]
3	67700000	20	0.4	100	[67600001,67700000]
3	68000000	19	0.38	300	[67700001,68000000]
3	70400000	16	0.32	2400	[68000001,70400000]
3	71200000	15	0.3	800	[70400001,71200000]
3	72400000	15	0.3	1000	[71400001,72400000]
3	74500000	15	0.3	300	[74200001,74500000]
3	75400000	17	0.34	900	[74500001,75400000]
3	75500000	20	0.4	100	[75400001,75500000]
3	76800000	19	0.38	1300	[75500001,76800000]
3	82500000	15	0.3	300	[82200001,82500000]
3	82800000	16	0.32	300	[82500001,82800000]
3	83600000	15	0.3	800	[82800001,83600000]
3	83900000	20	0.4	300	[83600001,83900000]
3	84500000	18	0.36	600	[83900001,84500000]
