Sim_name	Avg_He
sim_1_selection_model_s01_chr3	0.396140860215054
sim_2_selection_model_s01_chr3	0.198238390804598
sim_3_selection_model_s01_chr3	0.161107843137255
sim_4_selection_model_s01_chr3	0.34591195611578
sim_5_selection_model_s01_chr3	0.224582222222222
sim_6_selection_model_s01_chr3	0.251007916666667
sim_7_selection_model_s01_chr3	0.245873655913979
sim_8_selection_model_s01_chr3	0.145965957446809
sim_9_selection_model_s01_chr3	0.3405804004329
sim_10_selection_model_s01_chr3	0.210568307359307
sim_11_selection_model_s01_chr3	0.15656125
sim_12_selection_model_s01_chr3	0.270769516481782
sim_13_selection_model_s01_chr3	0.1958
sim_14_selection_model_s01_chr3	0.297777280701754
sim_15_selection_model_s01_chr3	0.405222727272727
sim_16_selection_model_s01_chr3	0.199041563146998
sim_17_selection_model_s01_chr3	0.2376
sim_18_selection_model_s01_chr3	0.215571388888889
sim_19_selection_model_s01_chr3	0.149085706214689
sim_20_selection_model_s01_chr3	0.227064902998236
