Sim_name	Avg_He
sim_1_selection_model_s02_chr3	0.2030825
sim_2_selection_model_s02_chr3	0.326687032770097
sim_3_selection_model_s02_chr3	0.424217598910211
sim_4_selection_model_s02_chr3	0.254646732481611
sim_5_selection_model_s02_chr3	0.359178944259875
sim_6_selection_model_s02_chr3	0.248520392156863
sim_7_selection_model_s02_chr3	0.17442
sim_8_selection_model_s02_chr3	0.287823743386243
sim_9_selection_model_s02_chr3	0.1782
sim_10_selection_model_s02_chr3	0.42
sim_11_selection_model_s02_chr3	0.3062
sim_12_selection_model_s02_chr3	0.238722380952381
sim_13_selection_model_s02_chr3	0.175078571428571
sim_14_selection_model_s02_chr3	0.310620555555556
sim_15_selection_model_s02_chr3	0.209417346938776
sim_16_selection_model_s02_chr3	0.2487
sim_17_selection_model_s02_chr3	0.397997408637874
sim_18_selection_model_s02_chr3	0.378844444444444
sim_19_selection_model_s02_chr3	0.26985
sim_20_selection_model_s02_chr3	0.330932835675254
