Sim_name	Avg_He
sim_1_selection_model_s005_chr3	0.4768
sim_2_selection_model_s005_chr3	0.262143197278912
sim_3_selection_model_s005_chr3	0.3775
sim_4_selection_model_s005_chr3	0.204314220032841
sim_5_selection_model_s005_chr3	0.325440164835165
sim_6_selection_model_s005_chr3	0.306110822981366
sim_7_selection_model_s005_chr3	0.390450808080808
sim_8_selection_model_s005_chr3	0.354133333333333
sim_9_selection_model_s005_chr3	0.245390555555556
sim_10_selection_model_s005_chr3	0.272746096096096
sim_11_selection_model_s005_chr3	0.324763175213675
sim_12_selection_model_s005_chr3	0.35855693989071
sim_13_selection_model_s005_chr3	0.287267592592593
sim_14_selection_model_s005_chr3	0.4662
sim_15_selection_model_s005_chr3	0.372849170068027
sim_16_selection_model_s005_chr3	0.235720270562771
sim_17_selection_model_s005_chr3	0.165122222222222
sim_18_selection_model_s005_chr3	0.165696296296296
sim_19_selection_model_s005_chr3	0.310363486394558
sim_20_selection_model_s005_chr3	0.371443859649123
