CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	83300001	336	0.908108	3.3	[83300001,86600000]
3	83400001	336	0.908108	3.3	[83300001,86600000]
3	83500001	336	0.908108	3.3	[83300001,86600000]
3	83600001	360	0.972973	3.3	[83300001,86600000]
3	83700001	360	0.972973	3.3	[83300001,86600000]
3	83800001	368	0.994595	3.3	[83300001,86600000]
3	83900001	368	0.994595	3.3	[83300001,86600000]
3	84000001	368	0.994595	3.3	[83300001,86600000]
3	84100001	368	0.994595	3.3	[83300001,86600000]
3	84200001	368	0.994595	3.3	[83300001,86600000]
3	84300001	368	0.994595	3.3	[83300001,86600000]
3	84400001	368	0.994595	3.3	[83300001,86600000]
3	84500001	370	1	3.3	[83300001,86600000]
3	84600001	370	1	3.3	[83300001,86600000]
3	84700001	370	1	3.3	[83300001,86600000]
3	84800001	370	1	3.3	[83300001,86600000]
3	84900001	370	1	3.3	[83300001,86600000]
3	85000001	315	0.851351	3.3	[83300001,86600000]
3	85100001	314	0.848649	3.3	[83300001,86600000]
3	85200001	314	0.848649	3.3	[83300001,86600000]
3	85300001	365	0.986486	3.3	[83300001,86600000]
3	85400001	367	0.991892	3.3	[83300001,86600000]
3	85500001	367	0.991892	3.3	[83300001,86600000]
3	85600001	364	0.983784	3.3	[83300001,86600000]
3	85700001	364	0.983784	3.3	[83300001,86600000]
3	85800001	370	1	3.3	[83300001,86600000]
3	85900001	370	1	3.3	[83300001,86600000]
3	86000001	370	1	3.3	[83300001,86600000]
3	86100001	370	1	3.3	[83300001,86600000]
3	86200001	370	1	3.3	[83300001,86600000]
3	86300001	370	1	3.3	[83300001,86600000]
3	86400001	370	1	3.3	[83300001,86600000]
3	86500001	370	1	3.3	[83300001,86600000]
3	83400000	336	0.908108	3.3	[83300001,86600000]
3	83500000	336	0.908108	3.3	[83300001,86600000]
3	83600000	336	0.908108	3.3	[83300001,86600000]
3	83700000	360	0.972973	3.3	[83300001,86600000]
3	83800000	360	0.972973	3.3	[83300001,86600000]
3	83900000	368	0.994595	3.3	[83300001,86600000]
3	84000000	368	0.994595	3.3	[83300001,86600000]
3	84100000	368	0.994595	3.3	[83300001,86600000]
3	84200000	368	0.994595	3.3	[83300001,86600000]
3	84300000	368	0.994595	3.3	[83300001,86600000]
3	84400000	368	0.994595	3.3	[83300001,86600000]
3	84500000	368	0.994595	3.3	[83300001,86600000]
3	84600000	370	1	3.3	[83300001,86600000]
3	84700000	370	1	3.3	[83300001,86600000]
3	84800000	370	1	3.3	[83300001,86600000]
3	84900000	370	1	3.3	[83300001,86600000]
3	85000000	370	1	3.3	[83300001,86600000]
3	85100000	315	0.851351	3.3	[83300001,86600000]
3	85200000	314	0.848649	3.3	[83300001,86600000]
3	85300000	314	0.848649	3.3	[83300001,86600000]
3	85400000	365	0.986486	3.3	[83300001,86600000]
3	85500000	367	0.991892	3.3	[83300001,86600000]
3	85600000	367	0.991892	3.3	[83300001,86600000]
3	85700000	364	0.983784	3.3	[83300001,86600000]
3	85800000	364	0.983784	3.3	[83300001,86600000]
3	85900000	370	1	3.3	[83300001,86600000]
3	86000000	370	1	3.3	[83300001,86600000]
3	86100000	370	1	3.3	[83300001,86600000]
3	86200000	370	1	3.3	[83300001,86600000]
3	86300000	370	1	3.3	[83300001,86600000]
3	86400000	370	1	3.3	[83300001,86600000]
3	86500000	370	1	3.3	[83300001,86600000]
3	86600000	370	1	3.3	[83300001,86600000]
