CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	44700001	154	0.416216	1.5	[44700001,46200000]
3	44800001	147	0.397297	1.5	[44700001,46200000]
3	44900001	147	0.397297	1.5	[44700001,46200000]
3	45000001	149	0.402703	1.5	[44700001,46200000]
3	45100001	137	0.37027	1.5	[44700001,46200000]
3	45200001	123	0.332432	1.5	[44700001,46200000]
3	45300001	130	0.351351	1.5	[44700001,46200000]
3	45400001	138	0.372973	1.5	[44700001,46200000]
3	45500001	135	0.364865	1.5	[44700001,46200000]
3	45600001	135	0.364865	1.5	[44700001,46200000]
3	45700001	122	0.32973	1.5	[44700001,46200000]
3	45800001	143	0.386486	1.5	[44700001,46200000]
3	45900001	146	0.394595	1.5	[44700001,46200000]
3	46000001	148	0.4	1.5	[44700001,46200000]
3	46100001	121	0.327027	1.5	[44700001,46200000]
3	49300001	142	0.383784	1.7	[49300001,51000000]
3	49400001	142	0.383784	1.7	[49300001,51000000]
3	49500001	144	0.389189	1.7	[49300001,51000000]
3	49600001	145	0.391892	1.7	[49300001,51000000]
3	49700001	162	0.437838	1.7	[49300001,51000000]
3	49800001	160	0.432432	1.7	[49300001,51000000]
3	49900001	159	0.42973	1.7	[49300001,51000000]
3	50000001	150	0.405405	1.7	[49300001,51000000]
3	50100001	151	0.408108	1.7	[49300001,51000000]
3	50200001	157	0.424324	1.7	[49300001,51000000]
3	50300001	157	0.424324	1.7	[49300001,51000000]
3	50400001	144	0.389189	1.7	[49300001,51000000]
3	50500001	139	0.375676	1.7	[49300001,51000000]
3	50600001	144	0.389189	1.7	[49300001,51000000]
3	50700001	133	0.359459	1.7	[49300001,51000000]
3	50800001	141	0.381081	1.7	[49300001,51000000]
3	50900001	136	0.367568	1.7	[49300001,51000000]
3	62700001	119	0.321622	0.6	[62700001,63300000]
3	62800001	124	0.335135	0.6	[62700001,63300000]
3	62900001	119	0.321622	0.6	[62700001,63300000]
3	63000001	127	0.343243	0.6	[62700001,63300000]
3	63100001	121	0.327027	0.6	[62700001,63300000]
3	63200001	151	0.408108	0.6	[62700001,63300000]
3	44800000	154	0.416216	1.5	[44700001,46200000]
3	44900000	147	0.397297	1.5	[44700001,46200000]
3	45000000	147	0.397297	1.5	[44700001,46200000]
3	45100000	149	0.402703	1.5	[44700001,46200000]
3	45200000	137	0.37027	1.5	[44700001,46200000]
3	45300000	123	0.332432	1.5	[44700001,46200000]
3	45400000	130	0.351351	1.5	[44700001,46200000]
3	45500000	138	0.372973	1.5	[44700001,46200000]
3	45600000	135	0.364865	1.5	[44700001,46200000]
3	45700000	135	0.364865	1.5	[44700001,46200000]
3	45800000	122	0.32973	1.5	[44700001,46200000]
3	45900000	143	0.386486	1.5	[44700001,46200000]
3	46000000	146	0.394595	1.5	[44700001,46200000]
3	46100000	148	0.4	1.5	[44700001,46200000]
3	46200000	121	0.327027	1.5	[44700001,46200000]
3	49400000	142	0.383784	1.7	[49300001,51000000]
3	49500000	142	0.383784	1.7	[49300001,51000000]
3	49600000	144	0.389189	1.7	[49300001,51000000]
3	49700000	145	0.391892	1.7	[49300001,51000000]
3	49800000	162	0.437838	1.7	[49300001,51000000]
3	49900000	160	0.432432	1.7	[49300001,51000000]
3	50000000	159	0.42973	1.7	[49300001,51000000]
3	50100000	150	0.405405	1.7	[49300001,51000000]
3	50200000	151	0.408108	1.7	[49300001,51000000]
3	50300000	157	0.424324	1.7	[49300001,51000000]
3	50400000	157	0.424324	1.7	[49300001,51000000]
3	50500000	144	0.389189	1.7	[49300001,51000000]
3	50600000	139	0.375676	1.7	[49300001,51000000]
3	50700000	144	0.389189	1.7	[49300001,51000000]
3	50800000	133	0.359459	1.7	[49300001,51000000]
3	50900000	141	0.381081	1.7	[49300001,51000000]
3	51000000	136	0.367568	1.7	[49300001,51000000]
3	62800000	119	0.321622	0.6	[62700001,63300000]
3	62900000	124	0.335135	0.6	[62700001,63300000]
3	63000000	119	0.321622	0.6	[62700001,63300000]
3	63100000	127	0.343243	0.6	[62700001,63300000]
3	63200000	121	0.327027	0.6	[62700001,63300000]
3	63300000	151	0.408108	0.6	[62700001,63300000]
