CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	81300001	349	0.943243	1.2	[81300001,82500000]
3	81400001	349	0.943243	1.2	[81300001,82500000]
3	81500001	370	1	1.2	[81300001,82500000]
3	81600001	370	1	1.2	[81300001,82500000]
3	81700001	370	1	1.2	[81300001,82500000]
3	81800001	370	1	1.2	[81300001,82500000]
3	81900001	370	1	1.2	[81300001,82500000]
3	82000001	370	1	1.2	[81300001,82500000]
3	82100001	370	1	1.2	[81300001,82500000]
3	82200001	370	1	1.2	[81300001,82500000]
3	82300001	370	1	1.2	[81300001,82500000]
3	82400001	370	1	1.2	[81300001,82500000]
3	81400000	349	0.943243	1.2	[81300001,82500000]
3	81500000	349	0.943243	1.2	[81300001,82500000]
3	81600000	370	1	1.2	[81300001,82500000]
3	81700000	370	1	1.2	[81300001,82500000]
3	81800000	370	1	1.2	[81300001,82500000]
3	81900000	370	1	1.2	[81300001,82500000]
3	82000000	370	1	1.2	[81300001,82500000]
3	82100000	370	1	1.2	[81300001,82500000]
3	82200000	370	1	1.2	[81300001,82500000]
3	82300000	370	1	1.2	[81300001,82500000]
3	82400000	370	1	1.2	[81300001,82500000]
3	82500000	370	1	1.2	[81300001,82500000]
