CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	44700001	342	0.924324	1.3	[44700001,46000000]
3	44800001	342	0.924324	1.3	[44700001,46000000]
3	44900001	349	0.943243	1.3	[44700001,46000000]
3	45000001	349	0.943243	1.3	[44700001,46000000]
3	45100001	349	0.943243	1.3	[44700001,46000000]
3	45200001	349	0.943243	1.3	[44700001,46000000]
3	45300001	349	0.943243	1.3	[44700001,46000000]
3	45400001	349	0.943243	1.3	[44700001,46000000]
3	45500001	365	0.986486	1.3	[44700001,46000000]
3	45600001	365	0.986486	1.3	[44700001,46000000]
3	45700001	365	0.986486	1.3	[44700001,46000000]
3	45800001	365	0.986486	1.3	[44700001,46000000]
3	45900001	365	0.986486	1.3	[44700001,46000000]
3	44800000	342	0.924324	1.3	[44700001,46000000]
3	44900000	342	0.924324	1.3	[44700001,46000000]
3	45000000	349	0.943243	1.3	[44700001,46000000]
3	45100000	349	0.943243	1.3	[44700001,46000000]
3	45200000	349	0.943243	1.3	[44700001,46000000]
3	45300000	349	0.943243	1.3	[44700001,46000000]
3	45400000	349	0.943243	1.3	[44700001,46000000]
3	45500000	349	0.943243	1.3	[44700001,46000000]
3	45600000	365	0.986486	1.3	[44700001,46000000]
3	45700000	365	0.986486	1.3	[44700001,46000000]
3	45800000	365	0.986486	1.3	[44700001,46000000]
3	45900000	365	0.986486	1.3	[44700001,46000000]
3	46000000	365	0.986486	1.3	[44700001,46000000]
