CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	100001	359	0.97027	4.5	[100001,4600000]
3	200001	359	0.97027	4.5	[100001,4600000]
3	300001	359	0.97027	4.5	[100001,4600000]
3	400001	364	0.983784	4.5	[100001,4600000]
3	500001	364	0.983784	4.5	[100001,4600000]
3	600001	364	0.983784	4.5	[100001,4600000]
3	700001	364	0.983784	4.5	[100001,4600000]
3	800001	364	0.983784	4.5	[100001,4600000]
3	900001	364	0.983784	4.5	[100001,4600000]
3	1000001	364	0.983784	4.5	[100001,4600000]
3	1100001	364	0.983784	4.5	[100001,4600000]
3	1200001	349	0.943243	4.5	[100001,4600000]
3	1300001	349	0.943243	4.5	[100001,4600000]
3	1400001	348	0.940541	4.5	[100001,4600000]
3	1500001	365	0.986486	4.5	[100001,4600000]
3	1600001	365	0.986486	4.5	[100001,4600000]
3	1700001	365	0.986486	4.5	[100001,4600000]
3	1800001	365	0.986486	4.5	[100001,4600000]
3	1900001	365	0.986486	4.5	[100001,4600000]
3	2000001	365	0.986486	4.5	[100001,4600000]
3	2100001	369	0.997297	4.5	[100001,4600000]
3	2200001	341	0.921622	4.5	[100001,4600000]
3	2300001	341	0.921622	4.5	[100001,4600000]
3	2400001	346	0.935135	4.5	[100001,4600000]
3	2500001	345	0.932432	4.5	[100001,4600000]
3	2600001	345	0.932432	4.5	[100001,4600000]
3	2700001	345	0.932432	4.5	[100001,4600000]
3	2800001	345	0.932432	4.5	[100001,4600000]
3	2900001	369	0.997297	4.5	[100001,4600000]
3	3000001	339	0.916216	4.5	[100001,4600000]
3	3100001	339	0.916216	4.5	[100001,4600000]
3	3200001	370	1	4.5	[100001,4600000]
3	3300001	370	1	4.5	[100001,4600000]
3	3400001	370	1	4.5	[100001,4600000]
3	3500001	370	1	4.5	[100001,4600000]
3	3600001	370	1	4.5	[100001,4600000]
3	3700001	370	1	4.5	[100001,4600000]
3	3800001	370	1	4.5	[100001,4600000]
3	3900001	370	1	4.5	[100001,4600000]
3	4000001	370	1	4.5	[100001,4600000]
3	4100001	370	1	4.5	[100001,4600000]
3	4200001	370	1	4.5	[100001,4600000]
3	4300001	370	1	4.5	[100001,4600000]
3	4400001	370	1	4.5	[100001,4600000]
3	4500001	370	1	4.5	[100001,4600000]
3	200000	359	0.97027	4.5	[100001,4600000]
3	300000	359	0.97027	4.5	[100001,4600000]
3	400000	359	0.97027	4.5	[100001,4600000]
3	500000	364	0.983784	4.5	[100001,4600000]
3	600000	364	0.983784	4.5	[100001,4600000]
3	700000	364	0.983784	4.5	[100001,4600000]
3	800000	364	0.983784	4.5	[100001,4600000]
3	900000	364	0.983784	4.5	[100001,4600000]
3	1000000	364	0.983784	4.5	[100001,4600000]
3	1100000	364	0.983784	4.5	[100001,4600000]
3	1200000	364	0.983784	4.5	[100001,4600000]
3	1300000	349	0.943243	4.5	[100001,4600000]
3	1400000	349	0.943243	4.5	[100001,4600000]
3	1500000	348	0.940541	4.5	[100001,4600000]
3	1600000	365	0.986486	4.5	[100001,4600000]
3	1700000	365	0.986486	4.5	[100001,4600000]
3	1800000	365	0.986486	4.5	[100001,4600000]
3	1900000	365	0.986486	4.5	[100001,4600000]
3	2000000	365	0.986486	4.5	[100001,4600000]
3	2100000	365	0.986486	4.5	[100001,4600000]
3	2200000	369	0.997297	4.5	[100001,4600000]
3	2300000	341	0.921622	4.5	[100001,4600000]
3	2400000	341	0.921622	4.5	[100001,4600000]
3	2500000	346	0.935135	4.5	[100001,4600000]
3	2600000	345	0.932432	4.5	[100001,4600000]
3	2700000	345	0.932432	4.5	[100001,4600000]
3	2800000	345	0.932432	4.5	[100001,4600000]
3	2900000	345	0.932432	4.5	[100001,4600000]
3	3000000	369	0.997297	4.5	[100001,4600000]
3	3100000	339	0.916216	4.5	[100001,4600000]
3	3200000	339	0.916216	4.5	[100001,4600000]
3	3300000	370	1	4.5	[100001,4600000]
3	3400000	370	1	4.5	[100001,4600000]
3	3500000	370	1	4.5	[100001,4600000]
3	3600000	370	1	4.5	[100001,4600000]
3	3700000	370	1	4.5	[100001,4600000]
3	3800000	370	1	4.5	[100001,4600000]
3	3900000	370	1	4.5	[100001,4600000]
3	4000000	370	1	4.5	[100001,4600000]
3	4100000	370	1	4.5	[100001,4600000]
3	4200000	370	1	4.5	[100001,4600000]
3	4300000	370	1	4.5	[100001,4600000]
3	4400000	370	1	4.5	[100001,4600000]
3	4500000	370	1	4.5	[100001,4600000]
3	4600000	370	1	4.5	[100001,4600000]
