CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	90200001	202	0.545946	1.9	[90200001,92100000]
3	90300001	208	0.562162	1.9	[90200001,92100000]
3	90400001	213	0.575676	1.9	[90200001,92100000]
3	90500001	212	0.572973	1.9	[90200001,92100000]
3	90600001	212	0.572973	1.9	[90200001,92100000]
3	90700001	215	0.581081	1.9	[90200001,92100000]
3	90800001	215	0.581081	1.9	[90200001,92100000]
3	90900001	216	0.583784	1.9	[90200001,92100000]
3	91000001	216	0.583784	1.9	[90200001,92100000]
3	91100001	212	0.572973	1.9	[90200001,92100000]
3	91200001	231	0.624324	1.9	[90200001,92100000]
3	91300001	231	0.624324	1.9	[90200001,92100000]
3	91400001	219	0.591892	1.9	[90200001,92100000]
3	91500001	219	0.591892	1.9	[90200001,92100000]
3	91600001	219	0.591892	1.9	[90200001,92100000]
3	91700001	219	0.591892	1.9	[90200001,92100000]
3	91800001	219	0.591892	1.9	[90200001,92100000]
3	91900001	219	0.591892	1.9	[90200001,92100000]
3	92000001	219	0.591892	1.9	[90200001,92100000]
3	90300000	202	0.545946	1.9	[90200001,92100000]
3	90400000	208	0.562162	1.9	[90200001,92100000]
3	90500000	213	0.575676	1.9	[90200001,92100000]
3	90600000	212	0.572973	1.9	[90200001,92100000]
3	90700000	212	0.572973	1.9	[90200001,92100000]
3	90800000	215	0.581081	1.9	[90200001,92100000]
3	90900000	215	0.581081	1.9	[90200001,92100000]
3	91000000	216	0.583784	1.9	[90200001,92100000]
3	91100000	216	0.583784	1.9	[90200001,92100000]
3	91200000	212	0.572973	1.9	[90200001,92100000]
3	91300000	231	0.624324	1.9	[90200001,92100000]
3	91400000	231	0.624324	1.9	[90200001,92100000]
3	91500000	219	0.591892	1.9	[90200001,92100000]
3	91600000	219	0.591892	1.9	[90200001,92100000]
3	91700000	219	0.591892	1.9	[90200001,92100000]
3	91800000	219	0.591892	1.9	[90200001,92100000]
3	91900000	219	0.591892	1.9	[90200001,92100000]
3	92000000	219	0.591892	1.9	[90200001,92100000]
3	92100000	219	0.591892	1.9	[90200001,92100000]
