CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	90700001	297	0.802703	1.1	[90700001,91800000]
3	90800001	311	0.840541	1.1	[90700001,91800000]
3	90900001	311	0.840541	1.1	[90700001,91800000]
3	91000001	311	0.840541	1.1	[90700001,91800000]
3	91100001	301	0.813514	1.1	[90700001,91800000]
3	91200001	267	0.721622	1.1	[90700001,91800000]
3	91300001	267	0.721622	1.1	[90700001,91800000]
3	91400001	265	0.716216	1.1	[90700001,91800000]
3	91500001	263	0.710811	1.1	[90700001,91800000]
3	91600001	248	0.67027	1.1	[90700001,91800000]
3	91700001	248	0.67027	1.1	[90700001,91800000]
3	90800000	297	0.802703	1.1	[90700001,91800000]
3	90900000	311	0.840541	1.1	[90700001,91800000]
3	91000000	311	0.840541	1.1	[90700001,91800000]
3	91100000	311	0.840541	1.1	[90700001,91800000]
3	91200000	301	0.813514	1.1	[90700001,91800000]
3	91300000	267	0.721622	1.1	[90700001,91800000]
3	91400000	267	0.721622	1.1	[90700001,91800000]
3	91500000	265	0.716216	1.1	[90700001,91800000]
3	91600000	263	0.710811	1.1	[90700001,91800000]
3	91700000	248	0.67027	1.1	[90700001,91800000]
3	91800000	248	0.67027	1.1	[90700001,91800000]
