CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	10300001	361	0.975676	3.8	[10300001,14100000]
3	10400001	361	0.975676	3.8	[10300001,14100000]
3	10500001	361	0.975676	3.8	[10300001,14100000]
3	10600001	361	0.975676	3.8	[10300001,14100000]
3	10700001	361	0.975676	3.8	[10300001,14100000]
3	10800001	361	0.975676	3.8	[10300001,14100000]
3	10900001	361	0.975676	3.8	[10300001,14100000]
3	11000001	361	0.975676	3.8	[10300001,14100000]
3	11100001	367	0.991892	3.8	[10300001,14100000]
3	11200001	367	0.991892	3.8	[10300001,14100000]
3	11300001	367	0.991892	3.8	[10300001,14100000]
3	11400001	367	0.991892	3.8	[10300001,14100000]
3	11500001	367	0.991892	3.8	[10300001,14100000]
3	11600001	367	0.991892	3.8	[10300001,14100000]
3	11700001	367	0.991892	3.8	[10300001,14100000]
3	11800001	367	0.991892	3.8	[10300001,14100000]
3	11900001	317	0.856757	3.8	[10300001,14100000]
3	12000001	317	0.856757	3.8	[10300001,14100000]
3	12100001	302	0.816216	3.8	[10300001,14100000]
3	12200001	284	0.767568	3.8	[10300001,14100000]
3	12300001	284	0.767568	3.8	[10300001,14100000]
3	12400001	284	0.767568	3.8	[10300001,14100000]
3	12500001	303	0.818919	3.8	[10300001,14100000]
3	12600001	203	0.548649	3.8	[10300001,14100000]
3	12700001	190	0.513514	3.8	[10300001,14100000]
3	12800001	194	0.524324	3.8	[10300001,14100000]
3	12900001	178	0.481081	3.8	[10300001,14100000]
3	13000001	183	0.494595	3.8	[10300001,14100000]
3	13100001	169	0.456757	3.8	[10300001,14100000]
3	13200001	177	0.478378	3.8	[10300001,14100000]
3	13300001	189	0.510811	3.8	[10300001,14100000]
3	13400001	190	0.513514	3.8	[10300001,14100000]
3	13500001	368	0.994595	3.8	[10300001,14100000]
3	13600001	368	0.994595	3.8	[10300001,14100000]
3	13700001	368	0.994595	3.8	[10300001,14100000]
3	13800001	368	0.994595	3.8	[10300001,14100000]
3	13900001	368	0.994595	3.8	[10300001,14100000]
3	14000001	368	0.994595	3.8	[10300001,14100000]
3	10400000	361	0.975676	3.8	[10300001,14100000]
3	10500000	361	0.975676	3.8	[10300001,14100000]
3	10600000	361	0.975676	3.8	[10300001,14100000]
3	10700000	361	0.975676	3.8	[10300001,14100000]
3	10800000	361	0.975676	3.8	[10300001,14100000]
3	10900000	361	0.975676	3.8	[10300001,14100000]
3	11000000	361	0.975676	3.8	[10300001,14100000]
3	11100000	361	0.975676	3.8	[10300001,14100000]
3	11200000	367	0.991892	3.8	[10300001,14100000]
3	11300000	367	0.991892	3.8	[10300001,14100000]
3	11400000	367	0.991892	3.8	[10300001,14100000]
3	11500000	367	0.991892	3.8	[10300001,14100000]
3	11600000	367	0.991892	3.8	[10300001,14100000]
3	11700000	367	0.991892	3.8	[10300001,14100000]
3	11800000	367	0.991892	3.8	[10300001,14100000]
3	11900000	367	0.991892	3.8	[10300001,14100000]
3	12000000	317	0.856757	3.8	[10300001,14100000]
3	12100000	317	0.856757	3.8	[10300001,14100000]
3	12200000	302	0.816216	3.8	[10300001,14100000]
3	12300000	284	0.767568	3.8	[10300001,14100000]
3	12400000	284	0.767568	3.8	[10300001,14100000]
3	12500000	284	0.767568	3.8	[10300001,14100000]
3	12600000	303	0.818919	3.8	[10300001,14100000]
3	12700000	203	0.548649	3.8	[10300001,14100000]
3	12800000	190	0.513514	3.8	[10300001,14100000]
3	12900000	194	0.524324	3.8	[10300001,14100000]
3	13000000	178	0.481081	3.8	[10300001,14100000]
3	13100000	183	0.494595	3.8	[10300001,14100000]
3	13200000	169	0.456757	3.8	[10300001,14100000]
3	13300000	177	0.478378	3.8	[10300001,14100000]
3	13400000	189	0.510811	3.8	[10300001,14100000]
3	13500000	190	0.513514	3.8	[10300001,14100000]
3	13600000	368	0.994595	3.8	[10300001,14100000]
3	13700000	368	0.994595	3.8	[10300001,14100000]
3	13800000	368	0.994595	3.8	[10300001,14100000]
3	13900000	368	0.994595	3.8	[10300001,14100000]
3	14000000	368	0.994595	3.8	[10300001,14100000]
3	14100000	368	0.994595	3.8	[10300001,14100000]
