CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	31800001	215	0.581081	2.1	[31800001,33900000]
3	31900001	227	0.613514	2.1	[31800001,33900000]
3	32000001	215	0.581081	2.1	[31800001,33900000]
3	32100001	219	0.591892	2.1	[31800001,33900000]
3	32200001	219	0.591892	2.1	[31800001,33900000]
3	32300001	223	0.602703	2.1	[31800001,33900000]
3	32400001	224	0.605405	2.1	[31800001,33900000]
3	32500001	224	0.605405	2.1	[31800001,33900000]
3	32600001	223	0.602703	2.1	[31800001,33900000]
3	32700001	224	0.605405	2.1	[31800001,33900000]
3	32800001	224	0.605405	2.1	[31800001,33900000]
3	32900001	199	0.537838	2.1	[31800001,33900000]
3	33000001	196	0.52973	2.1	[31800001,33900000]
3	33100001	196	0.52973	2.1	[31800001,33900000]
3	33200001	196	0.52973	2.1	[31800001,33900000]
3	33300001	215	0.581081	2.1	[31800001,33900000]
3	33400001	216	0.583784	2.1	[31800001,33900000]
3	33500001	224	0.605405	2.1	[31800001,33900000]
3	33600001	224	0.605405	2.1	[31800001,33900000]
3	33700001	222	0.6	2.1	[31800001,33900000]
3	33800001	222	0.6	2.1	[31800001,33900000]
3	31900000	215	0.581081	2.1	[31800001,33900000]
3	32000000	227	0.613514	2.1	[31800001,33900000]
3	32100000	215	0.581081	2.1	[31800001,33900000]
3	32200000	219	0.591892	2.1	[31800001,33900000]
3	32300000	219	0.591892	2.1	[31800001,33900000]
3	32400000	223	0.602703	2.1	[31800001,33900000]
3	32500000	224	0.605405	2.1	[31800001,33900000]
3	32600000	224	0.605405	2.1	[31800001,33900000]
3	32700000	223	0.602703	2.1	[31800001,33900000]
3	32800000	224	0.605405	2.1	[31800001,33900000]
3	32900000	224	0.605405	2.1	[31800001,33900000]
3	33000000	199	0.537838	2.1	[31800001,33900000]
3	33100000	196	0.52973	2.1	[31800001,33900000]
3	33200000	196	0.52973	2.1	[31800001,33900000]
3	33300000	196	0.52973	2.1	[31800001,33900000]
3	33400000	215	0.581081	2.1	[31800001,33900000]
3	33500000	216	0.583784	2.1	[31800001,33900000]
3	33600000	224	0.605405	2.1	[31800001,33900000]
3	33700000	224	0.605405	2.1	[31800001,33900000]
3	33800000	222	0.6	2.1	[31800001,33900000]
3	33900000	222	0.6	2.1	[31800001,33900000]
