CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	36300001	366	0.989189	2	[36300001,38300000]
3	36400001	355	0.959459	2	[36300001,38300000]
3	36500001	355	0.959459	2	[36300001,38300000]
3	36600001	360	0.972973	2	[36300001,38300000]
3	36700001	360	0.972973	2	[36300001,38300000]
3	36800001	370	1	2	[36300001,38300000]
3	36900001	370	1	2	[36300001,38300000]
3	37000001	370	1	2	[36300001,38300000]
3	37100001	370	1	2	[36300001,38300000]
3	37200001	370	1	2	[36300001,38300000]
3	37300001	370	1	2	[36300001,38300000]
3	37400001	370	1	2	[36300001,38300000]
3	37500001	370	1	2	[36300001,38300000]
3	37600001	370	1	2	[36300001,38300000]
3	37700001	370	1	2	[36300001,38300000]
3	37800001	370	1	2	[36300001,38300000]
3	37900001	370	1	2	[36300001,38300000]
3	38000001	370	1	2	[36300001,38300000]
3	38100001	370	1	2	[36300001,38300000]
3	38200001	370	1	2	[36300001,38300000]
3	36400000	366	0.989189	2	[36300001,38300000]
3	36500000	355	0.959459	2	[36300001,38300000]
3	36600000	355	0.959459	2	[36300001,38300000]
3	36700000	360	0.972973	2	[36300001,38300000]
3	36800000	360	0.972973	2	[36300001,38300000]
3	36900000	370	1	2	[36300001,38300000]
3	37000000	370	1	2	[36300001,38300000]
3	37100000	370	1	2	[36300001,38300000]
3	37200000	370	1	2	[36300001,38300000]
3	37300000	370	1	2	[36300001,38300000]
3	37400000	370	1	2	[36300001,38300000]
3	37500000	370	1	2	[36300001,38300000]
3	37600000	370	1	2	[36300001,38300000]
3	37700000	370	1	2	[36300001,38300000]
3	37800000	370	1	2	[36300001,38300000]
3	37900000	370	1	2	[36300001,38300000]
3	38000000	370	1	2	[36300001,38300000]
3	38100000	370	1	2	[36300001,38300000]
3	38200000	370	1	2	[36300001,38300000]
3	38300000	370	1	2	[36300001,38300000]
