CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	24400001	202	0.545946	2.3	[24400001,26700000]
3	24500001	202	0.545946	2.3	[24400001,26700000]
3	24600001	202	0.545946	2.3	[24400001,26700000]
3	24700001	202	0.545946	2.3	[24400001,26700000]
3	24800001	213	0.575676	2.3	[24400001,26700000]
3	24900001	213	0.575676	2.3	[24400001,26700000]
3	25000001	221	0.597297	2.3	[24400001,26700000]
3	25100001	221	0.597297	2.3	[24400001,26700000]
3	25200001	233	0.62973	2.3	[24400001,26700000]
3	25300001	233	0.62973	2.3	[24400001,26700000]
3	25400001	199	0.537838	2.3	[24400001,26700000]
3	25500001	210	0.567568	2.3	[24400001,26700000]
3	25600001	194	0.524324	2.3	[24400001,26700000]
3	25700001	237	0.640541	2.3	[24400001,26700000]
3	25800001	237	0.640541	2.3	[24400001,26700000]
3	25900001	206	0.556757	2.3	[24400001,26700000]
3	26000001	204	0.551351	2.3	[24400001,26700000]
3	26100001	224	0.605405	2.3	[24400001,26700000]
3	26200001	214	0.578378	2.3	[24400001,26700000]
3	26300001	214	0.578378	2.3	[24400001,26700000]
3	26400001	215	0.581081	2.3	[24400001,26700000]
3	26500001	209	0.564865	2.3	[24400001,26700000]
3	26600001	207	0.559459	2.3	[24400001,26700000]
3	50900001	213	0.575676	0.6	[50900001,51500000]
3	51000001	213	0.575676	0.6	[50900001,51500000]
3	51100001	213	0.575676	0.6	[50900001,51500000]
3	51200001	236	0.637838	0.6	[50900001,51500000]
3	51300001	236	0.637838	0.6	[50900001,51500000]
3	51400001	235	0.635135	0.6	[50900001,51500000]
3	24500000	202	0.545946	2.3	[24400001,26700000]
3	24600000	202	0.545946	2.3	[24400001,26700000]
3	24700000	202	0.545946	2.3	[24400001,26700000]
3	24800000	202	0.545946	2.3	[24400001,26700000]
3	24900000	213	0.575676	2.3	[24400001,26700000]
3	25000000	213	0.575676	2.3	[24400001,26700000]
3	25100000	221	0.597297	2.3	[24400001,26700000]
3	25200000	221	0.597297	2.3	[24400001,26700000]
3	25300000	233	0.62973	2.3	[24400001,26700000]
3	25400000	233	0.62973	2.3	[24400001,26700000]
3	25500000	199	0.537838	2.3	[24400001,26700000]
3	25600000	210	0.567568	2.3	[24400001,26700000]
3	25700000	194	0.524324	2.3	[24400001,26700000]
3	25800000	237	0.640541	2.3	[24400001,26700000]
3	25900000	237	0.640541	2.3	[24400001,26700000]
3	26000000	206	0.556757	2.3	[24400001,26700000]
3	26100000	204	0.551351	2.3	[24400001,26700000]
3	26200000	224	0.605405	2.3	[24400001,26700000]
3	26300000	214	0.578378	2.3	[24400001,26700000]
3	26400000	214	0.578378	2.3	[24400001,26700000]
3	26500000	215	0.581081	2.3	[24400001,26700000]
3	26600000	209	0.564865	2.3	[24400001,26700000]
3	26700000	207	0.559459	2.3	[24400001,26700000]
3	51000000	213	0.575676	0.6	[50900001,51500000]
3	51100000	213	0.575676	0.6	[50900001,51500000]
3	51200000	213	0.575676	0.6	[50900001,51500000]
3	51300000	236	0.637838	0.6	[50900001,51500000]
3	51400000	236	0.637838	0.6	[50900001,51500000]
3	51500000	235	0.635135	0.6	[50900001,51500000]
