CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	44400001	237	0.640541	1	[44400001,45400000]
3	44500001	258	0.697297	1	[44400001,45400000]
3	44600001	258	0.697297	1	[44400001,45400000]
3	44700001	258	0.697297	1	[44400001,45400000]
3	44800001	277	0.748649	1	[44400001,45400000]
3	44900001	277	0.748649	1	[44400001,45400000]
3	45000001	277	0.748649	1	[44400001,45400000]
3	45100001	277	0.748649	1	[44400001,45400000]
3	45200001	254	0.686486	1	[44400001,45400000]
3	45300001	254	0.686486	1	[44400001,45400000]
3	44500000	237	0.640541	1	[44400001,45400000]
3	44600000	258	0.697297	1	[44400001,45400000]
3	44700000	258	0.697297	1	[44400001,45400000]
3	44800000	258	0.697297	1	[44400001,45400000]
3	44900000	277	0.748649	1	[44400001,45400000]
3	45000000	277	0.748649	1	[44400001,45400000]
3	45100000	277	0.748649	1	[44400001,45400000]
3	45200000	277	0.748649	1	[44400001,45400000]
3	45300000	254	0.686486	1	[44400001,45400000]
3	45400000	254	0.686486	1	[44400001,45400000]
