CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	50100001	175	0.472973	1.4	[50100001,51500000]
3	50200001	175	0.472973	1.4	[50100001,51500000]
3	50300001	174	0.47027	1.4	[50100001,51500000]
3	50400001	175	0.472973	1.4	[50100001,51500000]
3	50500001	172	0.464865	1.4	[50100001,51500000]
3	50600001	169	0.456757	1.4	[50100001,51500000]
3	50700001	168	0.454054	1.4	[50100001,51500000]
3	50800001	171	0.462162	1.4	[50100001,51500000]
3	50900001	170	0.459459	1.4	[50100001,51500000]
3	51000001	171	0.462162	1.4	[50100001,51500000]
3	51100001	171	0.462162	1.4	[50100001,51500000]
3	51200001	180	0.486486	1.4	[50100001,51500000]
3	51300001	188	0.508108	1.4	[50100001,51500000]
3	51400001	188	0.508108	1.4	[50100001,51500000]
3	50200000	175	0.472973	1.4	[50100001,51500000]
3	50300000	175	0.472973	1.4	[50100001,51500000]
3	50400000	174	0.47027	1.4	[50100001,51500000]
3	50500000	175	0.472973	1.4	[50100001,51500000]
3	50600000	172	0.464865	1.4	[50100001,51500000]
3	50700000	169	0.456757	1.4	[50100001,51500000]
3	50800000	168	0.454054	1.4	[50100001,51500000]
3	50900000	171	0.462162	1.4	[50100001,51500000]
3	51000000	170	0.459459	1.4	[50100001,51500000]
3	51100000	171	0.462162	1.4	[50100001,51500000]
3	51200000	171	0.462162	1.4	[50100001,51500000]
3	51300000	180	0.486486	1.4	[50100001,51500000]
3	51400000	188	0.508108	1.4	[50100001,51500000]
3	51500000	188	0.508108	1.4	[50100001,51500000]
