CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	67200001	370	1	2.3	[67200001,69500000]
3	67300001	370	1	2.3	[67200001,69500000]
3	67400001	370	1	2.3	[67200001,69500000]
3	67500001	370	1	2.3	[67200001,69500000]
3	67600001	370	1	2.3	[67200001,69500000]
3	67700001	370	1	2.3	[67200001,69500000]
3	67800001	370	1	2.3	[67200001,69500000]
3	67900001	370	1	2.3	[67200001,69500000]
3	68000001	370	1	2.3	[67200001,69500000]
3	68100001	370	1	2.3	[67200001,69500000]
3	68200001	370	1	2.3	[67200001,69500000]
3	68300001	370	1	2.3	[67200001,69500000]
3	68400001	370	1	2.3	[67200001,69500000]
3	68500001	370	1	2.3	[67200001,69500000]
3	68600001	370	1	2.3	[67200001,69500000]
3	68700001	370	1	2.3	[67200001,69500000]
3	68800001	370	1	2.3	[67200001,69500000]
3	68900001	370	1	2.3	[67200001,69500000]
3	69000001	370	1	2.3	[67200001,69500000]
3	69100001	370	1	2.3	[67200001,69500000]
3	69200001	370	1	2.3	[67200001,69500000]
3	69300001	370	1	2.3	[67200001,69500000]
3	69400001	370	1	2.3	[67200001,69500000]
3	67300000	370	1	2.3	[67200001,69500000]
3	67400000	370	1	2.3	[67200001,69500000]
3	67500000	370	1	2.3	[67200001,69500000]
3	67600000	370	1	2.3	[67200001,69500000]
3	67700000	370	1	2.3	[67200001,69500000]
3	67800000	370	1	2.3	[67200001,69500000]
3	67900000	370	1	2.3	[67200001,69500000]
3	68000000	370	1	2.3	[67200001,69500000]
3	68100000	370	1	2.3	[67200001,69500000]
3	68200000	370	1	2.3	[67200001,69500000]
3	68300000	370	1	2.3	[67200001,69500000]
3	68400000	370	1	2.3	[67200001,69500000]
3	68500000	370	1	2.3	[67200001,69500000]
3	68600000	370	1	2.3	[67200001,69500000]
3	68700000	370	1	2.3	[67200001,69500000]
3	68800000	370	1	2.3	[67200001,69500000]
3	68900000	370	1	2.3	[67200001,69500000]
3	69000000	370	1	2.3	[67200001,69500000]
3	69100000	370	1	2.3	[67200001,69500000]
3	69200000	370	1	2.3	[67200001,69500000]
3	69300000	370	1	2.3	[67200001,69500000]
3	69400000	370	1	2.3	[67200001,69500000]
3	69500000	370	1	2.3	[67200001,69500000]
