CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	52500001	227	0.613514	1	[52500001,53500000]
3	52600001	241	0.651351	1	[52500001,53500000]
3	52700001	250	0.675676	1	[52500001,53500000]
3	52800001	256	0.691892	1	[52500001,53500000]
3	52900001	260	0.702703	1	[52500001,53500000]
3	53000001	231	0.624324	1	[52500001,53500000]
3	53100001	231	0.624324	1	[52500001,53500000]
3	53200001	232	0.627027	1	[52500001,53500000]
3	53300001	233	0.62973	1	[52500001,53500000]
3	53400001	234	0.632432	1	[52500001,53500000]
3	52600000	227	0.613514	1	[52500001,53500000]
3	52700000	241	0.651351	1	[52500001,53500000]
3	52800000	250	0.675676	1	[52500001,53500000]
3	52900000	256	0.691892	1	[52500001,53500000]
3	53000000	260	0.702703	1	[52500001,53500000]
3	53100000	231	0.624324	1	[52500001,53500000]
3	53200000	231	0.624324	1	[52500001,53500000]
3	53300000	232	0.627027	1	[52500001,53500000]
3	53400000	233	0.62973	1	[52500001,53500000]
3	53500000	234	0.632432	1	[52500001,53500000]
