CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	100001	283	0.764865	1.3	[100001,1400000]
3	200001	283	0.764865	1.3	[100001,1400000]
3	300001	283	0.764865	1.3	[100001,1400000]
3	400001	284	0.767568	1.3	[100001,1400000]
3	500001	284	0.767568	1.3	[100001,1400000]
3	600001	286	0.772973	1.3	[100001,1400000]
3	700001	290	0.783784	1.3	[100001,1400000]
3	800001	296	0.8	1.3	[100001,1400000]
3	900001	296	0.8	1.3	[100001,1400000]
3	1000001	296	0.8	1.3	[100001,1400000]
3	1100001	296	0.8	1.3	[100001,1400000]
3	1200001	296	0.8	1.3	[100001,1400000]
3	1300001	295	0.797297	1.3	[100001,1400000]
3	200000	283	0.764865	1.3	[100001,1400000]
3	300000	283	0.764865	1.3	[100001,1400000]
3	400000	283	0.764865	1.3	[100001,1400000]
3	500000	284	0.767568	1.3	[100001,1400000]
3	600000	284	0.767568	1.3	[100001,1400000]
3	700000	286	0.772973	1.3	[100001,1400000]
3	800000	290	0.783784	1.3	[100001,1400000]
3	900000	296	0.8	1.3	[100001,1400000]
3	1000000	296	0.8	1.3	[100001,1400000]
3	1100000	296	0.8	1.3	[100001,1400000]
3	1200000	296	0.8	1.3	[100001,1400000]
3	1300000	296	0.8	1.3	[100001,1400000]
3	1400000	295	0.797297	1.3	[100001,1400000]
