CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	65800001	231	0.624324	0.7	[65800001,66500000]
3	65900001	205	0.554054	0.7	[65800001,66500000]
3	66000001	205	0.554054	0.7	[65800001,66500000]
3	66100001	204	0.551351	0.7	[65800001,66500000]
3	66200001	208	0.562162	0.7	[65800001,66500000]
3	66300001	196	0.52973	0.7	[65800001,66500000]
3	66400001	196	0.52973	0.7	[65800001,66500000]
3	68600001	205	0.554054	1	[68600001,69600000]
3	68700001	221	0.597297	1	[68600001,69600000]
3	68800001	222	0.6	1	[68600001,69600000]
3	68900001	216	0.583784	1	[68600001,69600000]
3	69000001	224	0.605405	1	[68600001,69600000]
3	69100001	224	0.605405	1	[68600001,69600000]
3	69200001	222	0.6	1	[68600001,69600000]
3	69300001	223	0.602703	1	[68600001,69600000]
3	69400001	212	0.572973	1	[68600001,69600000]
3	69500001	212	0.572973	1	[68600001,69600000]
3	65900000	231	0.624324	0.7	[65800001,66500000]
3	66000000	205	0.554054	0.7	[65800001,66500000]
3	66100000	205	0.554054	0.7	[65800001,66500000]
3	66200000	204	0.551351	0.7	[65800001,66500000]
3	66300000	208	0.562162	0.7	[65800001,66500000]
3	66400000	196	0.52973	0.7	[65800001,66500000]
3	66500000	196	0.52973	0.7	[65800001,66500000]
3	68700000	205	0.554054	1	[68600001,69600000]
3	68800000	221	0.597297	1	[68600001,69600000]
3	68900000	222	0.6	1	[68600001,69600000]
3	69000000	216	0.583784	1	[68600001,69600000]
3	69100000	224	0.605405	1	[68600001,69600000]
3	69200000	224	0.605405	1	[68600001,69600000]
3	69300000	222	0.6	1	[68600001,69600000]
3	69400000	223	0.602703	1	[68600001,69600000]
3	69500000	212	0.572973	1	[68600001,69600000]
3	69600000	212	0.572973	1	[68600001,69600000]
