CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	59000001	344	0.92973	6	[59000001,65000000]
3	59100001	344	0.92973	6	[59000001,65000000]
3	59200001	340	0.918919	6	[59000001,65000000]
3	59300001	345	0.932432	6	[59000001,65000000]
3	59400001	342	0.924324	6	[59000001,65000000]
3	59500001	342	0.924324	6	[59000001,65000000]
3	59600001	342	0.924324	6	[59000001,65000000]
3	59700001	361	0.975676	6	[59000001,65000000]
3	59800001	361	0.975676	6	[59000001,65000000]
3	59900001	361	0.975676	6	[59000001,65000000]
3	60000001	361	0.975676	6	[59000001,65000000]
3	60100001	361	0.975676	6	[59000001,65000000]
3	60200001	363	0.981081	6	[59000001,65000000]
3	60300001	363	0.981081	6	[59000001,65000000]
3	60400001	369	0.997297	6	[59000001,65000000]
3	60500001	369	0.997297	6	[59000001,65000000]
3	60600001	369	0.997297	6	[59000001,65000000]
3	60700001	369	0.997297	6	[59000001,65000000]
3	60800001	369	0.997297	6	[59000001,65000000]
3	60900001	369	0.997297	6	[59000001,65000000]
3	61000001	342	0.924324	6	[59000001,65000000]
3	61100001	342	0.924324	6	[59000001,65000000]
3	61200001	342	0.924324	6	[59000001,65000000]
3	61300001	342	0.924324	6	[59000001,65000000]
3	61400001	343	0.927027	6	[59000001,65000000]
3	61500001	343	0.927027	6	[59000001,65000000]
3	61600001	343	0.927027	6	[59000001,65000000]
3	61700001	343	0.927027	6	[59000001,65000000]
3	61800001	370	1	6	[59000001,65000000]
3	61900001	370	1	6	[59000001,65000000]
3	62000001	370	1	6	[59000001,65000000]
3	62100001	370	1	6	[59000001,65000000]
3	62200001	370	1	6	[59000001,65000000]
3	62300001	370	1	6	[59000001,65000000]
3	62400001	370	1	6	[59000001,65000000]
3	62500001	370	1	6	[59000001,65000000]
3	62600001	370	1	6	[59000001,65000000]
3	62700001	370	1	6	[59000001,65000000]
3	62800001	370	1	6	[59000001,65000000]
3	62900001	370	1	6	[59000001,65000000]
3	63000001	370	1	6	[59000001,65000000]
3	63100001	370	1	6	[59000001,65000000]
3	63200001	370	1	6	[59000001,65000000]
3	63300001	370	1	6	[59000001,65000000]
3	63400001	370	1	6	[59000001,65000000]
3	63500001	370	1	6	[59000001,65000000]
3	63600001	370	1	6	[59000001,65000000]
3	63700001	370	1	6	[59000001,65000000]
3	63800001	370	1	6	[59000001,65000000]
3	63900001	370	1	6	[59000001,65000000]
3	64000001	370	1	6	[59000001,65000000]
3	64100001	370	1	6	[59000001,65000000]
3	64200001	370	1	6	[59000001,65000000]
3	64300001	370	1	6	[59000001,65000000]
3	64400001	370	1	6	[59000001,65000000]
3	64500001	370	1	6	[59000001,65000000]
3	64600001	370	1	6	[59000001,65000000]
3	64700001	370	1	6	[59000001,65000000]
3	64800001	370	1	6	[59000001,65000000]
3	64900001	370	1	6	[59000001,65000000]
3	59100000	344	0.92973	6	[59000001,65000000]
3	59200000	344	0.92973	6	[59000001,65000000]
3	59300000	340	0.918919	6	[59000001,65000000]
3	59400000	345	0.932432	6	[59000001,65000000]
3	59500000	342	0.924324	6	[59000001,65000000]
3	59600000	342	0.924324	6	[59000001,65000000]
3	59700000	342	0.924324	6	[59000001,65000000]
3	59800000	361	0.975676	6	[59000001,65000000]
3	59900000	361	0.975676	6	[59000001,65000000]
3	60000000	361	0.975676	6	[59000001,65000000]
3	60100000	361	0.975676	6	[59000001,65000000]
3	60200000	361	0.975676	6	[59000001,65000000]
3	60300000	363	0.981081	6	[59000001,65000000]
3	60400000	363	0.981081	6	[59000001,65000000]
3	60500000	369	0.997297	6	[59000001,65000000]
3	60600000	369	0.997297	6	[59000001,65000000]
3	60700000	369	0.997297	6	[59000001,65000000]
3	60800000	369	0.997297	6	[59000001,65000000]
3	60900000	369	0.997297	6	[59000001,65000000]
3	61000000	369	0.997297	6	[59000001,65000000]
3	61100000	342	0.924324	6	[59000001,65000000]
3	61200000	342	0.924324	6	[59000001,65000000]
3	61300000	342	0.924324	6	[59000001,65000000]
3	61400000	342	0.924324	6	[59000001,65000000]
3	61500000	343	0.927027	6	[59000001,65000000]
3	61600000	343	0.927027	6	[59000001,65000000]
3	61700000	343	0.927027	6	[59000001,65000000]
3	61800000	343	0.927027	6	[59000001,65000000]
3	61900000	370	1	6	[59000001,65000000]
3	62000000	370	1	6	[59000001,65000000]
3	62100000	370	1	6	[59000001,65000000]
3	62200000	370	1	6	[59000001,65000000]
3	62300000	370	1	6	[59000001,65000000]
3	62400000	370	1	6	[59000001,65000000]
3	62500000	370	1	6	[59000001,65000000]
3	62600000	370	1	6	[59000001,65000000]
3	62700000	370	1	6	[59000001,65000000]
3	62800000	370	1	6	[59000001,65000000]
3	62900000	370	1	6	[59000001,65000000]
3	63000000	370	1	6	[59000001,65000000]
3	63100000	370	1	6	[59000001,65000000]
3	63200000	370	1	6	[59000001,65000000]
