CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	39700001	289	0.781081	1	[39700001,40700000]
3	39800001	330	0.891892	1	[39700001,40700000]
3	39900001	330	0.891892	1	[39700001,40700000]
3	40000001	354	0.956757	1	[39700001,40700000]
3	40100001	354	0.956757	1	[39700001,40700000]
3	40200001	354	0.956757	1	[39700001,40700000]
3	40300001	354	0.956757	1	[39700001,40700000]
3	40400001	353	0.954054	1	[39700001,40700000]
3	40500001	353	0.954054	1	[39700001,40700000]
3	40600001	354	0.956757	1	[39700001,40700000]
3	39800000	289	0.781081	1	[39700001,40700000]
3	39900000	330	0.891892	1	[39700001,40700000]
3	40000000	330	0.891892	1	[39700001,40700000]
3	40100000	354	0.956757	1	[39700001,40700000]
3	40200000	354	0.956757	1	[39700001,40700000]
3	40300000	354	0.956757	1	[39700001,40700000]
3	40400000	354	0.956757	1	[39700001,40700000]
3	40500000	353	0.954054	1	[39700001,40700000]
3	40600000	353	0.954054	1	[39700001,40700000]
3	40700000	354	0.956757	1	[39700001,40700000]
