CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	86500001	214	0.578378	2.1	[86500001,88600000]
3	86600001	211	0.57027	2.1	[86500001,88600000]
3	86700001	211	0.57027	2.1	[86500001,88600000]
3	86800001	214	0.578378	2.1	[86500001,88600000]
3	86900001	206	0.556757	2.1	[86500001,88600000]
3	87000001	205	0.554054	2.1	[86500001,88600000]
3	87100001	206	0.556757	2.1	[86500001,88600000]
3	87200001	209	0.564865	2.1	[86500001,88600000]
3	87300001	260	0.702703	2.1	[86500001,88600000]
3	87400001	178	0.481081	2.1	[86500001,88600000]
3	87500001	177	0.478378	2.1	[86500001,88600000]
3	87600001	218	0.589189	2.1	[86500001,88600000]
3	87700001	226	0.610811	2.1	[86500001,88600000]
3	87800001	225	0.608108	2.1	[86500001,88600000]
3	87900001	225	0.608108	2.1	[86500001,88600000]
3	88000001	209	0.564865	2.1	[86500001,88600000]
3	88100001	212	0.572973	2.1	[86500001,88600000]
3	88200001	218	0.589189	2.1	[86500001,88600000]
3	88300001	219	0.591892	2.1	[86500001,88600000]
3	88400001	223	0.602703	2.1	[86500001,88600000]
3	88500001	216	0.583784	2.1	[86500001,88600000]
3	86600000	214	0.578378	2.1	[86500001,88600000]
3	86700000	211	0.57027	2.1	[86500001,88600000]
3	86800000	211	0.57027	2.1	[86500001,88600000]
3	86900000	214	0.578378	2.1	[86500001,88600000]
3	87000000	206	0.556757	2.1	[86500001,88600000]
3	87100000	205	0.554054	2.1	[86500001,88600000]
3	87200000	206	0.556757	2.1	[86500001,88600000]
3	87300000	209	0.564865	2.1	[86500001,88600000]
3	87400000	260	0.702703	2.1	[86500001,88600000]
3	87500000	178	0.481081	2.1	[86500001,88600000]
3	87600000	177	0.478378	2.1	[86500001,88600000]
3	87700000	218	0.589189	2.1	[86500001,88600000]
3	87800000	226	0.610811	2.1	[86500001,88600000]
3	87900000	225	0.608108	2.1	[86500001,88600000]
3	88000000	225	0.608108	2.1	[86500001,88600000]
3	88100000	209	0.564865	2.1	[86500001,88600000]
3	88200000	212	0.572973	2.1	[86500001,88600000]
3	88300000	218	0.589189	2.1	[86500001,88600000]
3	88400000	219	0.591892	2.1	[86500001,88600000]
3	88500000	223	0.602703	2.1	[86500001,88600000]
3	88600000	216	0.583784	2.1	[86500001,88600000]
