CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	76100001	370	1	2.6	[76100001,78700000]
3	76200001	370	1	2.6	[76100001,78700000]
3	76300001	370	1	2.6	[76100001,78700000]
3	76400001	370	1	2.6	[76100001,78700000]
3	76500001	370	1	2.6	[76100001,78700000]
3	76600001	370	1	2.6	[76100001,78700000]
3	76700001	370	1	2.6	[76100001,78700000]
3	76800001	370	1	2.6	[76100001,78700000]
3	76900001	370	1	2.6	[76100001,78700000]
3	77000001	370	1	2.6	[76100001,78700000]
3	77100001	370	1	2.6	[76100001,78700000]
3	77200001	370	1	2.6	[76100001,78700000]
3	77300001	370	1	2.6	[76100001,78700000]
3	77400001	370	1	2.6	[76100001,78700000]
3	77500001	370	1	2.6	[76100001,78700000]
3	77600001	370	1	2.6	[76100001,78700000]
3	77700001	370	1	2.6	[76100001,78700000]
3	77800001	370	1	2.6	[76100001,78700000]
3	77900001	370	1	2.6	[76100001,78700000]
3	78000001	370	1	2.6	[76100001,78700000]
3	78100001	370	1	2.6	[76100001,78700000]
3	78200001	370	1	2.6	[76100001,78700000]
3	78300001	370	1	2.6	[76100001,78700000]
3	78400001	370	1	2.6	[76100001,78700000]
3	78500001	370	1	2.6	[76100001,78700000]
3	78600001	370	1	2.6	[76100001,78700000]
3	76200000	370	1	2.6	[76100001,78700000]
3	76300000	370	1	2.6	[76100001,78700000]
3	76400000	370	1	2.6	[76100001,78700000]
3	76500000	370	1	2.6	[76100001,78700000]
3	76600000	370	1	2.6	[76100001,78700000]
3	76700000	370	1	2.6	[76100001,78700000]
3	76800000	370	1	2.6	[76100001,78700000]
3	76900000	370	1	2.6	[76100001,78700000]
3	77000000	370	1	2.6	[76100001,78700000]
3	77100000	370	1	2.6	[76100001,78700000]
3	77200000	370	1	2.6	[76100001,78700000]
3	77300000	370	1	2.6	[76100001,78700000]
3	77400000	370	1	2.6	[76100001,78700000]
3	77500000	370	1	2.6	[76100001,78700000]
3	77600000	370	1	2.6	[76100001,78700000]
3	77700000	370	1	2.6	[76100001,78700000]
3	77800000	370	1	2.6	[76100001,78700000]
3	77900000	370	1	2.6	[76100001,78700000]
3	78000000	370	1	2.6	[76100001,78700000]
3	78100000	370	1	2.6	[76100001,78700000]
3	78200000	370	1	2.6	[76100001,78700000]
3	78300000	370	1	2.6	[76100001,78700000]
3	78400000	370	1	2.6	[76100001,78700000]
3	78500000	370	1	2.6	[76100001,78700000]
3	78600000	370	1	2.6	[76100001,78700000]
3	78700000	370	1	2.6	[76100001,78700000]
