CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	58100001	311	0.840541	1.3	[58100001,59400000]
3	58200001	335	0.905405	1.3	[58100001,59400000]
3	58300001	335	0.905405	1.3	[58100001,59400000]
3	58400001	335	0.905405	1.3	[58100001,59400000]
3	58500001	335	0.905405	1.3	[58100001,59400000]
3	58600001	335	0.905405	1.3	[58100001,59400000]
3	58700001	333	0.9	1.3	[58100001,59400000]
3	58800001	332	0.897297	1.3	[58100001,59400000]
3	58900001	331	0.894595	1.3	[58100001,59400000]
3	59000001	330	0.891892	1.3	[58100001,59400000]
3	59100001	331	0.894595	1.3	[58100001,59400000]
3	59200001	332	0.897297	1.3	[58100001,59400000]
3	59300001	332	0.897297	1.3	[58100001,59400000]
3	58200000	311	0.840541	1.3	[58100001,59400000]
3	58300000	335	0.905405	1.3	[58100001,59400000]
3	58400000	335	0.905405	1.3	[58100001,59400000]
3	58500000	335	0.905405	1.3	[58100001,59400000]
3	58600000	335	0.905405	1.3	[58100001,59400000]
3	58700000	335	0.905405	1.3	[58100001,59400000]
3	58800000	333	0.9	1.3	[58100001,59400000]
3	58900000	332	0.897297	1.3	[58100001,59400000]
3	59000000	331	0.894595	1.3	[58100001,59400000]
3	59100000	330	0.891892	1.3	[58100001,59400000]
3	59200000	331	0.894595	1.3	[58100001,59400000]
3	59300000	332	0.897297	1.3	[58100001,59400000]
3	59400000	332	0.897297	1.3	[58100001,59400000]
