CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	12600001	200	0.540541	0.5	[12600001,13100000]
3	12700001	200	0.540541	0.5	[12600001,13100000]
3	12800001	200	0.540541	0.5	[12600001,13100000]
3	12900001	200	0.540541	0.5	[12600001,13100000]
3	13000001	199	0.537838	0.5	[12600001,13100000]
3	84300001	172	0.464865	0.9	[84300001,85200000]
3	84400001	160	0.432432	0.9	[84300001,85200000]
3	84500001	160	0.432432	0.9	[84300001,85200000]
3	84600001	184	0.497297	0.9	[84300001,85200000]
3	84700001	182	0.491892	0.9	[84300001,85200000]
3	84800001	182	0.491892	0.9	[84300001,85200000]
3	84900001	187	0.505405	0.9	[84300001,85200000]
3	85000001	187	0.505405	0.9	[84300001,85200000]
3	85100001	186	0.502703	0.9	[84300001,85200000]
3	12700000	200	0.540541	0.5	[12600001,13100000]
3	12800000	200	0.540541	0.5	[12600001,13100000]
3	12900000	200	0.540541	0.5	[12600001,13100000]
3	13000000	200	0.540541	0.5	[12600001,13100000]
3	13100000	199	0.537838	0.5	[12600001,13100000]
3	84400000	172	0.464865	0.9	[84300001,85200000]
3	84500000	160	0.432432	0.9	[84300001,85200000]
3	84600000	160	0.432432	0.9	[84300001,85200000]
3	84700000	184	0.497297	0.9	[84300001,85200000]
3	84800000	182	0.491892	0.9	[84300001,85200000]
3	84900000	182	0.491892	0.9	[84300001,85200000]
3	85000000	187	0.505405	0.9	[84300001,85200000]
3	85100000	187	0.505405	0.9	[84300001,85200000]
3	85200000	186	0.502703	0.9	[84300001,85200000]
