CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	31500001	201	0.543243	1.2	[31500001,32700000]
3	31600001	217	0.586486	1.2	[31500001,32700000]
3	31700001	202	0.545946	1.2	[31500001,32700000]
3	31800001	201	0.543243	1.2	[31500001,32700000]
3	31900001	202	0.545946	1.2	[31500001,32700000]
3	32000001	203	0.548649	1.2	[31500001,32700000]
3	32100001	188	0.508108	1.2	[31500001,32700000]
3	32200001	192	0.518919	1.2	[31500001,32700000]
3	32300001	185	0.5	1.2	[31500001,32700000]
3	32400001	193	0.521622	1.2	[31500001,32700000]
3	32500001	193	0.521622	1.2	[31500001,32700000]
3	32600001	190	0.513514	1.2	[31500001,32700000]
3	31600000	201	0.543243	1.2	[31500001,32700000]
3	31700000	217	0.586486	1.2	[31500001,32700000]
3	31800000	202	0.545946	1.2	[31500001,32700000]
3	31900000	201	0.543243	1.2	[31500001,32700000]
3	32000000	202	0.545946	1.2	[31500001,32700000]
3	32100000	203	0.548649	1.2	[31500001,32700000]
3	32200000	188	0.508108	1.2	[31500001,32700000]
3	32300000	192	0.518919	1.2	[31500001,32700000]
3	32400000	185	0.5	1.2	[31500001,32700000]
3	32500000	193	0.521622	1.2	[31500001,32700000]
3	32600000	193	0.521622	1.2	[31500001,32700000]
3	32700000	190	0.513514	1.2	[31500001,32700000]
