CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	6400001	356	0.962162	7.8	[6400001,14200000]
3	6500001	356	0.962162	7.8	[6400001,14200000]
3	6600001	356	0.962162	7.8	[6400001,14200000]
3	6700001	349	0.943243	7.8	[6400001,14200000]
3	6800001	349	0.943243	7.8	[6400001,14200000]
3	6900001	349	0.943243	7.8	[6400001,14200000]
3	7000001	349	0.943243	7.8	[6400001,14200000]
3	7100001	349	0.943243	7.8	[6400001,14200000]
3	7200001	350	0.945946	7.8	[6400001,14200000]
3	7300001	350	0.945946	7.8	[6400001,14200000]
3	7400001	361	0.975676	7.8	[6400001,14200000]
3	7500001	361	0.975676	7.8	[6400001,14200000]
3	7600001	370	1	7.8	[6400001,14200000]
3	7700001	370	1	7.8	[6400001,14200000]
3	7800001	370	1	7.8	[6400001,14200000]
3	7900001	370	1	7.8	[6400001,14200000]
3	8000001	370	1	7.8	[6400001,14200000]
3	8100001	370	1	7.8	[6400001,14200000]
3	8200001	370	1	7.8	[6400001,14200000]
3	8300001	370	1	7.8	[6400001,14200000]
3	8400001	370	1	7.8	[6400001,14200000]
3	8500001	370	1	7.8	[6400001,14200000]
3	8600001	370	1	7.8	[6400001,14200000]
3	8700001	370	1	7.8	[6400001,14200000]
3	8800001	370	1	7.8	[6400001,14200000]
3	8900001	370	1	7.8	[6400001,14200000]
3	9000001	370	1	7.8	[6400001,14200000]
3	9100001	358	0.967568	7.8	[6400001,14200000]
3	9200001	358	0.967568	7.8	[6400001,14200000]
3	9300001	358	0.967568	7.8	[6400001,14200000]
3	9400001	370	1	7.8	[6400001,14200000]
3	9500001	370	1	7.8	[6400001,14200000]
3	9600001	370	1	7.8	[6400001,14200000]
3	9700001	370	1	7.8	[6400001,14200000]
3	9800001	370	1	7.8	[6400001,14200000]
3	9900001	370	1	7.8	[6400001,14200000]
3	10000001	370	1	7.8	[6400001,14200000]
3	10100001	370	1	7.8	[6400001,14200000]
3	10200001	370	1	7.8	[6400001,14200000]
3	10300001	370	1	7.8	[6400001,14200000]
3	10400001	370	1	7.8	[6400001,14200000]
3	10500001	370	1	7.8	[6400001,14200000]
3	10600001	370	1	7.8	[6400001,14200000]
3	10700001	370	1	7.8	[6400001,14200000]
3	10800001	370	1	7.8	[6400001,14200000]
3	10900001	370	1	7.8	[6400001,14200000]
3	11000001	370	1	7.8	[6400001,14200000]
3	11100001	370	1	7.8	[6400001,14200000]
3	11200001	370	1	7.8	[6400001,14200000]
3	11300001	370	1	7.8	[6400001,14200000]
3	11400001	370	1	7.8	[6400001,14200000]
3	11500001	370	1	7.8	[6400001,14200000]
3	11600001	370	1	7.8	[6400001,14200000]
3	11700001	370	1	7.8	[6400001,14200000]
3	11800001	370	1	7.8	[6400001,14200000]
3	11900001	370	1	7.8	[6400001,14200000]
3	12000001	370	1	7.8	[6400001,14200000]
3	12100001	370	1	7.8	[6400001,14200000]
3	12200001	370	1	7.8	[6400001,14200000]
3	12300001	370	1	7.8	[6400001,14200000]
3	12400001	370	1	7.8	[6400001,14200000]
3	12500001	370	1	7.8	[6400001,14200000]
3	12600001	370	1	7.8	[6400001,14200000]
3	12700001	370	1	7.8	[6400001,14200000]
3	12800001	370	1	7.8	[6400001,14200000]
3	12900001	370	1	7.8	[6400001,14200000]
3	13000001	370	1	7.8	[6400001,14200000]
3	13100001	370	1	7.8	[6400001,14200000]
3	13200001	370	1	7.8	[6400001,14200000]
3	13300001	370	1	7.8	[6400001,14200000]
3	13400001	370	1	7.8	[6400001,14200000]
3	13500001	370	1	7.8	[6400001,14200000]
3	13600001	370	1	7.8	[6400001,14200000]
3	13700001	370	1	7.8	[6400001,14200000]
3	13800001	370	1	7.8	[6400001,14200000]
3	13900001	370	1	7.8	[6400001,14200000]
3	14000001	370	1	7.8	[6400001,14200000]
3	14100001	370	1	7.8	[6400001,14200000]
3	6500000	356	0.962162	7.8	[6400001,14200000]
3	6600000	356	0.962162	7.8	[6400001,14200000]
3	6700000	356	0.962162	7.8	[6400001,14200000]
3	6800000	349	0.943243	7.8	[6400001,14200000]
3	6900000	349	0.943243	7.8	[6400001,14200000]
3	7000000	349	0.943243	7.8	[6400001,14200000]
3	7100000	349	0.943243	7.8	[6400001,14200000]
3	7200000	349	0.943243	7.8	[6400001,14200000]
3	7300000	350	0.945946	7.8	[6400001,14200000]
3	7400000	350	0.945946	7.8	[6400001,14200000]
3	7500000	361	0.975676	7.8	[6400001,14200000]
3	7600000	361	0.975676	7.8	[6400001,14200000]
3	7700000	370	1	7.8	[6400001,14200000]
3	7800000	370	1	7.8	[6400001,14200000]
3	7900000	370	1	7.8	[6400001,14200000]
3	8000000	370	1	7.8	[6400001,14200000]
3	8100000	370	1	7.8	[6400001,14200000]
3	8200000	370	1	7.8	[6400001,14200000]
3	8300000	370	1	7.8	[6400001,14200000]
3	8400000	370	1	7.8	[6400001,14200000]
3	8500000	370	1	7.8	[6400001,14200000]
3	8600000	370	1	7.8	[6400001,14200000]
3	8700000	370	1	7.8	[6400001,14200000]
3	8800000	370	1	7.8	[6400001,14200000]
3	8900000	370	1	7.8	[6400001,14200000]
3	9000000	370	1	7.8	[6400001,14200000]
3	9100000	370	1	7.8	[6400001,14200000]
3	9200000	358	0.967568	7.8	[6400001,14200000]
3	9300000	358	0.967568	7.8	[6400001,14200000]
3	9400000	358	0.967568	7.8	[6400001,14200000]
3	9500000	370	1	7.8	[6400001,14200000]
3	9600000	370	1	7.8	[6400001,14200000]
3	9700000	370	1	7.8	[6400001,14200000]
3	9800000	370	1	7.8	[6400001,14200000]
3	9900000	370	1	7.8	[6400001,14200000]
3	10000000	370	1	7.8	[6400001,14200000]
3	10100000	370	1	7.8	[6400001,14200000]
3	10200000	370	1	7.8	[6400001,14200000]
3	10300000	370	1	7.8	[6400001,14200000]
3	10400000	370	1	7.8	[6400001,14200000]
3	10500000	370	1	7.8	[6400001,14200000]
3	10600000	370	1	7.8	[6400001,14200000]
3	10700000	370	1	7.8	[6400001,14200000]
3	10800000	370	1	7.8	[6400001,14200000]
3	10900000	370	1	7.8	[6400001,14200000]
3	11000000	370	1	7.8	[6400001,14200000]
3	11100000	370	1	7.8	[6400001,14200000]
3	11200000	370	1	7.8	[6400001,14200000]
3	11300000	370	1	7.8	[6400001,14200000]
3	11400000	370	1	7.8	[6400001,14200000]
3	11500000	370	1	7.8	[6400001,14200000]
3	11600000	370	1	7.8	[6400001,14200000]
3	11700000	370	1	7.8	[6400001,14200000]
3	11800000	370	1	7.8	[6400001,14200000]
3	11900000	370	1	7.8	[6400001,14200000]
3	12000000	370	1	7.8	[6400001,14200000]
