CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	28900001	172	0.464865	0.9	[28900001,29800000]
3	29000001	183	0.494595	0.9	[28900001,29800000]
3	29100001	206	0.556757	0.9	[28900001,29800000]
3	29200001	203	0.548649	0.9	[28900001,29800000]
3	29300001	191	0.516216	0.9	[28900001,29800000]
3	29400001	194	0.524324	0.9	[28900001,29800000]
3	29500001	188	0.508108	0.9	[28900001,29800000]
3	29600001	191	0.516216	0.9	[28900001,29800000]
3	29700001	180	0.486486	0.9	[28900001,29800000]
3	55600001	190	0.513514	1.1	[55600001,56700000]
3	55700001	193	0.521622	1.1	[55600001,56700000]
3	55800001	193	0.521622	1.1	[55600001,56700000]
3	55900001	223	0.602703	1.1	[55600001,56700000]
3	56000001	220	0.594595	1.1	[55600001,56700000]
3	56100001	222	0.6	1.1	[55600001,56700000]
3	56200001	227	0.613514	1.1	[55600001,56700000]
3	56300001	227	0.613514	1.1	[55600001,56700000]
3	56400001	226	0.610811	1.1	[55600001,56700000]
3	56500001	220	0.594595	1.1	[55600001,56700000]
3	56600001	211	0.57027	1.1	[55600001,56700000]
3	29000000	172	0.464865	0.9	[28900001,29800000]
3	29100000	183	0.494595	0.9	[28900001,29800000]
3	29200000	206	0.556757	0.9	[28900001,29800000]
3	29300000	203	0.548649	0.9	[28900001,29800000]
3	29400000	191	0.516216	0.9	[28900001,29800000]
3	29500000	194	0.524324	0.9	[28900001,29800000]
3	29600000	188	0.508108	0.9	[28900001,29800000]
3	29700000	191	0.516216	0.9	[28900001,29800000]
3	29800000	180	0.486486	0.9	[28900001,29800000]
3	55700000	190	0.513514	1.1	[55600001,56700000]
3	55800000	193	0.521622	1.1	[55600001,56700000]
3	55900000	193	0.521622	1.1	[55600001,56700000]
3	56000000	223	0.602703	1.1	[55600001,56700000]
3	56100000	220	0.594595	1.1	[55600001,56700000]
3	56200000	222	0.6	1.1	[55600001,56700000]
3	56300000	227	0.613514	1.1	[55600001,56700000]
3	56400000	227	0.613514	1.1	[55600001,56700000]
3	56500000	226	0.610811	1.1	[55600001,56700000]
3	56600000	220	0.594595	1.1	[55600001,56700000]
3	56700000	211	0.57027	1.1	[55600001,56700000]
