CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	21100001	156	0.421622	1	[21100001,22100000]
3	21200001	164	0.443243	1	[21100001,22100000]
3	21300001	165	0.445946	1	[21100001,22100000]
3	21400001	162	0.437838	1	[21100001,22100000]
3	21500001	165	0.445946	1	[21100001,22100000]
3	21600001	177	0.478378	1	[21100001,22100000]
3	21700001	171	0.462162	1	[21100001,22100000]
3	21800001	167	0.451351	1	[21100001,22100000]
3	21900001	179	0.483784	1	[21100001,22100000]
3	22000001	149	0.402703	1	[21100001,22100000]
3	49900001	153	0.413514	1.1	[49900001,51000000]
3	50000001	153	0.413514	1.1	[49900001,51000000]
3	50100001	147	0.397297	1.1	[49900001,51000000]
3	50200001	166	0.448649	1.1	[49900001,51000000]
3	50300001	166	0.448649	1.1	[49900001,51000000]
3	50400001	168	0.454054	1.1	[49900001,51000000]
3	50500001	171	0.462162	1.1	[49900001,51000000]
3	50600001	170	0.459459	1.1	[49900001,51000000]
3	50700001	165	0.445946	1.1	[49900001,51000000]
3	50800001	165	0.445946	1.1	[49900001,51000000]
3	50900001	166	0.448649	1.1	[49900001,51000000]
3	21200000	156	0.421622	1	[21100001,22100000]
3	21300000	164	0.443243	1	[21100001,22100000]
3	21400000	165	0.445946	1	[21100001,22100000]
3	21500000	162	0.437838	1	[21100001,22100000]
3	21600000	165	0.445946	1	[21100001,22100000]
3	21700000	177	0.478378	1	[21100001,22100000]
3	21800000	171	0.462162	1	[21100001,22100000]
3	21900000	167	0.451351	1	[21100001,22100000]
3	22000000	179	0.483784	1	[21100001,22100000]
3	22100000	149	0.402703	1	[21100001,22100000]
3	50000000	153	0.413514	1.1	[49900001,51000000]
3	50100000	153	0.413514	1.1	[49900001,51000000]
3	50200000	147	0.397297	1.1	[49900001,51000000]
3	50300000	166	0.448649	1.1	[49900001,51000000]
3	50400000	166	0.448649	1.1	[49900001,51000000]
3	50500000	168	0.454054	1.1	[49900001,51000000]
3	50600000	171	0.462162	1.1	[49900001,51000000]
3	50700000	170	0.459459	1.1	[49900001,51000000]
3	50800000	165	0.445946	1.1	[49900001,51000000]
3	50900000	165	0.445946	1.1	[49900001,51000000]
3	51000000	166	0.448649	1.1	[49900001,51000000]
