CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	65200001	341	0.921622	4.1	[65200001,69300000]
3	65300001	338	0.913514	4.1	[65200001,69300000]
3	65400001	346	0.935135	4.1	[65200001,69300000]
3	65500001	346	0.935135	4.1	[65200001,69300000]
3	65600001	346	0.935135	4.1	[65200001,69300000]
3	65700001	363	0.981081	4.1	[65200001,69300000]
3	65800001	348	0.940541	4.1	[65200001,69300000]
3	65900001	348	0.940541	4.1	[65200001,69300000]
3	66000001	370	1	4.1	[65200001,69300000]
3	66100001	370	1	4.1	[65200001,69300000]
3	66200001	370	1	4.1	[65200001,69300000]
3	66300001	370	1	4.1	[65200001,69300000]
3	66400001	370	1	4.1	[65200001,69300000]
3	66500001	370	1	4.1	[65200001,69300000]
3	66600001	370	1	4.1	[65200001,69300000]
3	66700001	370	1	4.1	[65200001,69300000]
3	66800001	370	1	4.1	[65200001,69300000]
3	66900001	370	1	4.1	[65200001,69300000]
3	67000001	370	1	4.1	[65200001,69300000]
3	67100001	370	1	4.1	[65200001,69300000]
3	67200001	370	1	4.1	[65200001,69300000]
3	67300001	370	1	4.1	[65200001,69300000]
3	67400001	370	1	4.1	[65200001,69300000]
3	67500001	370	1	4.1	[65200001,69300000]
3	67600001	370	1	4.1	[65200001,69300000]
3	67700001	370	1	4.1	[65200001,69300000]
3	67800001	370	1	4.1	[65200001,69300000]
3	67900001	370	1	4.1	[65200001,69300000]
3	68000001	370	1	4.1	[65200001,69300000]
3	68100001	370	1	4.1	[65200001,69300000]
3	68200001	368	0.994595	4.1	[65200001,69300000]
3	68300001	368	0.994595	4.1	[65200001,69300000]
3	68400001	368	0.994595	4.1	[65200001,69300000]
3	68500001	368	0.994595	4.1	[65200001,69300000]
3	68600001	368	0.994595	4.1	[65200001,69300000]
3	68700001	368	0.994595	4.1	[65200001,69300000]
3	68800001	368	0.994595	4.1	[65200001,69300000]
3	68900001	370	1	4.1	[65200001,69300000]
3	69000001	370	1	4.1	[65200001,69300000]
3	69100001	370	1	4.1	[65200001,69300000]
3	69200001	370	1	4.1	[65200001,69300000]
3	65300000	341	0.921622	4.1	[65200001,69300000]
3	65400000	338	0.913514	4.1	[65200001,69300000]
3	65500000	346	0.935135	4.1	[65200001,69300000]
3	65600000	346	0.935135	4.1	[65200001,69300000]
3	65700000	346	0.935135	4.1	[65200001,69300000]
3	65800000	363	0.981081	4.1	[65200001,69300000]
3	65900000	348	0.940541	4.1	[65200001,69300000]
3	66000000	348	0.940541	4.1	[65200001,69300000]
3	66100000	370	1	4.1	[65200001,69300000]
3	66200000	370	1	4.1	[65200001,69300000]
3	66300000	370	1	4.1	[65200001,69300000]
3	66400000	370	1	4.1	[65200001,69300000]
3	66500000	370	1	4.1	[65200001,69300000]
3	66600000	370	1	4.1	[65200001,69300000]
3	66700000	370	1	4.1	[65200001,69300000]
3	66800000	370	1	4.1	[65200001,69300000]
3	66900000	370	1	4.1	[65200001,69300000]
3	67000000	370	1	4.1	[65200001,69300000]
3	67100000	370	1	4.1	[65200001,69300000]
3	67200000	370	1	4.1	[65200001,69300000]
3	67300000	370	1	4.1	[65200001,69300000]
3	67400000	370	1	4.1	[65200001,69300000]
3	67500000	370	1	4.1	[65200001,69300000]
3	67600000	370	1	4.1	[65200001,69300000]
3	67700000	370	1	4.1	[65200001,69300000]
3	67800000	370	1	4.1	[65200001,69300000]
3	67900000	370	1	4.1	[65200001,69300000]
3	68000000	370	1	4.1	[65200001,69300000]
3	68100000	370	1	4.1	[65200001,69300000]
3	68200000	370	1	4.1	[65200001,69300000]
3	68300000	368	0.994595	4.1	[65200001,69300000]
3	68400000	368	0.994595	4.1	[65200001,69300000]
3	68500000	368	0.994595	4.1	[65200001,69300000]
3	68600000	368	0.994595	4.1	[65200001,69300000]
3	68700000	368	0.994595	4.1	[65200001,69300000]
3	68800000	368	0.994595	4.1	[65200001,69300000]
3	68900000	368	0.994595	4.1	[65200001,69300000]
3	69000000	370	1	4.1	[65200001,69300000]
3	69100000	370	1	4.1	[65200001,69300000]
3	69200000	370	1	4.1	[65200001,69300000]
3	69300000	370	1	4.1	[65200001,69300000]
