CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	35600001	337	0.910811	4.4	[35600001,40000000]
3	35700001	337	0.910811	4.4	[35600001,40000000]
3	35800001	337	0.910811	4.4	[35600001,40000000]
3	35900001	337	0.910811	4.4	[35600001,40000000]
3	36000001	337	0.910811	4.4	[35600001,40000000]
3	36100001	337	0.910811	4.4	[35600001,40000000]
3	36200001	337	0.910811	4.4	[35600001,40000000]
3	36300001	368	0.994595	4.4	[35600001,40000000]
3	36400001	368	0.994595	4.4	[35600001,40000000]
3	36500001	361	0.975676	4.4	[35600001,40000000]
3	36600001	361	0.975676	4.4	[35600001,40000000]
3	36700001	361	0.975676	4.4	[35600001,40000000]
3	36800001	361	0.975676	4.4	[35600001,40000000]
3	36900001	361	0.975676	4.4	[35600001,40000000]
3	37000001	361	0.975676	4.4	[35600001,40000000]
3	37100001	361	0.975676	4.4	[35600001,40000000]
3	37200001	370	1	4.4	[35600001,40000000]
3	37300001	370	1	4.4	[35600001,40000000]
3	37400001	370	1	4.4	[35600001,40000000]
3	37500001	346	0.935135	4.4	[35600001,40000000]
3	37600001	346	0.935135	4.4	[35600001,40000000]
3	37700001	346	0.935135	4.4	[35600001,40000000]
3	37800001	346	0.935135	4.4	[35600001,40000000]
3	37900001	345	0.932432	4.4	[35600001,40000000]
3	38000001	358	0.967568	4.4	[35600001,40000000]
3	38100001	359	0.97027	4.4	[35600001,40000000]
3	38200001	359	0.97027	4.4	[35600001,40000000]
3	38300001	359	0.97027	4.4	[35600001,40000000]
3	38400001	359	0.97027	4.4	[35600001,40000000]
3	38500001	359	0.97027	4.4	[35600001,40000000]
3	38600001	359	0.97027	4.4	[35600001,40000000]
3	38700001	370	1	4.4	[35600001,40000000]
3	38800001	370	1	4.4	[35600001,40000000]
3	38900001	370	1	4.4	[35600001,40000000]
3	39000001	370	1	4.4	[35600001,40000000]
3	39100001	370	1	4.4	[35600001,40000000]
3	39200001	370	1	4.4	[35600001,40000000]
3	39300001	370	1	4.4	[35600001,40000000]
3	39400001	370	1	4.4	[35600001,40000000]
3	39500001	370	1	4.4	[35600001,40000000]
3	39600001	370	1	4.4	[35600001,40000000]
3	39700001	370	1	4.4	[35600001,40000000]
3	39800001	370	1	4.4	[35600001,40000000]
3	39900001	370	1	4.4	[35600001,40000000]
3	35700000	337	0.910811	4.4	[35600001,40000000]
3	35800000	337	0.910811	4.4	[35600001,40000000]
3	35900000	337	0.910811	4.4	[35600001,40000000]
3	36000000	337	0.910811	4.4	[35600001,40000000]
3	36100000	337	0.910811	4.4	[35600001,40000000]
3	36200000	337	0.910811	4.4	[35600001,40000000]
3	36300000	337	0.910811	4.4	[35600001,40000000]
3	36400000	368	0.994595	4.4	[35600001,40000000]
3	36500000	368	0.994595	4.4	[35600001,40000000]
3	36600000	361	0.975676	4.4	[35600001,40000000]
3	36700000	361	0.975676	4.4	[35600001,40000000]
3	36800000	361	0.975676	4.4	[35600001,40000000]
3	36900000	361	0.975676	4.4	[35600001,40000000]
3	37000000	361	0.975676	4.4	[35600001,40000000]
3	37100000	361	0.975676	4.4	[35600001,40000000]
3	37200000	361	0.975676	4.4	[35600001,40000000]
3	37300000	370	1	4.4	[35600001,40000000]
3	37400000	370	1	4.4	[35600001,40000000]
3	37500000	370	1	4.4	[35600001,40000000]
3	37600000	346	0.935135	4.4	[35600001,40000000]
3	37700000	346	0.935135	4.4	[35600001,40000000]
3	37800000	346	0.935135	4.4	[35600001,40000000]
3	37900000	346	0.935135	4.4	[35600001,40000000]
3	38000000	345	0.932432	4.4	[35600001,40000000]
3	38100000	358	0.967568	4.4	[35600001,40000000]
3	38200000	359	0.97027	4.4	[35600001,40000000]
3	38300000	359	0.97027	4.4	[35600001,40000000]
3	38400000	359	0.97027	4.4	[35600001,40000000]
3	38500000	359	0.97027	4.4	[35600001,40000000]
3	38600000	359	0.97027	4.4	[35600001,40000000]
3	38700000	359	0.97027	4.4	[35600001,40000000]
3	38800000	370	1	4.4	[35600001,40000000]
3	38900000	370	1	4.4	[35600001,40000000]
3	39000000	370	1	4.4	[35600001,40000000]
3	39100000	370	1	4.4	[35600001,40000000]
3	39200000	370	1	4.4	[35600001,40000000]
3	39300000	370	1	4.4	[35600001,40000000]
3	39400000	370	1	4.4	[35600001,40000000]
3	39500000	370	1	4.4	[35600001,40000000]
3	39600000	370	1	4.4	[35600001,40000000]
3	39700000	370	1	4.4	[35600001,40000000]
3	39800000	370	1	4.4	[35600001,40000000]
3	39900000	370	1	4.4	[35600001,40000000]
3	40000000	370	1	4.4	[35600001,40000000]
