CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	18000001	341	0.921622	1.7	[18000001,19700000]
3	18100001	341	0.921622	1.7	[18000001,19700000]
3	18200001	341	0.921622	1.7	[18000001,19700000]
3	18300001	341	0.921622	1.7	[18000001,19700000]
3	18400001	317	0.856757	1.7	[18000001,19700000]
3	18500001	317	0.856757	1.7	[18000001,19700000]
3	18600001	339	0.916216	1.7	[18000001,19700000]
3	18700001	335	0.905405	1.7	[18000001,19700000]
3	18800001	347	0.937838	1.7	[18000001,19700000]
3	18900001	347	0.937838	1.7	[18000001,19700000]
3	19000001	343	0.927027	1.7	[18000001,19700000]
3	19100001	341	0.921622	1.7	[18000001,19700000]
3	19200001	341	0.921622	1.7	[18000001,19700000]
3	19300001	341	0.921622	1.7	[18000001,19700000]
3	19400001	341	0.921622	1.7	[18000001,19700000]
3	19500001	345	0.932432	1.7	[18000001,19700000]
3	19600001	342	0.924324	1.7	[18000001,19700000]
3	18100000	341	0.921622	1.7	[18000001,19700000]
3	18200000	341	0.921622	1.7	[18000001,19700000]
3	18300000	341	0.921622	1.7	[18000001,19700000]
3	18400000	341	0.921622	1.7	[18000001,19700000]
3	18500000	317	0.856757	1.7	[18000001,19700000]
3	18600000	317	0.856757	1.7	[18000001,19700000]
3	18700000	339	0.916216	1.7	[18000001,19700000]
3	18800000	335	0.905405	1.7	[18000001,19700000]
3	18900000	347	0.937838	1.7	[18000001,19700000]
3	19000000	347	0.937838	1.7	[18000001,19700000]
3	19100000	343	0.927027	1.7	[18000001,19700000]
3	19200000	341	0.921622	1.7	[18000001,19700000]
3	19300000	341	0.921622	1.7	[18000001,19700000]
3	19400000	341	0.921622	1.7	[18000001,19700000]
3	19500000	341	0.921622	1.7	[18000001,19700000]
3	19600000	345	0.932432	1.7	[18000001,19700000]
3	19700000	342	0.924324	1.7	[18000001,19700000]
