CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	1700001	370	1	4.4	[1700001,6100000]
3	1800001	370	1	4.4	[1700001,6100000]
3	1900001	370	1	4.4	[1700001,6100000]
3	2000001	370	1	4.4	[1700001,6100000]
3	2100001	370	1	4.4	[1700001,6100000]
3	2200001	370	1	4.4	[1700001,6100000]
3	2300001	370	1	4.4	[1700001,6100000]
3	2400001	370	1	4.4	[1700001,6100000]
3	2500001	370	1	4.4	[1700001,6100000]
3	2600001	370	1	4.4	[1700001,6100000]
3	2700001	370	1	4.4	[1700001,6100000]
3	2800001	357	0.964865	4.4	[1700001,6100000]
3	2900001	357	0.964865	4.4	[1700001,6100000]
3	3000001	357	0.964865	4.4	[1700001,6100000]
3	3100001	357	0.964865	4.4	[1700001,6100000]
3	3200001	357	0.964865	4.4	[1700001,6100000]
3	3300001	357	0.964865	4.4	[1700001,6100000]
3	3400001	357	0.964865	4.4	[1700001,6100000]
3	3500001	357	0.964865	4.4	[1700001,6100000]
3	3600001	357	0.964865	4.4	[1700001,6100000]
3	3700001	357	0.964865	4.4	[1700001,6100000]
3	3800001	357	0.964865	4.4	[1700001,6100000]
3	3900001	357	0.964865	4.4	[1700001,6100000]
3	4000001	357	0.964865	4.4	[1700001,6100000]
3	4100001	357	0.964865	4.4	[1700001,6100000]
3	4200001	357	0.964865	4.4	[1700001,6100000]
3	4300001	369	0.997297	4.4	[1700001,6100000]
3	4400001	369	0.997297	4.4	[1700001,6100000]
3	4500001	369	0.997297	4.4	[1700001,6100000]
3	4600001	369	0.997297	4.4	[1700001,6100000]
3	4700001	369	0.997297	4.4	[1700001,6100000]
3	4800001	369	0.997297	4.4	[1700001,6100000]
3	4900001	353	0.954054	4.4	[1700001,6100000]
3	5000001	353	0.954054	4.4	[1700001,6100000]
3	5100001	353	0.954054	4.4	[1700001,6100000]
3	5200001	353	0.954054	4.4	[1700001,6100000]
3	5300001	353	0.954054	4.4	[1700001,6100000]
3	5400001	353	0.954054	4.4	[1700001,6100000]
3	5500001	353	0.954054	4.4	[1700001,6100000]
3	5600001	353	0.954054	4.4	[1700001,6100000]
3	5700001	353	0.954054	4.4	[1700001,6100000]
3	5800001	353	0.954054	4.4	[1700001,6100000]
3	5900001	353	0.954054	4.4	[1700001,6100000]
3	6000001	353	0.954054	4.4	[1700001,6100000]
3	6300001	361	0.975676	3.9	[6300001,10200000]
3	6400001	361	0.975676	3.9	[6300001,10200000]
3	6500001	359	0.97027	3.9	[6300001,10200000]
3	6600001	359	0.97027	3.9	[6300001,10200000]
3	6700001	359	0.97027	3.9	[6300001,10200000]
3	6800001	370	1	3.9	[6300001,10200000]
3	6900001	370	1	3.9	[6300001,10200000]
3	7000001	370	1	3.9	[6300001,10200000]
3	7100001	370	1	3.9	[6300001,10200000]
3	7200001	370	1	3.9	[6300001,10200000]
3	7300001	370	1	3.9	[6300001,10200000]
3	7400001	370	1	3.9	[6300001,10200000]
3	7500001	370	1	3.9	[6300001,10200000]
3	7600001	370	1	3.9	[6300001,10200000]
3	7700001	370	1	3.9	[6300001,10200000]
3	7800001	370	1	3.9	[6300001,10200000]
3	7900001	370	1	3.9	[6300001,10200000]
3	8000001	370	1	3.9	[6300001,10200000]
3	8100001	370	1	3.9	[6300001,10200000]
3	8200001	370	1	3.9	[6300001,10200000]
3	8300001	370	1	3.9	[6300001,10200000]
3	8400001	370	1	3.9	[6300001,10200000]
3	8500001	370	1	3.9	[6300001,10200000]
3	8600001	370	1	3.9	[6300001,10200000]
3	8700001	370	1	3.9	[6300001,10200000]
3	8800001	370	1	3.9	[6300001,10200000]
3	8900001	370	1	3.9	[6300001,10200000]
3	9000001	370	1	3.9	[6300001,10200000]
3	9100001	370	1	3.9	[6300001,10200000]
3	9200001	370	1	3.9	[6300001,10200000]
3	9300001	370	1	3.9	[6300001,10200000]
3	9400001	370	1	3.9	[6300001,10200000]
3	9500001	370	1	3.9	[6300001,10200000]
3	9600001	370	1	3.9	[6300001,10200000]
3	9700001	370	1	3.9	[6300001,10200000]
3	9800001	370	1	3.9	[6300001,10200000]
3	9900001	370	1	3.9	[6300001,10200000]
3	10000001	370	1	3.9	[6300001,10200000]
3	10100001	370	1	3.9	[6300001,10200000]
3	1800000	370	1	4.4	[1700001,6100000]
3	1900000	370	1	4.4	[1700001,6100000]
3	2000000	370	1	4.4	[1700001,6100000]
3	2100000	370	1	4.4	[1700001,6100000]
3	2200000	370	1	4.4	[1700001,6100000]
3	2300000	370	1	4.4	[1700001,6100000]
3	2400000	370	1	4.4	[1700001,6100000]
3	2500000	370	1	4.4	[1700001,6100000]
3	2600000	370	1	4.4	[1700001,6100000]
3	2700000	370	1	4.4	[1700001,6100000]
3	2800000	370	1	4.4	[1700001,6100000]
3	2900000	357	0.964865	4.4	[1700001,6100000]
3	3000000	357	0.964865	4.4	[1700001,6100000]
3	3100000	357	0.964865	4.4	[1700001,6100000]
3	3200000	357	0.964865	4.4	[1700001,6100000]
3	3300000	357	0.964865	4.4	[1700001,6100000]
3	3400000	357	0.964865	4.4	[1700001,6100000]
3	3500000	357	0.964865	4.4	[1700001,6100000]
3	3600000	357	0.964865	4.4	[1700001,6100000]
3	3700000	357	0.964865	4.4	[1700001,6100000]
3	3800000	357	0.964865	4.4	[1700001,6100000]
3	3900000	357	0.964865	4.4	[1700001,6100000]
3	4000000	357	0.964865	4.4	[1700001,6100000]
3	4100000	357	0.964865	4.4	[1700001,6100000]
3	4200000	357	0.964865	4.4	[1700001,6100000]
3	4300000	357	0.964865	4.4	[1700001,6100000]
3	4400000	369	0.997297	4.4	[1700001,6100000]
3	4500000	369	0.997297	4.4	[1700001,6100000]
3	4600000	369	0.997297	4.4	[1700001,6100000]
3	4700000	369	0.997297	4.4	[1700001,6100000]
3	4800000	369	0.997297	4.4	[1700001,6100000]
3	4900000	369	0.997297	4.4	[1700001,6100000]
3	5000000	353	0.954054	4.4	[1700001,6100000]
3	5100000	353	0.954054	4.4	[1700001,6100000]
3	5200000	353	0.954054	4.4	[1700001,6100000]
3	5300000	353	0.954054	4.4	[1700001,6100000]
3	5400000	353	0.954054	4.4	[1700001,6100000]
3	5500000	353	0.954054	4.4	[1700001,6100000]
3	5600000	353	0.954054	4.4	[1700001,6100000]
3	5700000	353	0.954054	4.4	[1700001,6100000]
3	5800000	353	0.954054	4.4	[1700001,6100000]
3	5900000	353	0.954054	4.4	[1700001,6100000]
3	6000000	353	0.954054	4.4	[1700001,6100000]
3	6100000	353	0.954054	4.4	[1700001,6100000]
3	6400000	361	0.975676	3.9	[6300001,10200000]
3	6500000	361	0.975676	3.9	[6300001,10200000]
3	6600000	359	0.97027	3.9	[6300001,10200000]
3	6700000	359	0.97027	3.9	[6300001,10200000]
3	6800000	359	0.97027	3.9	[6300001,10200000]
3	6900000	370	1	3.9	[6300001,10200000]
