CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	14900001	187	0.505405	1.3	[14900001,16200000]
3	15000001	189	0.510811	1.3	[14900001,16200000]
3	15100001	193	0.521622	1.3	[14900001,16200000]
3	15200001	193	0.521622	1.3	[14900001,16200000]
3	15300001	210	0.567568	1.3	[14900001,16200000]
3	15400001	210	0.567568	1.3	[14900001,16200000]
3	15500001	209	0.564865	1.3	[14900001,16200000]
3	15600001	215	0.581081	1.3	[14900001,16200000]
3	15700001	215	0.581081	1.3	[14900001,16200000]
3	15800001	214	0.578378	1.3	[14900001,16200000]
3	15900001	215	0.581081	1.3	[14900001,16200000]
3	16000001	212	0.572973	1.3	[14900001,16200000]
3	16100001	217	0.586486	1.3	[14900001,16200000]
3	88700001	229	0.618919	1.7	[88700001,90400000]
3	88800001	220	0.594595	1.7	[88700001,90400000]
3	88900001	220	0.594595	1.7	[88700001,90400000]
3	89000001	213	0.575676	1.7	[88700001,90400000]
3	89100001	213	0.575676	1.7	[88700001,90400000]
3	89200001	213	0.575676	1.7	[88700001,90400000]
3	89300001	211	0.57027	1.7	[88700001,90400000]
3	89400001	196	0.52973	1.7	[88700001,90400000]
3	89500001	188	0.508108	1.7	[88700001,90400000]
3	89600001	194	0.524324	1.7	[88700001,90400000]
3	89700001	195	0.527027	1.7	[88700001,90400000]
3	89800001	210	0.567568	1.7	[88700001,90400000]
3	89900001	223	0.602703	1.7	[88700001,90400000]
3	90000001	216	0.583784	1.7	[88700001,90400000]
3	90100001	213	0.575676	1.7	[88700001,90400000]
3	90200001	217	0.586486	1.7	[88700001,90400000]
3	90300001	220	0.594595	1.7	[88700001,90400000]
3	15000000	187	0.505405	1.3	[14900001,16200000]
3	15100000	189	0.510811	1.3	[14900001,16200000]
3	15200000	193	0.521622	1.3	[14900001,16200000]
3	15300000	193	0.521622	1.3	[14900001,16200000]
3	15400000	210	0.567568	1.3	[14900001,16200000]
3	15500000	210	0.567568	1.3	[14900001,16200000]
3	15600000	209	0.564865	1.3	[14900001,16200000]
3	15700000	215	0.581081	1.3	[14900001,16200000]
3	15800000	215	0.581081	1.3	[14900001,16200000]
3	15900000	214	0.578378	1.3	[14900001,16200000]
3	16000000	215	0.581081	1.3	[14900001,16200000]
3	16100000	212	0.572973	1.3	[14900001,16200000]
3	16200000	217	0.586486	1.3	[14900001,16200000]
3	88800000	229	0.618919	1.7	[88700001,90400000]
3	88900000	220	0.594595	1.7	[88700001,90400000]
3	89000000	220	0.594595	1.7	[88700001,90400000]
3	89100000	213	0.575676	1.7	[88700001,90400000]
3	89200000	213	0.575676	1.7	[88700001,90400000]
3	89300000	213	0.575676	1.7	[88700001,90400000]
3	89400000	211	0.57027	1.7	[88700001,90400000]
3	89500000	196	0.52973	1.7	[88700001,90400000]
3	89600000	188	0.508108	1.7	[88700001,90400000]
3	89700000	194	0.524324	1.7	[88700001,90400000]
3	89800000	195	0.527027	1.7	[88700001,90400000]
3	89900000	210	0.567568	1.7	[88700001,90400000]
3	90000000	223	0.602703	1.7	[88700001,90400000]
3	90100000	216	0.583784	1.7	[88700001,90400000]
3	90200000	213	0.575676	1.7	[88700001,90400000]
3	90300000	217	0.586486	1.7	[88700001,90400000]
3	90400000	220	0.594595	1.7	[88700001,90400000]
