CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	25600001	369	0.997297	1	[25600001,26600000]
3	25700001	369	0.997297	1	[25600001,26600000]
3	25800001	369	0.997297	1	[25600001,26600000]
3	25900001	369	0.997297	1	[25600001,26600000]
3	26000001	369	0.997297	1	[25600001,26600000]
3	26100001	369	0.997297	1	[25600001,26600000]
3	26200001	369	0.997297	1	[25600001,26600000]
3	26300001	369	0.997297	1	[25600001,26600000]
3	26400001	369	0.997297	1	[25600001,26600000]
3	26500001	369	0.997297	1	[25600001,26600000]
3	25700000	369	0.997297	1	[25600001,26600000]
3	25800000	369	0.997297	1	[25600001,26600000]
3	25900000	369	0.997297	1	[25600001,26600000]
3	26000000	369	0.997297	1	[25600001,26600000]
3	26100000	369	0.997297	1	[25600001,26600000]
3	26200000	369	0.997297	1	[25600001,26600000]
3	26300000	369	0.997297	1	[25600001,26600000]
3	26400000	369	0.997297	1	[25600001,26600000]
3	26500000	369	0.997297	1	[25600001,26600000]
3	26600000	369	0.997297	1	[25600001,26600000]
