CHR	POS	COUNT	FREQUENCY	Length_Mb	Hotspot_interval
3	14500001	166	0.448649	1.7	[14500001,16200000]
3	14600001	185	0.5	1.7	[14500001,16200000]
3	14700001	185	0.5	1.7	[14500001,16200000]
3	14800001	174	0.47027	1.7	[14500001,16200000]
3	14900001	201	0.543243	1.7	[14500001,16200000]
3	15000001	195	0.527027	1.7	[14500001,16200000]
3	15100001	195	0.527027	1.7	[14500001,16200000]
3	15200001	169	0.456757	1.7	[14500001,16200000]
3	15300001	151	0.408108	1.7	[14500001,16200000]
3	15400001	168	0.454054	1.7	[14500001,16200000]
3	15500001	182	0.491892	1.7	[14500001,16200000]
3	15600001	182	0.491892	1.7	[14500001,16200000]
3	15700001	174	0.47027	1.7	[14500001,16200000]
3	15800001	174	0.47027	1.7	[14500001,16200000]
3	15900001	174	0.47027	1.7	[14500001,16200000]
3	16000001	174	0.47027	1.7	[14500001,16200000]
3	16100001	179	0.483784	1.7	[14500001,16200000]
3	60300001	147	0.397297	1.4	[60300001,61700000]
3	60400001	144	0.389189	1.4	[60300001,61700000]
3	60500001	146	0.394595	1.4	[60300001,61700000]
3	60600001	146	0.394595	1.4	[60300001,61700000]
3	60700001	146	0.394595	1.4	[60300001,61700000]
3	60800001	167	0.451351	1.4	[60300001,61700000]
3	60900001	156	0.421622	1.4	[60300001,61700000]
3	61000001	164	0.443243	1.4	[60300001,61700000]
3	61100001	164	0.443243	1.4	[60300001,61700000]
3	61200001	179	0.483784	1.4	[60300001,61700000]
3	61300001	154	0.416216	1.4	[60300001,61700000]
3	61400001	153	0.413514	1.4	[60300001,61700000]
3	61500001	154	0.416216	1.4	[60300001,61700000]
3	61600001	154	0.416216	1.4	[60300001,61700000]
3	63400001	140	0.378378	0.3	[63400001,63700000]
3	63500001	160	0.432432	0.3	[63400001,63700000]
3	63600001	177	0.478378	0.3	[63400001,63700000]
3	14600000	166	0.448649	1.7	[14500001,16200000]
3	14700000	185	0.5	1.7	[14500001,16200000]
3	14800000	185	0.5	1.7	[14500001,16200000]
3	14900000	174	0.47027	1.7	[14500001,16200000]
3	15000000	201	0.543243	1.7	[14500001,16200000]
3	15100000	195	0.527027	1.7	[14500001,16200000]
3	15200000	195	0.527027	1.7	[14500001,16200000]
3	15300000	169	0.456757	1.7	[14500001,16200000]
3	15400000	151	0.408108	1.7	[14500001,16200000]
3	15500000	168	0.454054	1.7	[14500001,16200000]
3	15600000	182	0.491892	1.7	[14500001,16200000]
3	15700000	182	0.491892	1.7	[14500001,16200000]
3	15800000	174	0.47027	1.7	[14500001,16200000]
3	15900000	174	0.47027	1.7	[14500001,16200000]
3	16000000	174	0.47027	1.7	[14500001,16200000]
3	16100000	174	0.47027	1.7	[14500001,16200000]
3	16200000	179	0.483784	1.7	[14500001,16200000]
3	60400000	147	0.397297	1.4	[60300001,61700000]
3	60500000	144	0.389189	1.4	[60300001,61700000]
3	60600000	146	0.394595	1.4	[60300001,61700000]
3	60700000	146	0.394595	1.4	[60300001,61700000]
3	60800000	146	0.394595	1.4	[60300001,61700000]
3	60900000	167	0.451351	1.4	[60300001,61700000]
3	61000000	156	0.421622	1.4	[60300001,61700000]
3	61100000	164	0.443243	1.4	[60300001,61700000]
3	61200000	164	0.443243	1.4	[60300001,61700000]
3	61300000	179	0.483784	1.4	[60300001,61700000]
3	61400000	154	0.416216	1.4	[60300001,61700000]
3	61500000	153	0.413514	1.4	[60300001,61700000]
3	61600000	154	0.416216	1.4	[60300001,61700000]
3	61700000	154	0.416216	1.4	[60300001,61700000]
3	63500000	140	0.378378	0.3	[63400001,63700000]
3	63600000	160	0.432432	0.3	[63400001,63700000]
3	63700000	177	0.478378	0.3	[63400001,63700000]
